AGE_GROUP,VALUE,QUARTER,SOURCE,_id,REG,UNIT,YEAR,EDUCATIONAL
25-29 ปี,46.96,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1758,ตะวันออกเฉียงเหนือ,พันคน,2563,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา 
25-29 ปี,0.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1759,ตะวันออกเฉียงเหนือ,พันคน,2563,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา 
25-29 ปี,130.25,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1760,ตะวันออกเฉียงเหนือ,พันคน,2563,อุดมศึกษา สายวิชาการ
25-29 ปี,117.58,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1761,ตะวันออกเฉียงเหนือ,พันคน,2563,อุดมศึกษา สายวิชาชีพ 
25-29 ปี,61.2,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1762,ตะวันออกเฉียงเหนือ,พันคน,2563,อุดมศึกษา สายวิชาการศึกษา 
25-29 ปี,0.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1763,ตะวันออกเฉียงเหนือ,พันคน,2563,การศึกษาอื่นๆ 
25-29 ปี,0.47,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1764,ตะวันออกเฉียงเหนือ,พันคน,2563,ไม่ทราบระดับการศึกษา 
30-34 ปี,10.9,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1765,ตะวันออกเฉียงเหนือ,พันคน,2563,ไม่มีการศึกษา
30-34 ปี,7.36,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1766,ตะวันออกเฉียงเหนือ,พันคน,2563,ต่ำกว่าประถมศึกษา
30-34 ปี,107.13,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1767,ตะวันออกเฉียงเหนือ,พันคน,2563,ประถมศึกษา
30-34 ปี,245.98,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1768,ตะวันออกเฉียงเหนือ,พันคน,2563,มัธยมศึกษาตอนต้น
30-34 ปี,182.27,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1769,ตะวันออกเฉียงเหนือ,พันคน,2563,มัธยมศึกษาตอนปลาย สายสามัญ
30-34 ปี,36.97,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1770,ตะวันออกเฉียงเหนือ,พันคน,2563,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา 
30-34 ปี,0.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1771,ตะวันออกเฉียงเหนือ,พันคน,2563,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา 
30-34 ปี,92.88,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1772,ตะวันออกเฉียงเหนือ,พันคน,2563,อุดมศึกษา สายวิชาการ
30-34 ปี,74.64,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1773,ตะวันออกเฉียงเหนือ,พันคน,2563,อุดมศึกษา สายวิชาชีพ 
30-34 ปี,29.99,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1774,ตะวันออกเฉียงเหนือ,พันคน,2563,อุดมศึกษา สายวิชาการศึกษา 
30-34 ปี,0.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1775,ตะวันออกเฉียงเหนือ,พันคน,2563,การศึกษาอื่นๆ 
30-34 ปี,0.05,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1776,ตะวันออกเฉียงเหนือ,พันคน,2563,ไม่ทราบระดับการศึกษา 
35-39 ปี ,6.41,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1777,ตะวันออกเฉียงเหนือ,พันคน,2563,ไม่มีการศึกษา
35-39 ปี ,10.21,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1778,ตะวันออกเฉียงเหนือ,พันคน,2563,ต่ำกว่าประถมศึกษา
35-39 ปี ,193.28,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1779,ตะวันออกเฉียงเหนือ,พันคน,2563,ประถมศึกษา
35-39 ปี ,218.64,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1780,ตะวันออกเฉียงเหนือ,พันคน,2563,มัธยมศึกษาตอนต้น
35-39 ปี ,179.34,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1781,ตะวันออกเฉียงเหนือ,พันคน,2563,มัธยมศึกษาตอนปลาย สายสามัญ
35-39 ปี ,25.92,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1782,ตะวันออกเฉียงเหนือ,พันคน,2563,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา 
35-39 ปี ,0.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1783,ตะวันออกเฉียงเหนือ,พันคน,2563,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา 
35-39 ปี ,103.27,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1784,ตะวันออกเฉียงเหนือ,พันคน,2563,อุดมศึกษา สายวิชาการ
35-39 ปี ,60.29,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1785,ตะวันออกเฉียงเหนือ,พันคน,2563,อุดมศึกษา สายวิชาชีพ 
35-39 ปี ,24.45,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1786,ตะวันออกเฉียงเหนือ,พันคน,2563,อุดมศึกษา สายวิชาการศึกษา 
35-39 ปี ,0.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1787,ตะวันออกเฉียงเหนือ,พันคน,2563,การศึกษาอื่นๆ 
35-39 ปี ,0.11,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1788,ตะวันออกเฉียงเหนือ,พันคน,2563,ไม่ทราบระดับการศึกษา 
40-49 ปี,16.36,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1789,ตะวันออกเฉียงเหนือ,พันคน,2563,ไม่มีการศึกษา
