sex,_id,provice,Working status,year,Source,unit,Value
หญิง,4109,ฉะเชิงเทรา,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,78084
หญิง,4110, ปราจีนบุรี,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,61824
หญิง,4111, นครนายก,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,32402
หญิง,4112,สระแก้ว,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,56118
หญิง,4113, ราชบุรี,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,93330
หญิง,4114, กาญจนบุรี,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,73772
หญิง,4115, สุพรรณบุรี,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,114504
หญิง,4116, นครปฐม,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,101777
หญิง,4117, สมุทรสาคร,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,51019
หญิง,4118, สมุทรสงคราม,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,27610
หญิง,4119, เพชรบุรี,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,55654
หญิง,4120, ประจวบคีรีขันธ์,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,39496
หญิง,4121,ภาคเหนือ,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,1414652
หญิง,4122, เชียงใหม่,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,178207
หญิง,4123, ลำพูน,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,48909
หญิง,4124, ลำปาง,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,101765
หญิง,4125, อุตรดิตถ์,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,62910
หญิง,4126, แพร่,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,62674
หญิง,4127, น่าน,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,54313
หญิง,4128, พะเยา,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,51375
หญิง,4129, เชียงราย,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,129048
หญิง,4130, แม่ฮ่องสอน,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,16176
หญิง,4131, นครสวรรค์,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,134402
หญิง,4132, อุทัยธานี,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,42808
หญิง,4133, กำแพงเพชร,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,92097
หญิง,4134, ตาก,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,44808
หญิง,4135, สุโขทัย,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,89323
หญิง,4136, พิษณุโลก,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,111228
หญิง,4137, พิจิตร,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,79364
หญิง,4138, เพชรบูรณ์,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,115245
หญิง,4139,ภาคตะวันออกเฉียงเหนือ,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,2097002
หญิง,4140,นครราชสีมา,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,279582
หญิง,4141, บุรีรัมย์,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,150298
หญิง,4142, สุรินทร์,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,142232
