WORK_STATUS,QUARTER,VALUE,SOURCE,_id,SEX,UNIT,REGION,YEAR
การรวมกลุ่ม,ไตรมาสที่ 3,0.91,สำนักงานสถิติแห่งชาติ,1271,ชาย,พันคน,ภาคใต้,2565
นายจ้าง,ไตรมาสที่ 3,63.78,สำนักงานสถิติแห่งชาติ,1272,หญิง,พันคน,ภาคใต้,2565
ลูกจ้างรัฐบาล,ไตรมาสที่ 3,294.91,สำนักงานสถิติแห่งชาติ,1273,หญิง,พันคน,ภาคใต้,2565
ลูกจ้างเอกชน,ไตรมาสที่ 3,726.42,สำนักงานสถิติแห่งชาติ,1274,หญิง,พันคน,ภาคใต้,2565
ทำงานส่วนตัว,ไตรมาสที่ 3,769.82,สำนักงานสถิติแห่งชาติ,1275,หญิง,พันคน,ภาคใต้,2565
ช่วยธุรกิจครอบครัว,ไตรมาสที่ 3,489.74,สำนักงานสถิติแห่งชาติ,1276,หญิง,พันคน,ภาคใต้,2565
การรวมกลุ่ม,ไตรมาสที่ 3,0.71,สำนักงานสถิติแห่งชาติ,1277,หญิง,พันคน,ภาคใต้,2565
นายจ้าง,ไตรมาสที่ 4,101.39,สำนักงานสถิติแห่งชาติ,1278,ชาย,พันคน,กรุงเทพมหานคร,2565
ลูกจ้างรัฐบาล,ไตรมาสที่ 4,289.1,สำนักงานสถิติแห่งชาติ,1279,ชาย,พันคน,กรุงเทพมหานคร,2565
ลูกจ้างเอกชน,ไตรมาสที่ 4,1651.66,สำนักงานสถิติแห่งชาติ,1280,ชาย,พันคน,กรุงเทพมหานคร,2565
ทำงานส่วนตัว,ไตรมาสที่ 4,773.72,สำนักงานสถิติแห่งชาติ,1281,ชาย,พันคน,กรุงเทพมหานคร,2565
ช่วยธุรกิจครอบครัว,ไตรมาสที่ 4,100.83,สำนักงานสถิติแห่งชาติ,1282,ชาย,พันคน,กรุงเทพมหานคร,2565
การรวมกลุ่ม,ไตรมาสที่ 4,1.9,สำนักงานสถิติแห่งชาติ,1283,ชาย,พันคน,กรุงเทพมหานคร,2565
นายจ้าง,ไตรมาสที่ 4,51.1,สำนักงานสถิติแห่งชาติ,1284,หญิง,พันคน,กรุงเทพมหานคร,2565
ลูกจ้างรัฐบาล,ไตรมาสที่ 4,255.83,สำนักงานสถิติแห่งชาติ,1285,หญิง,พันคน,กรุงเทพมหานคร,2565
ลูกจ้างเอกชน,ไตรมาสที่ 4,1714.85,สำนักงานสถิติแห่งชาติ,1286,หญิง,พันคน,กรุงเทพมหานคร,2565
ทำงานส่วนตัว,ไตรมาสที่ 4,524.76,สำนักงานสถิติแห่งชาติ,1287,หญิง,พันคน,กรุงเทพมหานคร,2565
ช่วยธุรกิจครอบครัว,ไตรมาสที่ 4,227.62,สำนักงานสถิติแห่งชาติ,1288,หญิง,พันคน,กรุงเทพมหานคร,2565
การรวมกลุ่ม,ไตรมาสที่ 4,0.0,สำนักงานสถิติแห่งชาติ,1289,หญิง,พันคน,กรุงเทพมหานคร,2565
นายจ้าง,ไตรมาสที่ 4,246.91,สำนักงานสถิติแห่งชาติ,1290,ชาย,พันคน,ภาคกลาง,2565
ลูกจ้างรัฐบาล,ไตรมาสที่ 4,513.84,สำนักงานสถิติแห่งชาติ,1291,ชาย,พันคน,ภาคกลาง,2565
ลูกจ้างเอกชน,ไตรมาสที่ 4,3738.6,สำนักงานสถิติแห่งชาติ,1292,ชาย,พันคน,ภาคกลาง,2565
ทำงานส่วนตัว,ไตรมาสที่ 4,1832.75,สำนักงานสถิติแห่งชาติ,1293,ชาย,พันคน,ภาคกลาง,2565
ช่วยธุรกิจครอบครัว,ไตรมาสที่ 4,575.58,สำนักงานสถิติแห่งชาติ,1294,ชาย,พันคน,ภาคกลาง,2565
การรวมกลุ่ม,ไตรมาสที่ 4,2.43,สำนักงานสถิติแห่งชาติ,1295,ชาย,พันคน,ภาคกลาง,2565
นายจ้าง,ไตรมาสที่ 4,87.79,สำนักงานสถิติแห่งชาติ,1296,หญิง,พันคน,ภาคกลาง,2565
ลูกจ้างรัฐบาล,ไตรมาสที่ 4,581.58,สำนักงานสถิติแห่งชาติ,1297,หญิง,พันคน,ภาคกลาง,2565
ลูกจ้างเอกชน,ไตรมาสที่ 4,3088.94,สำนักงานสถิติแห่งชาติ,1298,หญิง,พันคน,ภาคกลาง,2565
ทำงานส่วนตัว,ไตรมาสที่ 4,1470.55,สำนักงานสถิติแห่งชาติ,1299,หญิง,พันคน,ภาคกลาง,2565
ช่วยธุรกิจครอบครัว,ไตรมาสที่ 4,775.58,สำนักงานสถิติแห่งชาติ,1300,หญิง,พันคน,ภาคกลาง,2565
การรวมกลุ่ม,ไตรมาสที่ 4,1.3,สำนักงานสถิติแห่งชาติ,1301,หญิง,พันคน,ภาคกลาง,2565
นายจ้าง,ไตรมาสที่ 4,73.83,สำนักงานสถิติแห่งชาติ,1302,ชาย,พันคน,ภาคเหนือ,2565
ลูกจ้างรัฐบาล,ไตรมาสที่ 4,309.61,สำนักงานสถิติแห่งชาติ,1303,ชาย,พันคน,ภาคเหนือ,2565
ลูกจ้างเอกชน,ไตรมาสที่ 4,730.35,สำนักงานสถิติแห่งชาติ,1304,ชาย,พันคน,ภาคเหนือ,2565
ทำงานส่วนตัว,ไตรมาสที่ 4,1717.86,สำนักงานสถิติแห่งชาติ,1305,ชาย,พันคน,ภาคเหนือ,2565
ช่วยธุรกิจครอบครัว,ไตรมาสที่ 4,518.29,สำนักงานสถิติแห่งชาติ,1306,ชาย,พันคน,ภาคเหนือ,2565
การรวมกลุ่ม,ไตรมาสที่ 4,0.12,สำนักงานสถิติแห่งชาติ,1307,ชาย,พันคน,ภาคเหนือ,2565
นายจ้าง,ไตรมาสที่ 4,21.86,สำนักงานสถิติแห่งชาติ,1308,หญิง,พันคน,ภาคเหนือ,2565
