﻿year,level_of_edu,quarter,_id,area,region,value,unit,source
2567,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 1,153,รวม,5) ภาคใต้,83.34,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 1,154,รวม,5) ภาคใต้,67.05,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,11. อื่น ๆ,ไตรมาส 1,155,รวม,5) ภาคใต้,39.38,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,12. ไม่ทราบ,ไตรมาส 1,156,รวม,5) ภาคใต้,84.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,รวม,ไตรมาส 1,157,1) ในเขตเทศบาล,5) ภาคใต้,67.48,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,01. ไม่มีการศึกษา,ไตรมาส 1,158,1) ในเขตเทศบาล,5) ภาคใต้,57.79,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,02. ต่ำกว่าประถมศึกษา,ไตรมาส 1,159,1) ในเขตเทศบาล,5) ภาคใต้,47.15,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,03. ประถมศึกษา,ไตรมาส 1,160,1) ในเขตเทศบาล,5) ภาคใต้,72.21,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,04. มัธยมศึกษาตอนต้น,ไตรมาส 1,161,1) ในเขตเทศบาล,5) ภาคใต้,61.47,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 1,162,1) ในเขตเทศบาล,5) ภาคใต้,63.73,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 1,163,1) ในเขตเทศบาล,5) ภาคใต้,64.41,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 1,164,1) ในเขตเทศบาล,5) ภาคใต้,66.67,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,08. อุดมศึกษา สายวิชาการ,ไตรมาส 1,165,1) ในเขตเทศบาล,5) ภาคใต้,84.57,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 1,166,1) ในเขตเทศบาล,5) ภาคใต้,82.97,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 1,167,1) ในเขตเทศบาล,5) ภาคใต้,62.82,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,11. อื่น ๆ,ไตรมาส 1,168,1) ในเขตเทศบาล,5) ภาคใต้,45.45,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,12. ไม่ทราบ,ไตรมาส 1,169,1) ในเขตเทศบาล,5) ภาคใต้,80.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,รวม,ไตรมาส 1,170,2) นอกเขตเทศบาล,5) ภาคใต้,68.51,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,01. ไม่มีการศึกษา,ไตรมาส 1,171,2) นอกเขตเทศบาล,5) ภาคใต้,38.26,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,02. ต่ำกว่าประถมศึกษา,ไตรมาส 1,172,2) นอกเขตเทศบาล,5) ภาคใต้,51.99,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,03. ประถมศึกษา,ไตรมาส 1,173,2) นอกเขตเทศบาล,5) ภาคใต้,74.65,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,04. มัธยมศึกษาตอนต้น,ไตรมาส 1,174,2) นอกเขตเทศบาล,5) ภาคใต้,61.68,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 1,175,2) นอกเขตเทศบาล,5) ภาคใต้,76.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 1,176,2) นอกเขตเทศบาล,5) ภาคใต้,79.92,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 1,177,2) นอกเขตเทศบาล,5) ภาคใต้,77.78,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,08. อุดมศึกษา สายวิชาการ,ไตรมาส 1,178,2) นอกเขตเทศบาล,5) ภาคใต้,81.83,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 1,179,2) นอกเขตเทศบาล,5) ภาคใต้,83.66,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 1,180,2) นอกเขตเทศบาล,5) ภาคใต้,69.99,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,11. อื่น ๆ,ไตรมาส 1,181,2) นอกเขตเทศบาล,5) ภาคใต้,38.93,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,12. ไม่ทราบ,ไตรมาส 1,182,2) นอกเขตเทศบาล,5) ภาคใต้,87.61,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,รวม,ไตรมาส 2,183,รวม,ทั่วราชอาณาจักร,66.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,01. ไม่มีการศึกษา,ไตรมาส 2,184,รวม,ทั่วราชอาณาจักร,49.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,02. ต่ำกว่าประถมศึกษา,ไตรมาส 2,185,รวม,ทั่วราชอาณาจักร,43.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,03. ประถมศึกษา,ไตรมาส 2,186,รวม,ทั่วราชอาณาจักร,75.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
