province,sex,quarter,_id,year,value,attribute,variable,unit,source
นครราชสีมา,รวม,ไตรมาสที่ 2,1918,2567,1.0,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครราชสีมา,ชาย,ไตรมาสที่ 2,1919,2567,0.5,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครราชสีมา,หญิง,ไตรมาสที่ 2,1920,2567,1.7,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครราชสีมา,รวม,ไตรมาสที่ 3,1921,2567,18219.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครราชสีมา,ชาย,ไตรมาสที่ 3,1922,2567,12270.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครราชสีมา,หญิง,ไตรมาสที่ 3,1923,2567,5949.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครราชสีมา,รวม,ไตรมาสที่ 3,1924,2567,1.4,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครราชสีมา,ชาย,ไตรมาสที่ 3,1925,2567,1.8,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครราชสีมา,หญิง,ไตรมาสที่ 3,1926,2567,1.0,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครราชสีมา,รวม,ไตรมาสที่ 4,1927,2567,21253.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครราชสีมา,ชาย,ไตรมาสที่ 4,1928,2567,12298.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครราชสีมา,หญิง,ไตรมาสที่ 4,1929,2567,8954.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครราชสีมา,รวม,ไตรมาสที่ 4,1930,2567,1.7,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครราชสีมา,ชาย,ไตรมาสที่ 4,1931,2567,1.8,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครราชสีมา,หญิง,ไตรมาสที่ 4,1932,2567,1.5,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครราชสีมา,รวม,ไตรมาสที่ 1,1933,2568,4371.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครราชสีมา,ชาย,ไตรมาสที่ 1,1934,2568,3253.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครราชสีมา,หญิง,ไตรมาสที่ 1,1935,2568,1118.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครราชสีมา,รวม,ไตรมาสที่ 1,1936,2568,0.4,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครราชสีมา,ชาย,ไตรมาสที่ 1,1937,2568,0.5,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครราชสีมา,หญิง,ไตรมาสที่ 1,1938,2568,0.2,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
บุรีรัมย์,รวม,ไตรมาสที่ 1,1939,2564,23169.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
บุรีรัมย์,ชาย,ไตรมาสที่ 1,1940,2564,11430.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
บุรีรัมย์,หญิง,ไตรมาสที่ 1,1941,2564,11739.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
บุรีรัมย์,รวม,ไตรมาสที่ 1,1942,2564,3.5,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
บุรีรัมย์,ชาย,ไตรมาสที่ 1,1943,2564,3.2,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
บุรีรัมย์,หญิง,ไตรมาสที่ 1,1944,2564,3.8,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
บุรีรัมย์,รวม,ไตรมาสที่ 2,1945,2564,7083.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
บุรีรัมย์,ชาย,ไตรมาสที่ 2,1946,2564,3643.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
บุรีรัมย์,หญิง,ไตรมาสที่ 2,1947,2564,3441.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
บุรีรัมย์,รวม,ไตรมาสที่ 2,1948,2564,1.1,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
บุรีรัมย์,ชาย,ไตรมาสที่ 2,1949,2564,1.0,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
บุรีรัมย์,หญิง,ไตรมาสที่ 2,1950,2564,1.2,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
บุรีรัมย์,รวม,ไตรมาสที่ 3,1951,2564,12540.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
บุรีรัมย์,ชาย,ไตรมาสที่ 3,1952,2564,7734.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
บุรีรัมย์,หญิง,ไตรมาสที่ 3,1953,2564,4807.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
บุรีรัมย์,รวม,ไตรมาสที่ 3,1954,2564,1.9,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
