PROVINCE,VALUE,QUARTER,SOURCE,_id,SEX,UNIT,REGION,YEAR
ชัยนาท,92.7,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,879,ชาย,พันคน,ภาคกลาง,2563
ชัยนาท,87.8,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,880,หญิง,พันคน,ภาคกลาง,2563
ตราด,98.5,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,881,ชาย,พันคน,ภาคกลาง,2563
ตราด,73.4,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,882,หญิง,พันคน,ภาคกลาง,2563
นครนายก,67.2,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,883,หญิง,พันคน,ภาคกลาง,2563
นครปฐม,357.9,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,884,ชาย,พันคน,ภาคกลาง,2563
นครปฐม,325.1,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,885,หญิง,พันคน,ภาคกลาง,2563
นนทบุรี,499.7,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,886,ชาย,พันคน,ภาคกลาง,2563
นนทบุรี,458.8,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,887,หญิง,พันคน,ภาคกลาง,2563
ปทุมธานี,514.3,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,888,ชาย,พันคน,ภาคกลาง,2563
ปทุมธานี,432.1,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,889,หญิง,พันคน,ภาคกลาง,2563
ประจวบคีรีขันธ์,148.8,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,890,ชาย,พันคน,ภาคกลาง,2563
ประจวบคีรีขันธ์,113.3,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,891,หญิง,พันคน,ภาคกลาง,2563
ปราจีนบุรี,192.0,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,892,ชาย,พันคน,ภาคกลาง,2563
ปราจีนบุรี,161.6,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,893,หญิง,พันคน,ภาคกลาง,2563
พระนครศรีอยุธยา,263.2,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,894,ชาย,พันคน,ภาคกลาง,2563
พระนครศรีอยุธยา,227.4,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,895,หญิง,พันคน,ภาคกลาง,2563
ระยอง,323.9,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,896,ชาย,พันคน,ภาคกลาง,2563
ระยอง,263.4,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,897,หญิง,พันคน,ภาคกลาง,2563
ราชบุรี,235.8,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,898,ชาย,พันคน,ภาคกลาง,2563
ราชบุรี,211.4,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,899,หญิง,พันคน,ภาคกลาง,2563
ลพบุรี,236.6,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,900,ชาย,พันคน,ภาคกลาง,2563
ลพบุรี,195.4,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,901,หญิง,พันคน,ภาคกลาง,2563
สมุทรปราการ,710.5,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,902,ชาย,พันคน,ภาคกลาง,2563
สมุทรปราการ,639.5,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,903,หญิง,พันคน,ภาคกลาง,2563
สมุทรสงคราม,60.1,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,904,ชาย,พันคน,ภาคกลาง,2563
สมุทรสงคราม,50.1,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,905,หญิง,พันคน,ภาคกลาง,2563
สมุทรสาคร,377.2,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,906,ชาย,พันคน,ภาคกลาง,2563
สมุทรสาคร,332.4,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,907,หญิง,พันคน,ภาคกลาง,2563
สระบุรี,219.1,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,908,ชาย,พันคน,ภาคกลาง,2563
สระบุรี,172.1,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,909,หญิง,พันคน,ภาคกลาง,2563
สระแก้ว,176.3,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,910,ชาย,พันคน,ภาคกลาง,2563
สระแก้ว,132.8,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,911,หญิง,พันคน,ภาคกลาง,2563
สิงห์บุรี,58.7,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,912,ชาย,พันคน,ภาคกลาง,2563
สิงห์บุรี,51.1,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,913,หญิง,พันคน,ภาคกลาง,2563
สุพรรณบุรี,247.8,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,914,ชาย,พันคน,ภาคกลาง,2563
สุพรรณบุรี,200.0,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,915,หญิง,พันคน,ภาคกลาง,2563
อ่างทอง,69.1,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,916,ชาย,พันคน,ภาคกลาง,2563
อ่างทอง,63.6,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,917,หญิง,พันคน,ภาคกลาง,2563
เพชรบุรี,148.3,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,918,ชาย,พันคน,ภาคกลาง,2563
