_id,permission,﻿year,unit,source,province,license_type,region,value
628,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,สุรินทร์,พื้นที่ (ตารางเมตร),ภาคตะวันออกเฉียงเหนือ,394856
629,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,สุรินทร์,ความยาว (เมตร),ภาคตะวันออกเฉียงเหนือ,34363
630,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,สุรินทร์,พื้นที่ (ตารางเมตร),ภาคตะวันออกเฉียงเหนือ,11637
631,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,สุรินทร์,พื้นที่ (ตารางเมตร),ภาคตะวันออกเฉียงเหนือ,442569
632,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,สุรินทร์,ความยาว (เมตร),ภาคตะวันออกเฉียงเหนือ,21017
633,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,สุรินทร์,พื้นที่ (ตารางเมตร),ภาคตะวันออกเฉียงเหนือ,32295
634,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,สุรินทร์,พื้นที่ (ตารางเมตร),ภาคตะวันออกเฉียงเหนือ,432991
635,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,สุรินทร์,ความยาว (เมตร),ภาคตะวันออกเฉียงเหนือ,11359
636,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,สุรินทร์,พื้นที่ (ตารางเมตร),ภาคตะวันออกเฉียงเหนือ,22674
637,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,ศรีษะเกษ,พื้นที่ (ตารางเมตร),ภาคตะวันออกเฉียงเหนือ,114834
