GPS_lat,_id,ปี,ชื่อโรงงาน,ประกอบกิจการ,GPS_lng,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,ผู้ประกอบการ
,2865,2565,บริษัท เซอร์วิก จำกัด,ผลิตยางสังเคราะห์ และยางสังเคราะห์ติดกับผ้า,,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท เซอร์วิก จำกัด
13.71735,2866,2565,บริษัท บี.บี.พลาสติก กรุ๊ป จำกัด,ทำของใช้จากพลาสติกและหลอมเม็ดพลาสติก,100.3129667,74130,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,บริษัท บี.บี.พลาสติก กรุ๊ป จำกัด
13.7167,2867,2565,บริษัท เฟิรสท์ซุปเปอร์ฟู๊ด จำกัด,ผลิตของใช้ในครัวเรือนและของเล่นเด็กจากพลาสติก,100.3238833,74130,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,บริษัท เฟิรสท์ซุปเปอร์ฟู๊ด จำกัด
13.60356667,2868,2565,บริษัท ป. พัฒนสิน ซัพพลาย จำกัด,ผลิตลูกล้อ ขาล้อจากพลาสติก และเหล็ก รวมถึงชิ้นส่วนอุปกรณ์ผลิตดังกล่าว,100.31845,74000,คอกกระบือ,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท ป.พัฒนสิน ซัพพลาย จำกัด
13.6116,2869,2565,บริษัท รุ่งโรจน์ โมลด์พลาส จำกัด,ทำผลิตภัณฑ์จากพลาสติก,100.3492833,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท รุ่งโรจน์ โมลด์พลาส จำกัด
13.68701667,2870,2565,บริษัท เวล พลาสติก จำกัด,ผลิตผลิตภัณฑ์พลาสติกและประกอบนาฬิกาพลาสติก เช่น ตัวเรือนยนาฬิกาพลาสติก,100.3128833,74130,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,บริษัท เวล พลาสติก จำกัด
13.60396667,2871,2565,บริษัท เอ็ม เค บี แฟคตอรี่ จำกัด,ผลิตภัณฑ์พลาสติก,100.35095,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท เอ็ม เค บี แฟคตอรี่ จำกัด
,2872,2565,บริษัท ชินโก เอเชีย (กรุงเทพ) จำกัด,ทำผลิตภัณฑ์จากพลาสติก เช่น โลโก้รถยนต์ อุปกรณ์รถยนต์,,10110,พันท้ายนรสิงห์,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท ชินโก เอเชีย (กรุงเทพ) จำกัด
,2873,2565,บริษัท ริท อาภา จำกัด,การทำเครื่องมือ เครื่องใช้ เครื่องเรือนพลาสติก,,10150,มหาชัย,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท ริทอาภา จำกัด
,2874,2565,นางสาวพิมพ์ลัดดา สุธาพจน์,ฉีดขึ้นรูปผลิตภัณฑ์พลาสติกต่าง ๆ กลึง ปั๊ม เชื่อมโลหะทั่วไป,,70180,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,นางสาวพิมพ์ลัดดา สุธาพจน์
,2875,2565,บริษัท ไอเดียล พลาสเทคซ จำกัด,ทำผลิตภัณฑ์พลาสติก เช่น แกนหลอดด้าย,,74130,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,บริษัท ไอเดียล พลาสเทคซ จำกัด
,2876,2565,บริษัท เค.เอส.เอ็ม แมนูแฟคเจอริ่ง จำกัด,ฉีดพลาสติก,,74110,แคราย,กระทุ่มแบน,สมุทรสาคร,บริษัท เค.เอส.เอ็ม แมนูแฟคเจอริ่ง จำกัด
,2877,2565,นายธัชชัย กัลยกร,ทำผลิตภัณฑ์พลาสติกต่าง ๆ ,,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,นายธัชชัย กัลยกร
13.55468333,2878,2565,บริษัท ชินโก เอเชีย (กรุงเทพ) จำกัด,ทำเครื่องใช้จากพลาสติก,100.3739,74000,พันท้ายนรสิงห์,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท ชินโก เอเชีย (กรุงเทพ) จำกัด
,2879,2565,บริษัท พีเอสเอ คอร์ปอเรชั่น จำกัด,ผลิตกระดุม,,74110,สวนหลวง,กระทุ่มแบน,สมุทรสาคร,บริษัท พีเอสเอ คอร์ปอเรชั่น จำกัด
,2880,2565,-,ทำผลิตภัณฑ์พลาสติก เช่น ขวด ถ้วย ถังพลาสติก แกลลอน และผลิตกล่องกระดาษลูกฟูก,,74000,คอกกระบือ,เมืองสมุทรสาคร,สมุทรสาคร,นายธนากร จิรวัฒน์กุล
,2881,2565,บริษัท เจนเนอรัล เพลตติ้ง อินดัสทรี จำกัด,ผลิตผลิตภัณฑ์จากพลาสติก เช่น เครื่องใช้ เครื่องใช้ในครัวเรือน หรือเครื่องประดับ และอุปกรณ์ตบแต่ง,,10150,บ้านเกาะ,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท เจนเนอรัล เพลตติ้ง อินดัสทรี จำกัด
