แรงม้า,ประเภทโรงงาน,ตำบล,ประกอบกิจการ,เลขทะเบียนโรงงานเดิม,คนงานรวม,ถนน,เลขที่,จังหวัด,จำพวก,รหัสไปรษณีย์,หมู่,ผู้ประกอบการ,เงินทุนรวม(ล้านบาท),ซอย,ชื่อโรงงาน,_id,FID,รหัสประเภท,อำเภอ,ปีที่อนุญาต
132,การซ่อมแซมยานที่ขับเคลื่อนด้วยเครื่องยนต์หรือส่วนประกอบของยานดังกล่าว,บึง,ซ่อมรถยนต์,จ3-95(1)-13/65ชบ,2,,123,ชลบุรี,3,20230,2,บริษัท ซูมิโช โกลบอล โลจิสติคส์ (ประเทศไทย) จำกัด,48.33335,,บริษัท ซูมิโช โกลบอล โลจิสติคส์ (ประเทศไทย) จำกัด,2254,20200000000000,9501,ศรีราชา,2565
407,การทำเครื่องใช้เล็ก ๆ จากโลหะ,บ่อวิน,การทำเครื่องใช้เล็กๆจากโลหะ เช่น ตะขอทองเหลือง หัวเข็มขัด เป็นต้น,จ3-64(9)-5/69ชบ,60,43/19,โฉนดที่ดินเลขที่ 80382,ชลบุรี,3,20230,6,บริษัท ฮูน ไทย ฮาร์ดแวร์ จำกัด,70.86,ซอย เสาสูง-อ้ลลาย,บริษัท ฮูน ไทย ฮารฺ์ดแวร์ จำกัด,2255,20200000000000,6409,ศรีราชา,2569
111,การซ่อมแซมยานที่ขับเคลื่อนด้วยเครื่องยนต์หรือส่วนประกอบของยานดังกล่าว,บางพระ,ซ่อม เคาะ พ่นสีรถยนต์,จ3-95(1)-14/65ชบ,28,สุขุมวิท,236ก,ชลบุรี,3,20110,2,ห้างหุ้นส่วนจำกัด ซี.เอ.ศูนย์ซ่อมรถยนต์,6,,ห้างหุ้นส่วนจำกัด ซี.เอ.ศูนย์ซ่อมรถยนต์,2256,20200000000000,9501,ศรีราชา,2565
462.4,การทำเยื่อจากไม้ หรือวัสดุอื่น,บ่อกวางทอง,ทำเยื่อกระดาษจากกระดาษใช้แล้ว,จ3-38(1)-1/63ชบ,110,,168/1,ชลบุรี,3,20270,1,บริษัท เทียน หง จำกัด,61,,บริษัท เทียน หง จำกัด,2257,20200000000000,3801,บ่อทอง,2563
241.82,การทำภาชนะบรรจุ เช่น ถุง หรือกระสอบ,เขาไม้แก้ว,ผลิตเม็ดพลาสติก ผลิตกระสอบ Bigbag และบดย่อยพลาสติก,จ3-53(4)-12/67ชบ,10,,โฉนดที่ดินเลขที่ 115493 ,ชลบุรี,3,20150,2,บริษัท เอ็มโฟร์ เอ็นจิเนียริ่ง แอนด์ คอนสตรัคชั่น จำกัด,3.515,,บริษัท เอ็มโฟร์ เอ็นจิเนียริ่ง แอนด์ คอนสตรัคชั่น จำกัด,2258,20200000000000,5304,บางละมุง,2567
106,การทำ ดัดแปลง หรือซ่อมแซมแบบ (Dies) หรือเครื่องจับ (Jigs) สำหรับใช้กับเครื่องมือ,หนองบอนแดง,ผลิตแม่พิมพ์ (dies) จากโลหะและพลาสติก,จ3-67(7)-1/68ชบ,20,,119/7,ชลบุรี,3,20170,2,บริษัท ไท่เฟิง แมชชีนเนอรี่ อีควิปเมนท์ (ไทยแลนด์) จำกัด,9.07,,บริษัท ไท่เฟิง แมชชีนเนอรี่ อีควิปเมนท์ (ไทยแลนด์) จำกัด,2259,20200000000000,6707,บ้านบึง,2568
254.72,โรงงานผลิต ตบแต่ง ดัดแปลง หรือซ่อมแซมเครื่องมือหรือเครื่องใช้ที่ทำด้วยเหล็กหรือเหล็กกล้า,บ่อวิน,ผลิตใบเลื่อย ใบตัดโลหะ,จ3-61-2/68ชบ,9,,246/3,ชลบุรี,3,20230,3,บริษัท โปรเฟสซันนอล ไดมอนด์ ทูลส์ จำกัด,19.60874,,บริษัท โปรเฟสซันนอล ไดมอนด์ ทูลส์ จำกัด,2260,20200000000000,6100,ศรีราชา,2568
370,การทำผลิตภัณฑ์ยางนอกจากที่ระบุไว้ใน ลำดับที่ 51 จากยางธรรมชาติหรือยางสังเคราะห์,นาเกลือ,ทำผลิตภัณฑ์จากยาง เช่น ยางแผ่น อัดเศษโลหะ,จ3-52(4)-4/65ชบ,37,,74/6,ชลบุรี,3,20150,4,บริษัท อมตะ อินดัสตรี จำกัด,88,,บริษัท อมตะ อินดัสตรี จำกัด,2261,20200000000000,5204,บางละมุง,2565
150,การทำส่วนประกอบสำหรับใช้ในการก่อสร้างอาคาร,บ้านช้าง,ทำท่อระบายอากาศจากโลหะ,จ3-63(2)-6/68ชบ,4,,101/2,ชลบุรี,3,20140,1,บริษัท จ้านหยู เอ็นไวรอนเม้นท์ (ไทยแลนด์) จำกัด ,8.1632,,บริษัท จ้านหยู เอ็นไวรอนเม้นท์ (ไทยแลนด์) จำกัด	,2262,20200000000000,6302,พนัสนิคม,2568
471,การทำแม่พิมพ์โลหะ,หนองบอนแดง,ผลิตแม่พิมพ์ที่ใช้เครื่องปั้มขึ้นรูปกล่องกระดาษ เครื่องตัดสติกเกอร์ เครื่องพิมพ์สีกล่องกระดาษ เครื่องพิมพ์สีสติกเกอร์,จ3-41(2)-3/69ชบ,40,,โฉนดที่ดินเลขที่ 70764,ชลบุรี,3,20170,1,บริษัท เจียอี้ เทคโนโลยี (ประเทศไทย) จำกัด,80.8,,บริษัท เจียอี้ เทคโนโลยี (ประเทศไทย) จำกัด,2263,20200000000000,4102,บ้านบึง,2569
100,การทำเครื่องมือ เครื่องใช้ หรืออุปกรณ์การแพทย์,หนองบอนแดง,ผลิตอุปกรณ์ทางการแพทย์,จ3-81(3)-2/69ชบ,42,,211,ชลบุรี,3,20170,2,บริษัท โมบิลิตี้ ซอร์ซ เมดิคัล เทคโนโลยี (ประเทศไทย) จำกัด,32,,บริษัท โมบิลิตี้ ซอร์ซ เมดิคัล เทคโนโลยี (ประเทศไทย) จำกัด,2264,20200000000000,8103,บ้านบึง,2569
497.8,การทำชิ้นส่วนพิเศษหรืออุปกรณ์สำหรับรถยนต์ หรือรถพ่วง,หนองอิรุณ,ผลิตจานเบรค ผ้าเบรค คาลิปเปอร์เบรค,จ3-77(2)-13/69ชบ,35,,187,ชลบุรี,3,20220,5,บริษัท เยียนไท มีไฟน์ แมชชีน (ประเทศไทย) จำกัด,20,,บริษัท เยียนไท มีไฟน์ แมชชีน (ประเทศไทย) จำกัด ,2265,20200000000000,7702,บ้านบึง,2569
110,โรงงานผลิต ประกอบหรือซ่อมแซมเครื่องคำนวณ เครื่องทำบัญชี หรือเครื่องอิเล็กทรอนิกส์,หนองบอนแดง,ซ่อมแซมเครื่องถ่ายเอกสาร,จ3-69-1/67ชบ,10,,204/8,ชลบุรี,3,20170,2,บริษัท เอสพี โซลูชั่น แอนด์ เซอร์วิสเซส จำกัด,1.115,,บริษัท เอสพี โซลูชั่น แอนด์ เซอร์วิสเซส จำกัด,2266,20200000000000,6900,บ้านบึง,2567
210,การบรรจุก๊าซ แต่ไม่รวมถึงการบรรจุก๊าซที่เป็นน้ำมันเชื้อเพลิงตามกฎหมายว่าด้วยการควบคุมน้ำมันเชื้อเพลิง,หนองขาม,"แบ่งบรรจุแก๊สอุตสาหกรรม เช่น ออกซิเจน, อาร์กอน, ไนตรัสออกไซด์ เป็นต้น",จ3-91(2)-1/69ชบ,9,,โฉนดที่ดินเลขที่ 63859,ชลบุรี,3,20230,4,บริษัท อัลฟ่า วัน จำกัด,33.6,,บริษัท อัลฟ่า วัน จำกัด,2267,20200000000000,9102,ศรีราชา,2569
