VALUE,QUARTER,AREA,SOURCE,_id,REG,UNIT,YEAR,EDUCATIONAL
444.9,ไตรมาส 2,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1269,ภาคใต้,พันคน,2563, ประถมศึกษา
443.2,ไตรมาส 2,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1270,ภาคใต้,พันคน,2563, มัธยมศึกษาตอนต้น
387.2,ไตรมาส 2,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1271,ภาคใต้,พันคน,2563, มัธยมศึกษาตอนปลาย สายสามัญ
111.0,ไตรมาส 2,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1272,ภาคใต้,พันคน,2563, มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
0.6,ไตรมาส 2,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1273,ภาคใต้,พันคน,2563, มัธยมศึกษาตอนปลาย สายวิชาการศึกษา
361.6,ไตรมาส 2,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1274,ภาคใต้,พันคน,2563, อุดมศึกษา สายวิชาการ
161.6,ไตรมาส 2,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1275,ภาคใต้,พันคน,2563, อุดมศึกษา สายวิชาชีพ
75.9,ไตรมาส 2,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1276,ภาคใต้,พันคน,2563, อุดมศึกษา สายวิชาการศึกษา
4.6,ไตรมาส 2,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1277,ภาคใต้,พันคน,2563, อื่น ๆ
35.8,ไตรมาส 2,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1278,ภาคใต้,พันคน,2563, ไม่ทราบ
256.8,ไตรมาส 2,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1279,ภาคใต้,พันคน,2563, ไม่มีการศึกษา
979.1,ไตรมาส 2,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1280,ภาคใต้,พันคน,2563, ต่ำกว่าประถมศึกษา
1189.0,ไตรมาส 2,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1281,ภาคใต้,พันคน,2563, ประถมศึกษา
965.1,ไตรมาส 2,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1282,ภาคใต้,พันคน,2563, มัธยมศึกษาตอนต้น
697.4,ไตรมาส 2,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1283,ภาคใต้,พันคน,2563, มัธยมศึกษาตอนปลาย สายสามัญ
151.3,ไตรมาส 2,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1284,ภาคใต้,พันคน,2563, มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
0.2,ไตรมาส 2,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1285,ภาคใต้,พันคน,2563, มัธยมศึกษาตอนปลาย สายวิชาการศึกษา
199.0,ไตรมาส 2,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1286,ภาคใต้,พันคน,2563, อุดมศึกษา สายวิชาชีพ
115.3,ไตรมาส 2,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1287,ภาคใต้,พันคน,2563, อุดมศึกษา สายวิชาการศึกษา
6.6,ไตรมาส 2,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1288,ภาคใต้,พันคน,2563, อื่น ๆ
13.2,ไตรมาส 2,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1289,ภาคใต้,พันคน,2563, ไม่ทราบ
204.9,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1290,กรุงเทพมหานคร,พันคน,2563, ไม่มีการศึกษา
693.9,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1291,กรุงเทพมหานคร,พันคน,2563, ต่ำกว่าประถมศึกษา
1100.0,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1292,กรุงเทพมหานคร,พันคน,2563, ประถมศึกษา
1224.1,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1293,กรุงเทพมหานคร,พันคน,2563, มัธยมศึกษาตอนต้น
1129.5,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1294,กรุงเทพมหานคร,พันคน,2563, มัธยมศึกษาตอนปลาย สายสามัญ
391.2,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1295,กรุงเทพมหานคร,พันคน,2563, มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
0.9,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1296,กรุงเทพมหานคร,พันคน,2563, มัธยมศึกษาตอนปลาย สายวิชาการศึกษา
