﻿year,quarter,occupation,_id,region,value,unit,source
2565,ไตรมาสที่ 2,ผู้ประกอบวิชาชีพด้านต่างๆ,1831,ภาคกลาง,756.7,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 2,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,1832,ภาคกลาง,863.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 2,เสมียน,1833,ภาคกลาง,728.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 2,พนักงานบริการและพนักงานในร้านค้าและตลาด,1834,ภาคกลาง,2675.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 2,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตรและการประมง,1835,ภาคกลาง,1837.7,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 2,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,1836,ภาคกลาง,1620.1,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 2,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,1837,ภาคกลาง,2258.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 2,อาชีพขั้นพื้นฐานต่างๆ ในด้านการขายและการให้บริการ,1838,ภาคกลาง,1579.1,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 2,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,1839,ภาคกลาง,5.3,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 2,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโสและผู้จัดการ,1840,ภาคเหนือ,144.3,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 2,ผู้ประกอบวิชาชีพด้านต่างๆ,1841,ภาคเหนือ,319.1,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 2,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,1842,ภาคเหนือ,172.4,พันคน,สำนักงานสถิติแห่งชาติ
