เงินทุนรวม,ประกอบกิจการ,พื้นที่อาคาร,อำเภอ,ถนน,ซอย,FID,คนงานรวม,ไปรษณีย์,จังหวัด,หมู่,เลขที่,ปี,แรงม้ารวม,ตำบล,ผู้ประกอบการ,คนงานชาย,_id,เลขทะเบียนเดิม,ชื่อโรงงาน,พื้นที่โรงงาน,คนงานหญิง
22500000,ถักผ้า,2000,เมืองสมุทรสาคร,,,20740100000000,20,74000,สมุทรสาคร,3,49/9,2566,156,คอกกระบือ,บริษัท เจ.พี.เอ็น.นิตติ้ง จำกัด,10,1276,จ3241/56สค,บริษัท เจ.พี.เอ็น.นิตติ้ง จำกัด,4000,10
11500000,ถักผ้ายืด,600,เมืองสมุทรสาคร,เลียบคลองสี่วา,,20740800000000,18,74000,สมุทรสาคร,1,99/1,2566,116,นาดี,บริษัท รัตนา การทอ จำกัด,10,1277,จ3242/46สค,บริษัท รัตนา การทอ จำกัด,1764,8
2400000,ผลิตพรมทอมือ,900,กระทุ่มแบน,เลียบคลองแนวลิขิต,,20740600000000,60,74110,สมุทรสาคร,1,88/1,2566,122.27,ท่าเสา,บริษัท เอราวัณ คาร์เป็ท จำกัด,12,1278,จ3253/58สค,บริษัท เอราวัณ คาร์เป็ท จำกัด,3984,48
2400000,ผลิตพรมทอมือ,900,กระทุ่มแบน,เลียบคลองแนวลิขิต,,20740300000000,60,74110,สมุทรสาคร,1,88/2,2566,122.27,ท่าเสา,บริษัท บ้านเชียง คาร์เป็ท จำกัด,12,1279,จ3252/58สค,บริษัท บ้านเชียง คาร์เป็ท จำกัด,3963,48
53000000,ผลิตเชือกไนล่อน แห อวน ตาข่าย,4800,กระทุ่มแบน,เศรษฐกิจ 1,,10740300000000,82,74110,สมุทรสาคร,5,2-Sep,2566,2720.2,ดอนไก่ดี,บริษัท ชลธนินท์ แหอวน จำกัด,42,1280,326(1)1/36สค,บริษัท ชลธนินท์ แหอวน จำกัด,19200,40
3000000,ทำเชือกฟาง,600,กระทุ่มแบน,,,20740000000000,10,74110,สมุทรสาคร,7,20/10,2566,85,คลองมะเดื่อ,บริษัท ไทย ซาน อินดัสทรี จำกัด,10,1281,จ326(1)1/63สค,บริษัท ไทย ซาน อินดัสทรี จำกัด,1600,0
22000000,ผลิตเชือกผูกรองเท้า เชือกไนล่อน เชือกที่ทำจากเส้นด้ายทุกชนิด และย้อมเส้นด้าย,2265,กระทุ่มแบน,เศรษฐกิจ 1,วปอ.11 (พิเศษ),20740500000000,109,74110,สมุทรสาคร,9,26/58,2566,1357,สวนหลวง,บริษัท หยกสิน จำกัด,61,1282,จ326(1)1/40สค,บริษัท หยกสิน จำกัด,9065,48
1300000,ทำเชือกพลาสติก และผลิตเม็ดพลาสติก,1336,บ้านแพ้ว,บ้านแพร้วพระประโทน,พัฒนา,20741100000000,18,74120,สมุทรสาคร,13,6-Sep,2566,490.5,หลักสาม,ห้างหุ้นส่วนจำกัด ง่วนเซ้งไนล่อน,16,1283,จ326(1)1/44สค,ห้างหุ้นส่วนจำกัด ง่วนเซ้งไนล่อน,6656,2
18700000,ผลิตเชือกและแถบผ้า,3600,บ้านแพ้ว,,,20740200000000,26,74120,สมุทรสาคร,7,9,2566,431.5,บ้านแพ้ว,บริษัท เอ็น ซี สปินนิ่ง จำกัด,10,1284,จ326(1)1/66สค,บริษัท เอ็น ซี สปินนิ่ง จำกัด,6914,16
8600000,ทำเชือกพลาสติกและผลิตเม็ดพลาสติก,630,บ้านแพ้ว,,,20740800000000,20,74120,สมุทรสาคร,5,76/4,2566,397.51,หลักสาม,นายไพโรจน์ ลิขิตหัตถศิลป,17,1285,จ326(1)1/58สค,,13748,3
4300000,ผลิตเชือกและแถบผ้า,640,บ้านแพ้ว,,,60740200000000,17,74120,สมุทรสาคร,7,9,2566,53,บ้านแพ้ว,บริษัท เอ็น ซี สปินนิ่ง จำกัด,1,1286,อ226(1)1/64สค,บริษัท เอ็น ซี สปินนิ่ง จำกัด,640,16
26500000,ทำเชือก และทอแหทออวน (จำนวนเครื่องทอ 72 เครื่อง),13600,เมืองสมุทรสาคร,เศรษฐกิจ 1,,10740400000000,431,74000,สมุทรสาคร,8,47/2,2566,3585.52,ท่าทราย,ห้างหุ้นส่วนจำกัด กุยหลี,92,1287,326(1)1/15สค,ห้างหุ้นส่วนจำกัด กุยหลี,30000,339
2140000,ผลิตตาข่ายพลาสติก,1020,กระทุ่มแบน,สุคนธวิท,,10740200000000,27,74110,สมุทรสาคร,,318,2566,134.58,ตลาดกระทุ่มแบน,ศรีศิลป์ไทย,9,1288,326(2)1/30สค,ศรีศิลป์ไทย,1600,18
16100000,ผลิตตาข่ายพลาสติก ผ้าใบพลาสติก และกระสอบพลาสติก,2185,กระทุ่มแบน,สุคนธวิทย์,วัดท่าเสา,10740600000000,84,74110,สมุทรสาคร,1,173,2566,726.32,ดอนไก่ดี,บริษัท สยามโพลีเน็ต จำกัด,42,1289,326(2)1/31สค,บริษัท สยามโพลีเน็ต จำกัด,4800,42
27000000,ผลิตตาข่าย เชือก,300,เมืองสมุทรสาคร,,,20740600000000,30,74000,สมุทรสาคร,3,147,2566,465,นาโคก,บริษัท ลิ้มเล่งเส็ง พลาสติก จำกัด,20,1290,จ326(2)1/61สค,บริษัท ลิ้มเล่งเส็ง พลาสติก จำกัด,13899,10
45000000,ทำตาข่ายพลาสติก ตาข่ายกรองแสง ผ้ามุ้งพลาสติก,5782,เมืองสมุทรสาคร,,,20740800000000,40,74000,สมุทรสาคร,6,92,2566,2475,โคกขาม,บริษัท มงคลไพศาลโพลีพลาส จำกัด,20,1291,จ326(2)1/59สค,บริษัท มงคลไพศาลโพลีพลาส จำกัด,70168,20
4100000,ผลิตตาข่ายพลาสติก (จำนวนเครื่องทอตาข่าย 76 เครื่อง),975,เมืองสมุทรสาคร,เศรษฐกิจ 1,,10740500000000,33,74000,สมุทรสาคร,6,18/2,2566,105.5,นาดี,ห้างหุ้นส่วนจำกัด ประเสริฐผลบราเดอร์,6,1292,326(2)1/33สค,ห้างหุ้นส่วนจำกัด ประเสริฐผลบราเดอร์,3100,27
200000000,ผลิตผ้าหนังเทียม,9600,กระทุ่มแบน,เลียบคลองภาษีเจริญฝั่งเหนือ,,10740500000000,278,74110,สมุทรสาคร,7,119,2566,14007.57,สวนหลวง,บริษัท ไทยเลเธอร์โคทติ้ง จำกัด,276,1293,327(2)1/34สค,บริษัท ไทยเลเธอร์โคทติ้ง จำกัด,25048,2
72400000,ทำผ้าพลาสติก ผ้าใบอาบพลาสติก และผ้าพลาสติก ฟองน้ำ,14240,กระทุ่มแบน,เศรษฐกิจ 1,,10740000000000,258,74130,สมุทรสาคร,3,103,2566,10878.44,อ้อมน้อย,บริษัท นครหลวงอุตสาหกรรมพลาสติก จำกัด,227,1294,327(2)1/17สค,บริษัท นครหลวงอุตสาหกรรมพลาสติก จำกัด,30400,31
58100000,ผลิตหนังเทียม,6930,กระทุ่มแบน,เพชรเกษม,,10740000000000,459,74130,สมุทรสาคร,7,40,2566,16880.5,อ้อมน้อย,บริษัท ไทยนามพลาสติกส์ จำกัด (มหาชน),273,1295,327(2)1/14สค,บริษัท ไทยนามพลาสติกส์ จำกัด (มหาชน),23000,186
1932003996,"ผลิต หนังเทียม , พลาสติกอ่อนและ พลาสติกแข็ง",28950,เมืองสมุทรสาคร,บางปลา,,10740200000000,433,74000,สมุทรสาคร,4,89/12,2566,52827,บ้านเกาะ,บริษัท ไทยนามพลาสติกส์ จำกัด (มหาชน),232,1296,327(2)2/61สค,บริษัท ไทยนามพลาสติกส์ จำกัด (มหาชน),94150,201
42000000,ผลิตหนังเทียม,1260,เมืองสมุทรสาคร,เอกชัย,โกลเด้นแฟคเตอรี่,10740700000000,39,74000,สมุทรสาคร,2,35/111,2566,2634.5,บางน้ำจืด,บริษัท ท็อป เลเธอร์ อินดัสตรี้ จำกัด,33,1297,327(2)1/45สค,บริษัท ท็อป เลเธอร์ อินดัสตรี้ จำกัด,6454,6
