AGE_GROUP,VALUE,QUARTER,SOURCE,_id,SEX,UNIT,REGION,YEAR
25-29 ปี,0.98,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1154,ชาย,ร้อยละ,3) ภาคเหนือ,2567
30-34 ปี,0.81,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1155,ชาย,ร้อยละ,3) ภาคเหนือ,2567
35-39 ปี,0.1,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1156,ชาย,ร้อยละ,3) ภาคเหนือ,2567
40-49 ปี,0.62,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1157,ชาย,ร้อยละ,3) ภาคเหนือ,2567
50-59 ปี,0.2,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1158,ชาย,ร้อยละ,3) ภาคเหนือ,2567
60 ปีขึ้นไป,0.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1159,ชาย,ร้อยละ,3) ภาคเหนือ,2567
ยอดรวม,1.21,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1160,หญิง,ร้อยละ,3) ภาคเหนือ,2567
15-19 ปี,10.17,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1161,หญิง,ร้อยละ,3) ภาคเหนือ,2567
20-24 ปี,7.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1162,หญิง,ร้อยละ,3) ภาคเหนือ,2567
25-29 ปี,3.1,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1163,หญิง,ร้อยละ,3) ภาคเหนือ,2567
30-34 ปี,0.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1164,หญิง,ร้อยละ,3) ภาคเหนือ,2567
35-39 ปี,0.45,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1165,หญิง,ร้อยละ,3) ภาคเหนือ,2567
40-49 ปี,0.09,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1166,หญิง,ร้อยละ,3) ภาคเหนือ,2567
50-59 ปี,0.59,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1167,หญิง,ร้อยละ,3) ภาคเหนือ,2567
60 ปีขึ้นไป,0.17,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1168,หญิง,ร้อยละ,3) ภาคเหนือ,2567
ยอดรวม,1.02,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1169,รวม,ร้อยละ,4) ภาคตะวันออกเฉียงเหนือ,2567
15-19 ปี,5.87,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1170,รวม,ร้อยละ,4) ภาคตะวันออกเฉียงเหนือ,2567
20-24 ปี,4.81,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1171,รวม,ร้อยละ,4) ภาคตะวันออกเฉียงเหนือ,2567
25-29 ปี,2.86,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1172,รวม,ร้อยละ,4) ภาคตะวันออกเฉียงเหนือ,2567
30-34 ปี,1.09,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1173,รวม,ร้อยละ,4) ภาคตะวันออกเฉียงเหนือ,2567
35-39 ปี,0.29,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1174,รวม,ร้อยละ,4) ภาคตะวันออกเฉียงเหนือ,2567
40-49 ปี,0.22,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1175,รวม,ร้อยละ,4) ภาคตะวันออกเฉียงเหนือ,2567
50-59 ปี,0.06,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1176,รวม,ร้อยละ,4) ภาคตะวันออกเฉียงเหนือ,2567
60 ปีขึ้นไป,0.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1177,รวม,ร้อยละ,4) ภาคตะวันออกเฉียงเหนือ,2567
ยอดรวม,0.84,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1178,ชาย,ร้อยละ,4) ภาคตะวันออกเฉียงเหนือ,2567
15-19 ปี,5.41,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1179,ชาย,ร้อยละ,4) ภาคตะวันออกเฉียงเหนือ,2567
20-24 ปี,2.8,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1180,ชาย,ร้อยละ,4) ภาคตะวันออกเฉียงเหนือ,2567
25-29 ปี,2.59,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1181,ชาย,ร้อยละ,4) ภาคตะวันออกเฉียงเหนือ,2567
30-34 ปี,1.35,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1182,ชาย,ร้อยละ,4) ภาคตะวันออกเฉียงเหนือ,2567
35-39 ปี,0.23,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1183,ชาย,ร้อยละ,4) ภาคตะวันออกเฉียงเหนือ,2567
40-49 ปี,0.23,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1184,ชาย,ร้อยละ,4) ภาคตะวันออกเฉียงเหนือ,2567
50-59 ปี,0.02,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1185,ชาย,ร้อยละ,4) ภาคตะวันออกเฉียงเหนือ,2567
60 ปีขึ้นไป,0.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1186,ชาย,ร้อยละ,4) ภาคตะวันออกเฉียงเหนือ,2567
ยอดรวม,1.23,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1187,หญิง,ร้อยละ,4) ภาคตะวันออกเฉียงเหนือ,2567
15-19 ปี,7.14,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1188,หญิง,ร้อยละ,4) ภาคตะวันออกเฉียงเหนือ,2567
20-24 ปี,7.74,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1189,หญิง,ร้อยละ,4) ภาคตะวันออกเฉียงเหนือ,2567
25-29 ปี,3.19,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1190,หญิง,ร้อยละ,4) ภาคตะวันออกเฉียงเหนือ,2567
30-34 ปี,0.78,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1191,หญิง,ร้อยละ,4) ภาคตะวันออกเฉียงเหนือ,2567
35-39 ปี,0.35,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1192,หญิง,ร้อยละ,4) ภาคตะวันออกเฉียงเหนือ,2567
40-49 ปี,0.21,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1193,หญิง,ร้อยละ,4) ภาคตะวันออกเฉียงเหนือ,2567
50-59 ปี,0.09,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1194,หญิง,ร้อยละ,4) ภาคตะวันออกเฉียงเหนือ,2567
60 ปีขึ้นไป,0.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1195,หญิง,ร้อยละ,4) ภาคตะวันออกเฉียงเหนือ,2567
ยอดรวม,1.23,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1196,รวม,ร้อยละ,5) ภาคใต้,2567
15-19 ปี,9.25,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1197,รวม,ร้อยละ,5) ภาคใต้,2567
20-24 ปี,6.87,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1198,รวม,ร้อยละ,5) ภาคใต้,2567
25-29 ปี,1.84,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1199,รวม,ร้อยละ,5) ภาคใต้,2567
30-34 ปี,0.87,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1200,รวม,ร้อยละ,5) ภาคใต้,2567
35-39 ปี,0.62,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1201,รวม,ร้อยละ,5) ภาคใต้,2567
40-49 ปี,0.38,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1202,รวม,ร้อยละ,5) ภาคใต้,2567
50-59 ปี,0.12,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1203,รวม,ร้อยละ,5) ภาคใต้,2567
60 ปีขึ้นไป,0.01,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1204,รวม,ร้อยละ,5) ภาคใต้,2567
ยอดรวม,1.36,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1205,ชาย,ร้อยละ,5) ภาคใต้,2567
15-19 ปี,9.53,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1206,ชาย,ร้อยละ,5) ภาคใต้,2567
