จำนวน,_id,ปี,หน่วย,เพศ,จังหวัด,ประเภทแรงงาน,อาชีพ
11763,6180,2563,คน,ชาย,นครราชสีมา,แรงงานนอกระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
57222,6181,2563,คน,ชาย,นครราชสีมา,แรงงานนอกระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
6713,6182,2563,คน,หญิง,นครราชสีมา,แรงงานนอกระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
5469,6183,2563,คน,หญิง,นครราชสีมา,แรงงานนอกระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
1391,6184,2563,คน,หญิง,นครราชสีมา,แรงงานนอกระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
276,6185,2563,คน,หญิง,นครราชสีมา,แรงงานนอกระบบ,เสมียน
96369,6186,2563,คน,หญิง,นครราชสีมา,แรงงานนอกระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
198299,6187,2563,คน,หญิง,นครราชสีมา,แรงงานนอกระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
15085,6188,2563,คน,หญิง,นครราชสีมา,แรงงานนอกระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
3839,6189,2563,คน,หญิง,นครราชสีมา,แรงงานนอกระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
25517,6190,2563,คน,หญิง,นครราชสีมา,แรงงานนอกระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
8362,6191,2563,คน,ชาย,บุรีรัมย์,แรงงานในระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
8990,6192,2563,คน,ชาย,บุรีรัมย์,แรงงานในระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
2713,6193,2563,คน,ชาย,บุรีรัมย์,แรงงานในระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
4538,6194,2563,คน,ชาย,บุรีรัมย์,แรงงานในระบบ,เสมียน
11462,6195,2563,คน,ชาย,บุรีรัมย์,แรงงานในระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
10970,6196,2563,คน,ชาย,บุรีรัมย์,แรงงานในระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
31063,6197,2563,คน,ชาย,บุรีรัมย์,แรงงานในระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
9702,6198,2563,คน,ชาย,บุรีรัมย์,แรงงานในระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
