_id,permission,﻿year,unit,source,province,license_type,region,value
113,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,พระนครศรีอยุธยา,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),ภาคกลาง,216
114,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,พระนครศรีอยุธยา,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),ภาคกลาง,49
115,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,พระนครศรีอยุธยา,จำนวนอาคาร (หลัง),ภาคกลาง,3855
116,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,พระนครศรีอยุธยา,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),ภาคกลาง,88
117,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,พระนครศรีอยุธยา,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),ภาคกลาง,80
118,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,พระนครศรีอยุธยา,จำนวนอาคาร (หลัง),ภาคกลาง,4554
119,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,พระนครศรีอยุธยา,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),ภาคกลาง,103
120,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,พระนครศรีอยุธยา,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),ภาคกลาง,61
121,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,อ่างทอง,จำนวนอาคาร (หลัง),ภาคกลาง,347
122,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,อ่างทอง,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),ภาคกลาง,6
123,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,อ่างทอง,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),ภาคกลาง,4
124,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,อ่างทอง,จำนวนอาคาร (หลัง),ภาคกลาง,582
125,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,อ่างทอง,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),ภาคกลาง,3
126,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,อ่างทอง,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),ภาคกลาง,5
127,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,อ่างทอง,จำนวนอาคาร (หลัง),ภาคกลาง,571
128,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,อ่างทอง,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),ภาคกลาง,1
