province,sex,quarter,occupation,_id,year,value,attribute,unit,source
นครพนม,ชาย,ไตรมาสที่ 2,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และประมง,10743,2566,79753,,คน,สำนักงานสถิติแห่งชาติ
นครพนม,ชาย,ไตรมาสที่ 2,ช่างฝีมือและผู้ปฏิบัติงานที่เกี่ยวข้อง,10744,2566,12189,,คน,สำนักงานสถิติแห่งชาติ
นครพนม,ชาย,ไตรมาสที่ 2,ผู้ควบคุมเครื่องจักรโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,10745,2566,8534,,คน,สำนักงานสถิติแห่งชาติ
นครพนม,ชาย,ไตรมาสที่ 2,ผู้ประกอบอาชีพงานพื้นฐาน,10746,2566,19934,,คน,สำนักงานสถิติแห่งชาติ
นครพนม,ชาย,ไตรมาสที่ 2,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,10747,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
นครพนม,หญิง,ไตรมาสที่ 2,รวมยอด,10748,2566,120758,,คน,สำนักงานสถิติแห่งชาติ
นครพนม,หญิง,ไตรมาสที่ 2,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย,10749,2566,1521,,คน,สำนักงานสถิติแห่งชาติ
นครพนม,หญิง,ไตรมาสที่ 2,ผู้ประกอบวิชาชีพด้านต่าง ๆ,10750,2566,9377,,คน,สำนักงานสถิติแห่งชาติ
นครพนม,หญิง,ไตรมาสที่ 2,เจ้าหน้าที่เทคนิคและผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่าง ๆ,10751,2566,2538,,คน,สำนักงานสถิติแห่งชาติ
นครพนม,หญิง,ไตรมาสที่ 2,เสมียน,10752,2566,1996,,คน,สำนักงานสถิติแห่งชาติ
นครพนม,หญิง,ไตรมาสที่ 2,พนักงานบริการและผู้จำหน่ายสินค้า,10753,2566,26592,,คน,สำนักงานสถิติแห่งชาติ
นครพนม,หญิง,ไตรมาสที่ 2,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และประมง,10754,2566,63110,,คน,สำนักงานสถิติแห่งชาติ
นครพนม,หญิง,ไตรมาสที่ 2,ช่างฝีมือและผู้ปฏิบัติงานที่เกี่ยวข้อง,10755,2566,6710,,คน,สำนักงานสถิติแห่งชาติ
นครพนม,หญิง,ไตรมาสที่ 2,ผู้ควบคุมเครื่องจักรโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,10756,2566,2531,,คน,สำนักงานสถิติแห่งชาติ
นครพนม,หญิง,ไตรมาสที่ 2,ผู้ประกอบอาชีพงานพื้นฐาน,10757,2566,6383,,คน,สำนักงานสถิติแห่งชาติ
นครพนม,หญิง,ไตรมาสที่ 2,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,10758,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
นครพนม,รวม,ไตรมาสที่ 3,รวมยอด,10759,2566,288086,,คน,สำนักงานสถิติแห่งชาติ
นครพนม,รวม,ไตรมาสที่ 3,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย,10760,2566,6197,,คน,สำนักงานสถิติแห่งชาติ
