_id,ปี,ชื่อโรงงาน,ชื่อเจ้าของ,ประกอบกิจการ,อำเภอ,จังหวัด
12318,2567,บริษัท เซกิซุย จูชิ (ประเทศไทย) จำกัด,บริษัท เซกิซุย จูชิ (ประเทศไทย) จำกัด,ผลิตชิ้นส่วนพลาสติกสำหรับอุปกรณ์อิเล็กทรอนิกส์และสำหรับยานพาหนะและผลิตซ่อมแซมบำรุงรักษาแม่พิมพ์,พานทอง,ชลบุรี
12319,2567,บริษัท ไดโฮ แมนูแฟคเจอริ่ง (ประเทศไทย) จำกัด,บริษัท ไดโฮ แมนูแฟคเจอริ่ง (ประเทศไทย) จำกัด,ผลิตผลิตภัณฑ์พลาสติกด้วยการฉีดขึ้นรูป,พานทอง,ชลบุรี
12320,2567,บริษัท นิสโช พรีซิชั่น (ไทยแลนด์) จำกัด,บริษัท นิสโช พรีซิชั่น (ไทยแลนด์) จำกัด,"ผลิตภัณฑ์ทำจากยาง EPDM แผ่นฟิลม์เส้นใยสังเคราะห์ (FELT) และพลาสติกเพื่อใช้สำหรับชิ้นส่วนอุปกรณ์ไฟฟ้า อิเล็กทรอนิกส์ และชิ้นส่วนรถยนต์ ผลิตชิ้น SELA และ GASKET, ผลิตกระแสไฟฟ้าจากพลังงานแสงอาทิตย์กำลังการผลิต 130 กิโลวัตต์เพื่อใช้ในโรงงาน",พานทอง,ชลบุรี
12321,2567,บริษัท ยาสุฟุกุ โพลิเมอร์ส (ไทยแลนด์) จำกัด,บริษัท ยาสุฟุกุ โพลิเมอร์ส (ไทยแลนด์) จำกัด,ผลิตและให้บริการเกี่ยวกับยานยนต์ยางและพลาสติกสำหรับงานอุตสาหกรรมชิ้นส่วนและวัตถุดิบอื่นๆที่เกี่ยวข้อง(MANUFACTURING&SALEROFRUBBER&PLASTICCOMPONENTS),พานทอง,ชลบุรี
12322,2567,บริษัท เอเบิ้ล เทค อินดัสตรีส์ (ประเทศไทย) จำกัด,บริษัท เอเบิ้ล เทค อินดัสตรีส์ (ประเทศไทย) จำกัด,"ประกอบผลิตภัณฑ์ขึ้นรูปพลาสติก, ประกอบกิจการออกแบบ ผลิต แปรรูปและประกอบแม่พิมพ์",พานทอง,ชลบุรี
12323,2567,นายสุวิทย์ กาญจนวัฒนกูล,นายสุวิทย์ กาญจนวัฒนกูล,ทำเม็ดพลาสติกจากเศษพลาสติก,พานทอง,ชลบุรี
12324,2567,บริษัท บุญณรงค์อุตสาหกรรมพลาสติก จำกัด,บริษัท บุญณรงค์อุตสาหกรรมพลาสติก จำกัด,ผลิตผลิตภัณฑ์พลาสติก,พานทอง,ชลบุรี
12325,2567,บริษัท ไทยเจริญพัฒนาการพิมพ์ จำกัด,บริษัท ไทยเจริญพัฒนาการพิมพ์ จำกัด,ผลิตเม็ดพลาสติกจากเศษพลาสติกและบดหรือย่อยพลาสติก,พานทอง,ชลบุรี
12326,2567,บริษัท บุญณรงค์ ซัพพลาย จำกัด,บริษัท บุญณรงค์ ซัพพลาย จำกัด,ผลิตผลิตภัณฑ์พลาสติก,พานทอง,ชลบุรี
12327,2567,บริษัท เอ็นเอสดับบลิว (ประเทศไทย) จำกัด,บริษัท เอ็นเอสดับบลิว (ประเทศไทย) จำกัด,ผลิตชิ้นส่วนพลาสติกสำหรับอึตสาหกรรมยานยนต์เครื่องใช้ไฟฟ้าอิเล็กทรอนิกส์และอื่นๆ,พานทอง,ชลบุรี
12328,2567,บริษัท ไทย นิวตั้น จำกัด,บริษัท ไทย นิวตั้น จำกัด,ผลิตชิ้นส่วนพลาสติก สำหรับใช้ในอุตสาหกรรม เครื่องใช้ไฟฟ้า อุปกรณ์ไฟฟ้า อุปกรณ์อิเล็กทรอนิกส์ ยานยนต์ทุกประเภท รวมทั้งแม่พิมพ์,พานทอง,ชลบุรี
12329,2567,บริษัท ซีเท็กซ์ อินดัสตรี คอร์ปอเรชั่น จำกัด,บริษัท ซีเท็กซ์ อินดัสตรี คอร์ปอเรชั่น จำกัด,ผลิตแผ่นโฟม และภาชนะที่ทำจากพลาสติก,พานทอง,ชลบุรี
