ที่มา,_id,ชื่อโรงงาน,ประกอบกิจการ,ตำบล,อำเภอ,รายการข้อมูล,จังหวัด,ผู้ประกอบการ
สำนักงานอุตสาหกรรมจังหวัดกาญจนบุรี,778,-,ทำมันเส้น ได้เดือนละ 100 ตัน,หนองฝ้าย,เลาขวัญ,โรงงานอุตสาหกรรม,กาญจนบุรี,นายสมชาย พันธ์ชัย
สำนักงานอุตสาหกรรมจังหวัดกาญจนบุรี,779,-,ทำมันเส้น,หนองฝ้าย,เลาขวัญ,โรงงานอุตสาหกรรม,กาญจนบุรี,นายวีนัส หนูทอง
สำนักงานอุตสาหกรรมจังหวัดกาญจนบุรี,780,ประยงค์พืชผล,ทำมันเส้น,หนองฝ้าย,เลาขวัญ,โรงงานอุตสาหกรรม,กาญจนบุรี,นางสาวกาญจนา หน่อพันธ์
สำนักงานอุตสาหกรรมจังหวัดกาญจนบุรี,781,จังเจริญชัย,ทำมันเส้น,หนองฝ้าย,เลาขวัญ,โรงงานอุตสาหกรรม,กาญจนบุรี,นายไชยฤกษ์ จันทร์วัฒน์ศิริ
สำนักงานอุตสาหกรรมจังหวัดกาญจนบุรี,782,ทรัพย์เพิ่มพูล,ทำมันเส้น,หนองฝ้าย,เลาขวัญ,โรงงานอุตสาหกรรม,กาญจนบุรี,นางสาวนิติรัฐ อุจจะวาที
สำนักงานอุตสาหกรรมจังหวัดกาญจนบุรี,783,วีระพลเรืองกิจ,ทำมันเส้น,หนองฝ้าย,เลาขวัญ,โรงงานอุตสาหกรรม,กาญจนบุรี,นายวีระพล แซ่ลิ้ม
สำนักงานอุตสาหกรรมจังหวัดกาญจนบุรี,784,ห้างหุ้นส่วนจำกัด เอี่ยมเจริญ เทรดดี้ง,ผลิตปุ๋ยอินทรีย์เคมี ปุ๋ยอินทรีย์ชีวภาพ ปุ๋ยอินทรีย์ผสมเคมี ปุ๋ยเคมีสูตรต่าง ๆ,หนองฝ้าย,เลาขวัญ,โรงงานอุตสาหกรรม,กาญจนบุรี,ห้างหุ้นส่วนจำกัด เอี่ยมเจริญ เทรดดิ้ง
สำนักงานอุตสาหกรรมจังหวัดกาญจนบุรี,785,ห้างหุ้นส่วนจำกัด ท่าทรายลำภาชี,ขุดดิน ตักทราย คัดขนาด ล้างหิน กรวด ทราย และดูดทราย ,ด่านมะขามเตี้ย,ด่านมะขามเตี้ย,โรงงานอุตสาหกรรม,กาญจนบุรี,ห้างหุ้นส่วนจำกัด ท่าทรายลำภาชี 
สำนักงานอุตสาหกรรมจังหวัดกาญจนบุรี,786,กาญจนไพศาล,ทำมันเส้น,ด่านมะขามเตี้ย,ด่านมะขามเตี้ย,โรงงานอุตสาหกรรม,กาญจนบุรี,นายขวัญชัย พูนลาภอุดมศักดิ์
สำนักงานอุตสาหกรรมจังหวัดกาญจนบุรี,787,โรงน้ำแข็งสกุลทอง,ผลิตน้ำแข็งก้อนเล็ก,ด่านมะขามเตี้ย,ด่านมะขามเตี้ย,โรงงานอุตสาหกรรม,กาญจนบุรี,นายชาติชาย   ศักดิ์อิสระพงศ์     
