_id,ปี,อำเภอ,รายการสถิติ,ตำบล,ประกอบกิจการ,คนงานรวม,จังหวัด,เงินทุนรวม,ชื่อโรงงาน
4503,2567,เชียงดาว,รายชื่อสถานประกอบการ,แม่นะ,การสกัดสมุนไพรทำเครื่องสำอาง ยาสมุนไพร และอาหารเสริม,30,เชียงใหม่,32000000,บริษัท ซีเอ็มซี แอสโซซิเอทส์ จำกัด
4504,2567,หางดง,รายชื่อสถานประกอบการ,น้ำแพร่,โรงงานประกอบกิจการเกี่ยวกับ ยา การผลิตวัตถุที่มุ่งหมายสำหรับใช้ในการวิเคราะห์ บำบัด บรรเทา รักษาหรือป้องกันโรค หรือความเจ็บป่วยของมนุษย์ หรือสัตว์,21,เชียงใหม่,8500000,บริษัท ดีท็อกซ์(ประเทศไทย) จำกัด
4505,2567,สารภี,รายชื่อสถานประกอบการ,ป่าบง,การผลิตน้ำยาทำความสะอาด,40000000,เชียงใหม่,0,บริษัท เค.ซี.ซี.พี. 2011 กรุ๊ป จำกัด
4506,2567,หางดง,รายชื่อสถานประกอบการ,หารแก้ว,ผลิตสบู่และเครื่องสำอางค์ สมุนไพร,5000000,เชียงใหม่,0,บริษัท เฮิร์บ เบสิคส์ จำกัด
4507,2567,สันทราย,รายชื่อสถานประกอบการ,หนองหาร,ผลิต-จำหน่าย เครื่องสำอาง อาหารเสริม สารสกัด,5,เชียงใหม่,31954217.27,บริษัท เอส.ที.ดี เมติกส์ จำกัด
4508,2567,ดอยสะเก็ด,รายชื่อสถานประกอบการ,ป่าป้อง,ผลิตพาราฟินแวกซ์,13,เชียงใหม่,13500000,บริษัท อุนนดา จำกัด
4509,2567,ดอยสะเก็ด,รายชื่อสถานประกอบการ,ตลาดใหญ่,ผลิตถ่านกัมมันต (ACTIVATED CARBON) และเครื่องกรองน้ำ,7,เชียงใหม่,2100000,พี เอ คาร์บอน
4510,2567,หางดง,รายชื่อสถานประกอบการ,สันผักหวาน,ผลิตเทียนหอม,90,เชียงใหม่,20050000,บริษัท ที.ที.ที.แคนเดิล จำกัด
4511,2567,สันป่าตอง,รายชื่อสถานประกอบการ,บ้านกลาง,ทำเทียนหอมและเทียนไข,1000000,เชียงใหม่,0,บริษัท ดาเลี่ยน ทาเล้น โฮม เดคอร์(ไทย) จำกัด
4512,2567,สารภี,รายชื่อสถานประกอบการ,ท่าวังตาล,ทำผลิตภัณฑ์นม,1000000,เชียงใหม่,0,บริษัท เชียงใหม่ เฟรชมิลค์ จำกัด
4513,2567,สารภี,รายชื่อสถานประกอบการ,ชมภู,ผลิตนมพลาสเจอร์ไรส์ และ ยู.เอช.ที,0,เชียงใหม่,0,บริษัท โกลด์มิลค์ จำกัด
4514,2567,ไชยปราการ,รายชื่อสถานประกอบการ,ศรีดงเย็น,การทำนมสดให้ไร้เชื้อ หรือฆ่าเชื้อ โดยวิธีการใดวิธีการหนึ่ง เช่น การพาสเจอร์ไรส์,394318328.66,เชียงใหม่,0,สหกรณ์โคนมการเกษตรไชยปราการ จำกัด
