เงินทุนรวม,ประกอบกิจการ,พื้นที่อาคาร,อำเภอ,ถนน,ซอย,FID,คนงานรวม,ไปรษณีย์,จังหวัด,หมู่,เลขที่,ปี,แรงม้ารวม,ตำบล,ผู้ประกอบการ,คนงานชาย,_id,เลขทะเบียนเดิม,ชื่อโรงงาน,พื้นที่โรงงาน,คนงานหญิง
1153540000,ตัด พับ ม้วน ขึ้นรูปแผ่นโลหะ,4800,เมืองสมุทรสาคร,พระราม 2,,10740291525623,45,74000,สมุทรสาคร,6,4,2568,1978,โคกขาม,บริษัท ซันเทคสตีลเวิคส์ จำกัด (มหาชน),45,25497,3-64(12)-28/62สค,บริษัท ซันเทคสตีลเวิคส์ จำกัด (มหาชน),23392,0
9000000,ตัด พับ ม้วน กลึง เจาะ กัด ไส เจียร หรือเชื่อมโลหะทั่วไป,203,เมืองสมุทรสาคร,-,-,20740501325580,12,74000,สมุทรสาคร,6,65/8,2568,189,บางน้ำจืด,บริษัท ซี.อี.โอ.เอ็นจิเนียริ่ง จำกัด,10,25498,จ3-64(12)-13/58สค,บริษัท ซี.อี.โอ.เอ็นจิเนียริ่ง จำกัด,4800,2
20000000,ตัด กลึง เชื่อม เหล็ก เป็นชิ้นงาน เช่น ชิ้นส่วนเรือ,480,เมืองสมุทรสาคร,,,20740141125630,17,74000,สมุทรสาคร,2,80/12,2568,183,พันท้ายนรสิงห์,บริษัท อัลตามาร์ เซอร์วิส เทค จำกัด,14,25499,จ3-64(12)-18/63สค,บริษัท อัลตามาร์ เซอร์วิส เทค จำกัด,2974,3
9000000,รับจ้างตัด พับ ม้วน และเชื่อมประกอบงานโลหะทุกประเภท,2448,เมืองสมุทรสาคร,พระรามที่ 2,,20740310225625,10,74000,สมุทรสาคร,1,"โฉนดที่ดินเลขที่ 40430,40431,40432",2568,498,บางน้ำจืด,บริษัท ซีโต้ เมทอล จำกัด,10,25500,จ3-64(12)-29/62สค,บริษัท ซีโต้ เมทอล จำกัด,3656,0
12000000,ผลิตท่ออ่อนเหล็ก และรางเก็บสายไฟ สำหรับอุปกรณ์ไฟฟ้า,71,เมืองสมุทรสาคร,,,20740257025632,13,74000,สมุทรสาคร,4,33/12,2568,84.8,คอกกระบือ,บริษัท พีเอสดี อิเล็คทริค จำกัด,11,25501,จ3-64(12)-29/63สค,บริษัท พีเอสดี อิเล็คทริค จำกัด,400,2
11000000,ผลิต ขึ้นรูป ประกอบ โครงสร้าง แท๊งค์ ถังบรรจุ จากโลหะ,1912,เมืองสมุทรสาคร,-,-,20740392925647,50,74000,สมุทรสาคร,8,77,2568,196.82,บางกระเจ้า,บริษัท ไทย-ชาญ สเตนเลส ซัพพลาย จำกัด,50,25502,จ3-64(12)-19/64สค,บริษัท ไทย-ชาญ สเตนเลส ซัพพลาย จำกัด,4184,0
22000000,"ตัด พับ หรือม้วนโลหะ, กลึง เจาะ คว้าน กัด ไส เจียร และเชื่อมโลหะ",432,เมืองสมุทรสาคร,-,-,20740071725623,20,74000,สมุทรสาคร,2,99/205,2568,195,พันท้ายนรสิงห์,บริษัท เอฟ.ที.เอส.กรุ๊ป จำกัด,18,25503,จ3-64(12)-7/62สค,บริษัท เอฟ.ที.เอส.กรุ๊ป จำกัด,935,2
44000000,จำหน่ายสินค้าประเภทอุปกรณ์สแตนเลสและอุปกรณ์ช่างต่างๆ,2793,เมืองสมุทรสาคร,,,20740151925663,43,74000,สมุทรสาคร,7,132/8,2568,374,โคกขาม,บริษัท สามไทย สเเตนเลส จำกัด,20,25504,จ3-64(12)-21/66สค,บริษัท สามไทย สเเตนเลส จำกัด,5600,23
37000000,ตัด พับ เชื่อมโลหะ และผลิตภัณฑ์โลหะทุกชนิด,1480,เมืองสมุทรสาคร,เอกชัย,,20740301125529,21,74000,สมุทรสาคร,6,63/2,2568,298,บางน้ำจืด,บริษัท ทรัพย์ทวีโลหะ จำกัด,21,25505,จ3-64(12)-11/52สค,บริษัท ทรัพย์ทวีโลหะ จำกัด,9200,0
17500000,ตัด พับ หรือม้วนโลหะ และกลึง ไส เจาะ เชื่อมโลหะทั่วไป,432,เมืองสมุทรสาคร,,,20740052225619,8,74000,สมุทรสาคร,5,123/16,2568,87.45,พันท้ายนรสิงห์,บริษัท ท๊อปวินด์โฟลว์ เอ็นจิเนียริ่ง จำกัด,8,25506,จ3-64(12)-28/61สค,บริษัท ท๊อปวินด์โฟลว์ เอ็นจิเนียริ่ง จำกัด,1600,0
100000000,ตัด พับ รีด โลหะทุกชนิด,450,เมืองสมุทรสาคร,,,20740103925621,15,74000,สมุทรสาคร,2,35/208,2568,143,บางน้ำจืด,บริษัท พีดี สตีล เซ็นเตอร์ จำกัด,10,25507,จ3-64(12)-15/62สค,บริษัท พีดี สตีล เซ็นเตอร์ จำกัด,450,5
75000000,ตัด พับ รีด โลหะทุกชนิด,2160,เมืองสมุทรสาคร,,,20741600325612,15,74000,สมุทรสาคร,2,35/888,2568,250,บางน้ำจืด,บริษัท พีดี สตีล เซ็นเตอร์ จำกัด,10,25508,จ3-64(12)-3/61สค,บริษัท พีดี สตีล เซ็นเตอร์ จำกัด,4146,5
120000000,การตัด การพับ หรือม้วนโลหะเพื่อผลิตผลิตภัณฑ์โลหะ,4032,เมืองสมุทรสาคร,,,20740303525593,80,74000,สมุทรสาคร,9,13/24,2568,485.6,นาดี,บริษัท ไอ.ดี.ไอ.อินเตอร์เนชั่นแนล จำกัด,60,25509,จ3-64(12)-35/59สค,บริษัท ไอ.ดี.ไอ.อินเตอร์เนชั่นแนล จำกัด,11200,20
25000000,การตัด พับ  หรือม้วนโลหะ,1500,เมืองสมุทรสาคร,,,20740107125657,22,74000,สมุทรสาคร,9,46/21,2568,480,โคกขาม,บริษัท ชัชวรรณ เมทัล จำกัด,22,25510,จ3-64(12)-6/65สค,บริษัท ชัชวรรณ เมทัล จำกัด,4405,0
23000000,ตัด พับ หรือม้วนโลหะ,966,เมืองสมุทรสาคร,,,20740280025641,15,74000,สมุทรสาคร,1,15/39,2568,117,บ้านเกาะ,บริษัท เอสเอสเค สตีล จำกัด,10,25511,จ3-64(12)-9/64สค,บริษัท เอสเอสเค สตีล จำกัด,1737,5
80000000,ทำผลิตภัณฑ์จากโลหะ พลาสติก และยาง เช่น ล้อรถเข็น ชิ้นส่วนรถยนต์ ,1800,เมืองสมุทรสาคร,,,20740022325655,62,74000,สมุทรสาคร,1,48/227,2568,320.5,คอกกระบือ,บริษัท เอเอสแอล คาสเตอร์ จำกัด ,35,25512,จ3-64(12)-1/65สค,บริษัท เอเอสแอล คาสเตอร์ จำกัด ,3200,27
4000000,ขึ้นรูปอลูมิเนียม และรับจ้างพ่นสี,0,เมืองสมุทรสาคร,,,20740107925668,5,74000,สมุทรสาคร,9,168/1,2568,130,นาดี,บริษัท ยู ซีเลค เทคโนโลยี (ไทยแลนด์) จำกัด,5,25513,จ3-64(12)-12/66สค,บริษัท ยู ซีเลค เทคโนโลยี (ไทยแลนด์) จำกัด,3200,0
311800000,ตัด พับ ม้วน ขึ้นรูปแผ่นโลหะ เหล็กตัวซี ท่อเหล็ก และโครงสร้างรูปพรรณ,9113,เมืองสมุทรสาคร,พระราม2,,20740800525591,46,74000,สมุทรสาคร,6,96,2568,3363.56,โคกขาม,บริษัท เพิ่มสินสตีลเวิคส์ จำกัด,45,25514,จ3-64(12)-5/59สค,บริษัท เพิ่มสินสตีลเวิคส์ จำกัด,16150,1
55000000,ตัด พับ ม้วน ขึ้นรูปแผ่นโลหะ,2400,เมืองสมุทรสาคร,พระรามที่ 2,,20740401025488,42,74000,สมุทรสาคร,6,96,2568,487.6,โคกขาม,บริษัท เพิ่มสินสตีลเวิคส์ จำกัด (มหาชน),25,25515,จ3-64(12)-10/48สค,บริษัท เพิ่มสินสตีลเวิคส์ จำกัด (มหาชน),0,17
14000000,ตัด พับ ม้วนโลหะ,870,เมืองสมุทรสาคร,พระราม 2,-,20741300225443,16,74000,สมุทรสาคร,1,108/9,2568,120,บางน้ำจืด,บริษัท เพิ่มสินสตีลเวิคส์ จำกัด (มหาชน),8,25516,จ3-64(12)-2/44สค,บริษัท เพิ่มสินสตีลเวิคส์ จำกัด (มหาชน),1530,8
