จำนวน,ที่มา,จังหวัด,_id,ข้อมูล,อำเภอ,ปีงบประมาณ,หน่วยงาน,หน่วย
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,935,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,พลับพลาชัย,2564,เทศบาลตำบลโคกขมิ้น,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,936,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,พลับพลาชัย,2564,เทศบาลตำบลจันดุม,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,937,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,พลับพลาชัย,2564,เทศบาลตำบลพลับพลาชัย,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,938,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,พลับพลาชัย,2564,อบต.ป่าชัน,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,939,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,พลับพลาชัย,2564,อบต.สะเดา,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,940,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,พลับพลาชัย,2564,อบต.สำโรง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,941,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,พุทไธสง,2564,เทศบาลตำบลพุทไธสง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,942,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,พุทไธสง,2564,อบต.บ้านจาน,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,943,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,พุทไธสง,2564,อบต.บ้านเป้า,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,944,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,พุทไธสง,2564,อบต.บ้านยาง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,945,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,พุทไธสง,2564,อบต.บ้านแวง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,946,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,พุทไธสง,2564,อบต.พุทไธสง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,947,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,พุทไธสง,2564,อบต.มะเฟือง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,948,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,พุทไธสง,2564,อบต.หายโศก,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,949,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,เมืองบุรีรัมย์,2564,เทศบาลนครบุรีรัมย์,ตัน
