OCCUPATION,VALUE,QUARTER,SOURCE,_id,SEX,UNIT,REGION,YEAR
 ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโสและผู้จัดการ,34.44,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1134,หญิง,พันคน,ภาคเหนือ,2567
 ผู้ประกอบวิชาชีพด้านต่างๆ,325.95,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1135,หญิง,พันคน,ภาคเหนือ,2567
 ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,648.17,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1136,หญิง,พันคน,ภาคเหนือ,2567
 เสมียน,1026.04,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1137,หญิง,พันคน,ภาคเหนือ,2567
 พนักงานบริการและพนักงานในร้านค้าและตลาด,792.65,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1138,หญิง,พันคน,ภาคเหนือ,2567
 ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตรและการประมง,1.73,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1139,หญิง,พันคน,ภาคเหนือ,2567
 ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,0.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1140,หญิง,พันคน,ภาคเหนือ,2567
 ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,0.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1141,หญิง,พันคน,ภาคเหนือ,2567
 อาชีพขั้นพื้นฐานต่างๆ ในด้านการขายและการให้บริการ,0.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1142,หญิง,พันคน,ภาคเหนือ,2567
 คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,0.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1143,หญิง,พันคน,ภาคเหนือ,2567
 ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโสและผู้จัดการ,125.97,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1144,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
 ผู้ประกอบวิชาชีพด้านต่างๆ,423.49,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1145,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
 ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,1331.41,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1146,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
 เสมียน,2329.36,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1147,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
