VALUE,QUARTER,AREA,SOURCE,_id,REG,AGEGROUP,UNIT,YEAR
659.49,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1869,ภาคกลาง,35-39 ปี,พันคน,2569
1334.8,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1870,ภาคกลาง,40-49 ปี,พันคน,2569
1256.18,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1871,ภาคกลาง,50-59 ปี,พันคน,2569
1636.82,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1872,ภาคกลาง,60 ปีขึ้นไป,พันคน,2569
359.41,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1873,ภาคกลาง,15-19 ปี,พันคน,2569
505.02,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1874,ภาคกลาง,20-24 ปี,พันคน,2569
605.71,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1875,ภาคกลาง,25-29 ปี,พันคน,2569
621.55,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1876,ภาคกลาง,30-34 ปี,พันคน,2569
622.58,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1877,ภาคกลาง,35-39 ปี,พันคน,2569
1253.27,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1878,ภาคกลาง,40-49 ปี,พันคน,2569
1128.65,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1879,ภาคกลาง,50-59 ปี,พันคน,2569
1373.36,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1880,ภาคกลาง,60 ปีขึ้นไป,พันคน,2569
203.65,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1881,ภาคตะวันออก,15-19 ปี,พันคน,2569
255.47,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1882,ภาคตะวันออก,20-24 ปี,พันคน,2569
293.51,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1883,ภาคตะวันออก,25-29 ปี,พันคน,2569
299.49,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1884,ภาคตะวันออก,30-34 ปี,พันคน,2569
286.32,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1885,ภาคตะวันออก,35-39 ปี,พันคน,2569
601.41,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1886,ภาคตะวันออก,40-49 ปี,พันคน,2569
516.89,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1887,ภาคตะวันออก,50-59 ปี,พันคน,2569
570.79,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1888,ภาคตะวันออก,60 ปีขึ้นไป,พันคน,2569
181.93,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1889,ภาคตะวันออก,15-19 ปี,พันคน,2569
231.44,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1890,ภาคตะวันออก,20-24 ปี,พันคน,2569
262.86,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1891,ภาคตะวันออก,25-29 ปี,พันคน,2569
266.67,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1892,ภาคตะวันออก,30-34 ปี,พันคน,2569
255.43,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1893,ภาคตะวันออก,35-39 ปี,พันคน,2569
533.88,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1894,ภาคตะวันออก,40-49 ปี,พันคน,2569
457.22,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1895,ภาคตะวันออก,50-59 ปี,พันคน,2569
510.2,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1896,ภาคตะวันออก,60 ปีขึ้นไป,พันคน,2569
905.17,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1897,ภาคตะวันออกเฉียงเหนือ,15-19 ปี,พันคน,2569
943.83,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1898,ภาคตะวันออกเฉียงเหนือ,20-24 ปี,พันคน,2569
915.06,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1899,ภาคตะวันออกเฉียงเหนือ,25-29 ปี,พันคน,2569
757.59,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1900,ภาคตะวันออกเฉียงเหนือ,30-34 ปี,พันคน,2569
536.2,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1901,ภาคตะวันออกเฉียงเหนือ,35-39 ปี,พันคน,2569
1303.33,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1902,ภาคตะวันออกเฉียงเหนือ,40-49 ปี,พันคน,2569
1986.52,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1903,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,พันคน,2569
3123.94,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1904,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,พันคน,2569
382.4,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1905,ภาคตะวันออกเฉียงเหนือ,15-19 ปี,พันคน,2569
398.67,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1906,ภาคตะวันออกเฉียงเหนือ,20-24 ปี,พันคน,2569
386.55,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1907,ภาคตะวันออกเฉียงเหนือ,25-29 ปี,พันคน,2569
320.08,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1908,ภาคตะวันออกเฉียงเหนือ,30-34 ปี,พันคน,2569
226.58,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1909,ภาคตะวันออกเฉียงเหนือ,35-39 ปี,พันคน,2569
550.84,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1910,ภาคตะวันออกเฉียงเหนือ,40-49 ปี,พันคน,2569
839.98,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1911,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,พันคน,2569
1322.88,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1912,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,พันคน,2569
