province,﻿year,sex,quarter,_id,region,value,unit,source
บึงกาฬ,2569,ชาย,ไตรมาส 1,3705,ภาคตะวันออกเฉียงเหนือ,102.54,พันคน,สำนักงานสถิติแห่งชาติ
มุกดาหาร,2569,หญิง,ไตรมาส 1,3706,ภาคตะวันออกเฉียงเหนือ,120.9,พันคน,สำนักงานสถิติแห่งชาติ
ยโสธร,2569,ชาย,ไตรมาส 1,3707,ภาคตะวันออกเฉียงเหนือ,135.54,พันคน,สำนักงานสถิติแห่งชาติ
ยโสธร,2569,หญิง,ไตรมาส 1,3708,ภาคตะวันออกเฉียงเหนือ,130.04,พันคน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,2569,หญิง,ไตรมาส 1,3709,ภาคตะวันออกเฉียงเหนือ,267.71,พันคน,สำนักงานสถิติแห่งชาติ
ศรีสะเกษ,2569,ชาย,ไตรมาส 1,3710,ภาคตะวันออกเฉียงเหนือ,272.2,พันคน,สำนักงานสถิติแห่งชาติ
สกลนคร,2569,ชาย,ไตรมาส 1,3711,ภาคตะวันออกเฉียงเหนือ,222.04,พันคน,สำนักงานสถิติแห่งชาติ
สกลนคร,2569,หญิง,ไตรมาส 1,3712,ภาคตะวันออกเฉียงเหนือ,176.26,พันคน,สำนักงานสถิติแห่งชาติ
สุรินทร์,2569,ชาย,ไตรมาส 1,3713,ภาคตะวันออกเฉียงเหนือ,286.77,พันคน,สำนักงานสถิติแห่งชาติ
สุรินทร์,2569,หญิง,ไตรมาส 1,3714,ภาคตะวันออกเฉียงเหนือ,267.69,พันคน,สำนักงานสถิติแห่งชาติ
หนองคาย,2569,ชาย,ไตรมาส 1,3715,ภาคตะวันออกเฉียงเหนือ,125.99,พันคน,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,2567,ชาย,ไตรมาส 1,3716,กรุงเทพมหานคร,3739.34,พันคน,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,2567,หญิง,ไตรมาส 1,3717,กรุงเทพมหานคร,4146.15,พันคน,สำนักงานสถิติแห่งชาติ
สมุทรปราการ,2567,ชาย,ไตรมาส 1,3718,ภาคกลาง,1002.99,พันคน,สำนักงานสถิติแห่งชาติ
สมุทรปราการ,2567,หญิง,ไตรมาส 1,3719,ภาคกลาง,1130.13,พันคน,สำนักงานสถิติแห่งชาติ
นนทบุรี,2567,ชาย,ไตรมาส 1,3720,ภาคกลาง,793.16,พันคน,สำนักงานสถิติแห่งชาติ
นนทบุรี,2567,หญิง,ไตรมาส 1,3721,ภาคกลาง,892.2,พันคน,สำนักงานสถิติแห่งชาติ
ปทุมธานี,2567,ชาย,ไตรมาส 1,3722,ภาคกลาง,793.44,พันคน,สำนักงานสถิติแห่งชาติ
ปทุมธานี,2567,หญิง,ไตรมาส 1,3723,ภาคกลาง,892.84,พันคน,สำนักงานสถิติแห่งชาติ
พระนครศรีอยุธยา,2567,ชาย,ไตรมาส 1,3724,ภาคกลาง,384.18,พันคน,สำนักงานสถิติแห่งชาติ
พระนครศรีอยุธยา,2567,หญิง,ไตรมาส 1,3725,ภาคกลาง,407.76,พันคน,สำนักงานสถิติแห่งชาติ
อ่างทอง,2567,ชาย,ไตรมาส 1,3726,ภาคกลาง,100.88,พันคน,สำนักงานสถิติแห่งชาติ
อ่างทอง,2567,หญิง,ไตรมาส 1,3727,ภาคกลาง,107.11,พันคน,สำนักงานสถิติแห่งชาติ
ลพบุรี,2567,ชาย,ไตรมาส 1,3728,ภาคกลาง,319.77,พันคน,สำนักงานสถิติแห่งชาติ
ลพบุรี,2567,หญิง,ไตรมาส 1,3729,ภาคกลาง,339.74,พันคน,สำนักงานสถิติแห่งชาติ
สิงห์บุรี,2567,ชาย,ไตรมาส 1,3730,ภาคกลาง,75.76,พันคน,สำนักงานสถิติแห่งชาติ
สิงห์บุรี,2567,หญิง,ไตรมาส 1,3731,ภาคกลาง,80.47,พันคน,สำนักงานสถิติแห่งชาติ
ชัยนาท,2567,ชาย,ไตรมาส 1,3732,ภาคกลาง,118.7,พันคน,สำนักงานสถิติแห่งชาติ
ชัยนาท,2567,หญิง,ไตรมาส 1,3733,ภาคกลาง,126.03,พันคน,สำนักงานสถิติแห่งชาติ
สระบุรี,2567,ชาย,ไตรมาส 1,3734,ภาคกลาง,319.18,พันคน,สำนักงานสถิติแห่งชาติ
สระบุรี,2567,หญิง,ไตรมาส 1,3735,ภาคกลาง,338.78,พันคน,สำนักงานสถิติแห่งชาติ
ชลบุรี,2567,ชาย,ไตรมาส 1,3736,ภาคกลาง,827.43,พันคน,สำนักงานสถิติแห่งชาติ
ชลบุรี,2567,หญิง,ไตรมาส 1,3737,ภาคกลาง,875.61,พันคน,สำนักงานสถิติแห่งชาติ
ระยอง,2567,ชาย,ไตรมาส 1,3738,ภาคกลาง,459.39,พันคน,สำนักงานสถิติแห่งชาติ
ระยอง,2567,หญิง,ไตรมาส 1,3739,ภาคกลาง,487.34,พันคน,สำนักงานสถิติแห่งชาติ
จันทบุรี,2567,ชาย,ไตรมาส 1,3740,ภาคกลาง,230.95,พันคน,สำนักงานสถิติแห่งชาติ
จันทบุรี,2567,หญิง,ไตรมาส 1,3741,ภาคกลาง,246.18,พันคน,สำนักงานสถิติแห่งชาติ
ตราด,2567,ชาย,ไตรมาส 1,3742,ภาคกลาง,112.54,พันคน,สำนักงานสถิติแห่งชาติ
ตราด,2567,หญิง,ไตรมาส 1,3743,ภาคกลาง,119.87,พันคน,สำนักงานสถิติแห่งชาติ
ฉะเชิงเทรา,2567,ชาย,ไตรมาส 1,3744,ภาคกลาง,378.8,พันคน,สำนักงานสถิติแห่งชาติ
ฉะเชิงเทรา,2567,หญิง,ไตรมาส 1,3745,ภาคกลาง,403.35,พันคน,สำนักงานสถิติแห่งชาติ
