﻿year,level_of_edu,quarter,_id,area,region,value,unit,source
2560,อื่น ๆ,ไตรมาส 4,3861,นอกเขตเทศบาล,ภาคเหนือ,19.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไม่ทราบ,ไตรมาส 4,3862,นอกเขตเทศบาล,ภาคเหนือ,0.1,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไม่มีการศึกษา,ไตรมาส 4,3863,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,17.2,พันคน,สำนักงานสถิติแห่งชาติ
2560,ต่ำกว่าประถมศึกษา,ไตรมาส 4,3864,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,618.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,ประถมศึกษา,ไตรมาส 4,3865,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,634.5,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนต้น,ไตรมาส 4,3866,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,385.1,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 4,3867,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,393.2,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 4,3868,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,71.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 4,3869,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,0.1,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาการ,ไตรมาส 4,3870,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,279.3,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาชีพ,ไตรมาส 4,3871,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,164.7,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 4,3872,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,91.8,พันคน,สำนักงานสถิติแห่งชาติ
2560,อื่น ๆ,ไตรมาส 4,3873,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,0.2,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไม่ทราบ,ไตรมาส 4,3874,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไม่มีการศึกษา,ไตรมาส 4,3875,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,43.1,พันคน,สำนักงานสถิติแห่งชาติ
2560,ต่ำกว่าประถมศึกษา,ไตรมาส 4,3876,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,2046.8,พันคน,สำนักงานสถิติแห่งชาติ
2560,ประถมศึกษา,ไตรมาส 4,3877,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1992.2,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 4,3878,เขตเทศบาล,ภาคใต้,246.36,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 4,3879,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,817.9,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 4,3880,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,102.8,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 4,3881,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,0.9,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาการ,ไตรมาส 4,3882,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,273.8,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาชีพ,ไตรมาส 4,3883,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,220.7,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 4,3884,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,151.2,พันคน,สำนักงานสถิติแห่งชาติ
2560,อื่น ๆ,ไตรมาส 4,3885,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไม่ทราบ,ไตรมาส 4,3886,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,0.2,พันคน,สำนักงานสถิติแห่งชาติ
