วันที่หมดอายุ,_id,เลขที่การรับรอง,บริษัท,ลำดับ,วันที่รับรอง,จังหวัด
--,621,GI(E) 1-1696,บริษัท เอเวนส์ เพียว (ไทย) จำกัด,621,2567-01-29T00:00:00,ชลบุรี
--,622,GI(E) 1-1697,ห้างหุ้นส่วนจำกัด มารีนเฟรชเชอร์,622,2567-01-29T00:00:00,ชลบุรี
--,623,GI(E) 1-1698,โชคชัยน้ำแข็งหลอด,623,2567-01-29T00:00:00,ชลบุรี
--,624,GI(E) 1-1699,บริษัท อะ โซย่า ฟู๊ด จำกัด,624,2567-01-29T00:00:00,ชลบุรี
--,625,GI(E) 1-1700,โรงน้ำแข็งแสนอุดม,625,2567-01-29T00:00:00,ชลบุรี
--,626,GI(E) 1-1701,เจริญกิจ,626,2567-01-29T00:00:00,ชลบุรี
--,627,GI(E) 1-1702,บริษัท เอ.อี.ซี.พลาสติก 89 จำกัด,627,2567-01-29T00:00:00,ชลบุรี
--,628,GI(E) 1-1703,บริษัท บิวตี้ บีซู่ จำกัด,628,2567-01-29T00:00:00,ชลบุรี
--,629,GI(E) 1-1704,จักรวาลน้ำแข็งหลอด,629,2567-01-29T00:00:00,ชลบุรี
--,630,GI(E) 1-1705,บริษัท พัทยา ธาราทิพย์ จำกัด,630,2567-01-29T00:00:00,ชลบุรี
--,631,GI(E) 1-1706,บริษัท ครอปแลนด์ อุตสาหกรรม จำกัด,631,2567-01-29T00:00:00,ชลบุรี
--,632,GI(E) 1-1707,บริษัท แอ๊บโซลูท เพาเวอร์ เวิลด์ จำกัด,632,2567-01-29T00:00:00,ชลบุรี
--,633,GI(E) 1-1708,บริษัท ซี.เอ็ม.พี.คอนกรีต แอนด์ คอนสตรัคชั่น จำกัด,633,2567-01-29T00:00:00,ชลบุรี
--,634,GI(E) 1-1709,บริษัท แกรนด์ เลค ลีฟวิ่ง จำกัด,634,2567-01-29T00:00:00,ชลบุรี
--,635,GI(E) 1-1710,บริษัท วิน วิน พลาสเทค จำกัด,635,2567-01-29T00:00:00,ชลบุรี
--,636,GI(E) 1-1711,อัจฉราน้ำส้มสด,636,2567-01-29T00:00:00,ชลบุรี
--,637,GI(E) 1-1712,"นางสาวดาราพร จึงถาวรทรัพย์,นางสาวสุภาพร จึงถาวรทรัพย์",637,2567-01-29T00:00:00,ชลบุรี
--,638,GI(E) 1-1713,นายสมเกียรติ สืบญาติ,638,2567-01-29T00:00:00,ชลบุรี
--,639,GI(E) 1-1714,บริษัท ฮ้อธนดล 2555 จำกัด,639,2567-01-29T00:00:00,ชลบุรี
--,640,GI(E) 1-1715,นายกิตติคุณ สุขเกษม,640,2567-01-29T00:00:00,ชลบุรี
--,641,GI(E) 1-1716,บริษัท วัฒนชัยรับเบอร์เมท จำกัด,641,2567-01-29T00:00:00,ชลบุรี
--,642,GI(E) 1-1721,บริษัท กฤติกา น้ำแข็งหลอด จำกัด,642,2567-01-29T00:00:00,ชลบุรี
--,643,GI(E) 1-1722,บริษัท รชต รุ่งเรือง รีไซเคิล แอนด์ คอนสตรัคชั่น จำกัด,643,2567-01-29T00:00:00,ชลบุรี
--,644,GI(E) 1-1723,บริษัท เอ.พี.รีไซเคิล อินดัสเตรียล จำกัด,644,2567-01-29T00:00:00,ชลบุรี
--,645,GI(E) 1-1727,บริษัท เจ.ซี.มารีน เซอร์วิส จำกัด,645,2567-01-29T00:00:00,ชลบุรี
--,646,GI(E) 1-1728,โฮ่กี่,646,2567-01-29T00:00:00,ชลบุรี
--,647,GI(E) 1-1729,บริษํท ไทย ซีวู อินเลคทรอนิค จำกัด,647,2567-01-29T00:00:00,ชลบุรี
--,648,GI(E) 1-1730,ห้างหุ้นส่วนจำกัด พี.เอส.เอส รีไซเคิล,648,2567-01-29T00:00:00,ชลบุรี
--,649,GI(E) 1-1731,บริษัท วีนรีส เทรดดิ้ง จำกัด,649,2567-01-29T00:00:00,ชลบุรี
--,650,GI(E) 1-1732,บริษัท คยอง-อิน อิเล็กโทรนิกส์ (ประเทศไทย) จำกัด,650,2567-01-29T00:00:00,ชลบุรี
--,651,GI(E) 1-1733,นายพงศกร พงศกรพงศา,651,2567-01-29T00:00:00,ชลบุรี
--,652,GI(E) 1-1734,บริษัท แอดวานซ์ พาเลท (2009) จำกัด,652,2567-01-29T00:00:00,ชลบุรี
--,653,GI(E) 1-1735,บริษัท เอสทีบี เซ้าท์ อีสท์ เอเชีย จำกัด,653,2567-01-29T00:00:00,ชลบุรี
--,654,GI(E) 1-1736,บริษัท โคแทค ไอทีเอส (ประเทศไทย) จำกัด,654,2567-01-29T00:00:00,ชลบุรี
--,655,GI(E) 1-1737,บริษัท ไทยอินซานเทค จำกัด,655,2567-01-29T00:00:00,ชลบุรี
--,656,GI(E) 1-1738,บริษัท ซอง เทค จำกัด,656,2567-01-29T00:00:00,ชลบุรี
--,657,GI(E) 1-1739,ห้างหุ้นส่วนจำกัด กระจ่างรุ่งเรือง 999,657,2567-01-29T00:00:00,ชลบุรี
--,658,GI(E) 1-1740,บริษัท ซิน อี้ ไท่ อินดัสเตรียล เทรด จำกัด,658,2567-01-29T00:00:00,ชลบุรี
--,659,GI(E) 1-1741,นางสาวสายนภา อาสนไพบูลย์,659,2567-01-29T00:00:00,ชลบุรี
--,660,GI(E) 1-1742,บริษัท ซิน ไท่ หลง อินดัสตรี จำกัด,660,2567-01-29T00:00:00,ชลบุรี
--,661,GI(E) 1-1743,บริษัท นทีออยล์ จำกัด,661,2567-01-29T00:00:00,ชลบุรี
--,662,GI(E) 1-1744,บริษัท ยูไนเต็ด ออนเนสตี้ เมกเกอร์ จำกัด,662,2567-01-29T00:00:00,ชลบุรี
--,663,GI(E) 1-1745,ห้างหุ้นส่วนจำกัด บางพระดรอป,663,2567-01-29T00:00:00,ชลบุรี
--,664,GI(E) 1-1746,บริษัท หงส์ซี จำกัด,664,2567-01-29T00:00:00,ชลบุรี
--,665,GI(E) 1-1747,บริษัท มูเร็กซ์ อินดัสเทรียล แก๊ส จำกัด,665,2567-01-29T00:00:00,ชลบุรี
--,666,GI(E) 1-1748,บริษัท อมตะคาสติ้ง (ไทยแลนด์) จำกัด,666,2567-01-29T00:00:00,ชลบุรี
--,667,GI(E) 1-1749,โรงหล่อมงคล,667,2567-01-29T00:00:00,ชลบุรี
--,668,GI(E) 1-1750,โรงน้ำแข็งบางละมุง,668,2567-01-30T00:00:00,ชลบุรี
--,669,GI(E) 1-1751,ห้างหุ้นส่วนจำกัด โรงน้ำแข็งธาราทร,669,2567-01-30T00:00:00,ชลบุรี
--,670,GI(E) 1-1753,นายจำนง เขตมินิต,670,2567-01-30T00:00:00,ชลบุรี
--,671,GI(E) 1-1754,ห้างหุ้นส่วนจำกัด เทพทวี โค้ทติ้ง,671,2567-01-30T00:00:00,ชลบุรี
--,672,GI(E) 1-1755,บริษัท เอ-เทค โพลีเมอร์ จำกัด,672,2567-01-30T00:00:00,ชลบุรี
--,673,GI(E) 1-1756,ห้างหุ้นส่วนจำกัด โรงน้ำแข็งบางละมุง,673,2567-01-30T00:00:00,ชลบุรี
--,674,GI(E) 1-1757,บริษัท ไทยจรัส เพ้นท์ จำกัด,674,2567-01-30T00:00:00,ชลบุรี
--,675,GI(E) 1-1758,บริษัท เอส.ดับบลิว.ดี.อินเตอร์พลาสท์ จำกัด,675,2567-01-30T00:00:00,ชลบุรี
--,676,GI(E) 1-1759,บริษัท เซิ่งไท่ บราซแวร์ (ประเทศไทย) จำกัด,676,2567-01-30T00:00:00,ชลบุรี
--,677,GI(E) 1-1760,บริษัท ทีเคเอสพี ออย จำกัด,677,2567-01-30T00:00:00,ชลบุรี
--,678,GI(E) 1-1761,บริษัท ซัม ชอน ทีเอช จำกัด,678,2567-01-30T00:00:00,ชลบุรี
--,679,GI(E) 1-1762,โรงงานปรับปรุงคุณภาพน้ำแสนสุขเหนือ,679,2567-01-30T00:00:00,ชลบุรี
--,680,GI(E) 1-1764,บริษัท หรงจี เมทัล เทคโนโลยี (ไทยแลนด์) จำกัด,680,2567-01-30T00:00:00,ชลบุรี
--,681,GI(E) 1-1765,บริษัท หรงจี เมทัล เทคโนโลยี (ไทยแลนด์) จำกัด,681,2567-01-30T00:00:00,ชลบุรี
--,682,GI(E) 1-1766,ศรีสหะการช่าง,682,2567-01-30T00:00:00,ชลบุรี
--,683,GI(E) 1-1767,เซี่ยมเล้ง,683,2567-01-30T00:00:00,ชลบุรี
--,684,GI(E) 1-1768,ห้างหุ้นส่วนจำกัด เอสเค 0616,684,2567-01-30T00:00:00,ชลบุรี
--,685,GI(E) 1-1770,บริษัท แท็ก เฮฟวี่ เมทัล จำกัด,685,2567-01-30T00:00:00,ชลบุรี
--,686,GI(E) 1-1771,บริษัท เอ แอนด์ อาร์ รีไซเคิ้ลลิ้ง เซ็นเตอร์ จำกัด,686,2567-01-30T00:00:00,ชลบุรี
--,687,GI(E) 1-1772,บ่อทราย แซนด์สยาม,687,2567-01-30T00:00:00,ชลบุรี
--,688,GI(E) 1-1773,บริษัท ฮัลลิเบอร์ตัน เอ็นเนอจี เซอร์วิสเซส อิงค์ จำกัด,688,2567-01-30T00:00:00,ชลบุรี
--,689,GI(E) 1-1774,อู่นิวัฒน์การช่าง,689,2567-01-30T00:00:00,ชลบุรี
--,690,GI(E) 1-1775,บ่อทราย จันทร์ฉาย,690,2567-01-30T00:00:00,ชลบุรี
--,691,GI(E) 1-1776,บริษัท ยู.พี.เอ็น.อินดัสเทรียล เท็ค จำกัด,691,2567-01-30T00:00:00,ชลบุรี
--,692,GI(E) 1-1777,บริษัท แหลมทองน๊อต สกรู โลหะกิจ จำกัด,692,2567-01-30T00:00:00,ชลบุรี
--,693,GI(E) 1-1778,บริษัท เซ็นทรัล สปริง จำกัด,693,2567-01-30T00:00:00,ชลบุรี
--,694,GI(E) 1-1779,บริษัท พาร์คส์ ทอย (ประเทศไทย) จำกัด,694,2567-01-30T00:00:00,ชลบุรี
--,695,GI(E) 1-1780,บริษัท อรุณชัย เมดดัลเลี่ยน จำกัด,695,2567-01-30T00:00:00,ชลบุรี
--,696,GI(E) 1-1781,บริษัท ไทย ฮันซอง โบลท์ จำกัด,696,2567-01-30T00:00:00,ชลบุรี
--,697,GI(E) 1-1782,บริษัท คงพัชร์ โลจิสติกส์ จำกัด,697,2567-01-30T00:00:00,ชลบุรี
--,698,GI(E) 1-1783,บริษัท กรุงเทพคอนกรีต(1989) จำกัด,698,2567-01-30T00:00:00,ชลบุรี
--,699,GI(E) 1-1784,บริษัท อ.พานทอง จำกัด,699,2567-01-30T00:00:00,ชลบุรี
--,700,GI(E) 1-1785,ห้างหุ้นส่วนจำกัด มัลทิ-มอร์ เอ็นจิเนียริ่ง,700,2567-01-30T00:00:00,ชลบุรี
--,701,GI(E) 1-1786,บริษัท โอเคซี คอร์ปอเรชั่น จำกัด,701,2567-01-30T00:00:00,ชลบุรี
--,702,GI(E) 1-1787,บริษัท เอส เอส กลาสเซร่า จำกัด,702,2567-01-30T00:00:00,ชลบุรี
--,703,GI(E) 1-1788,บริษัท เคเคเอ็น มอเตอร์เวอร์ค จำกัด,703,2567-01-30T00:00:00,ชลบุรี
--,704,GI(E) 1-1789,บริษัท เอส.ดับบลิว.ดี. อินเตอร์พลาสท์ จำกัด,704,2567-01-30T00:00:00,ชลบุรี
--,705,GI(E) 1-1790,บริษัท พี เอส แอล อินเตอร์คูล จำกัด,705,2567-01-30T00:00:00,ชลบุรี
--,706,GI(E) 1-1791,ห้างหุ้นส่วนจำกัด ศิริลักษณ์รับเบอร์,706,2567-01-30T00:00:00,ชลบุรี
--,707,GI(E) 1-1792,บริษัท พีเอสพี เวสท์ โซลูชั่น จำกัด,707,2567-01-30T00:00:00,ชลบุรี
--,708,GI(E) 1-1793,บริษัท พนัส แอสเซมบลีย์ จำกัด,708,2567-01-30T00:00:00,ชลบุรี
--,709,GI(E) 1-1794,บริษัท ชลบุรี โพลีเมอร์ จำกัด,709,2567-01-30T00:00:00,ชลบุรี
--,710,GI(E) 1-1795,วงษ์พาณิชย์พานทอง,710,2567-01-30T00:00:00,ชลบุรี
--,711,GI(E) 1-1796,บริษัท ลิเดีย ออยล์ (ประเทศไทย) จำกัด,711,2567-01-30T00:00:00,ชลบุรี
--,712,GI(E) 1-1797,บ่อชลกิจ 5,712,2567-01-31T00:00:00,ชลบุรี
--,713,GI(E) 1-1798,บ่อหนองตำลึง 98 ไร่,713,2567-01-31T00:00:00,ชลบุรี
--,714,GI(E) 1-1799,บ่อหนองขยาด,714,2567-01-31T00:00:00,ชลบุรี
--,715,GI(E) 1-1800,บ่อหนองตำลึง 2,715,2567-01-31T00:00:00,ชลบุรี
--,716,GI(E) 1-1801,บ่อบุญเลิศ,716,2567-01-31T00:00:00,ชลบุรี
--,717,GI(E) 1-1802,บ่อซุปเปอร์สปีด 3,717,2567-01-31T00:00:00,ชลบุรี
--,718,GI(E) 1-1803,บ่อธัญธาราชัย,718,2567-01-31T00:00:00,ชลบุรี
--,719,GI(E) 1-1804,บ่อซุปเปอร์สปีด 5,719,2567-01-31T00:00:00,ชลบุรี
--,720,GI(E) 1-1805,บริษัท เฮอร์คิวลิส เครน จำกัด,720,2567-01-31T00:00:00,ชลบุรี
--,721,GI(E) 1-1806,ห้างหุ้นส่วนจำกัด ซี.เอ็ม.เซอร์วิสและวิศวกรรม,721,2567-01-31T00:00:00,ชลบุรี
--,722,GI(E) 1-1807,บริษัท ทิพยบดินทร์ จำกัด,722,2567-01-31T00:00:00,ชลบุรี
--,723,GI(E) 1-1809,นางสาวนัยนาฎ อัศวศรีโยธิน,723,2567-01-31T00:00:00,ชลบุรี
--,724,GI(E) 1-1810,บริษัท เพิ่ม พูน ผล รีไซเคิล จำกัด,724,2567-01-31T00:00:00,ชลบุรี
--,725,GI(E) 1-1811,บริษัท ไทยพัฒนาบรรจุภัณฑ์ จำกัด,725,2567-01-31T00:00:00,ชลบุรี
--,726,GI(E) 1-1812,บริษัท น้ำแข็งศรีราชา จำกัด,726,2567-01-31T00:00:00,ชลบุรี
--,727,GI(E) 1-1813,บริษัท ดี เอส ไอ เลเซอร์ เซอร์วิส (ไทยแลนด์) จำกัด,727,2567-01-31T00:00:00,ชลบุรี
--,728,GI(E) 1-1814,โรงงานผลิตน้ำแข็งหลอดเกาะจันทร์,728,2567-01-31T00:00:00,ชลบุรี
--,729,GI(E) 1-1815,บริษัท เอ็นทีพีพาร์ท จำกัด,729,2567-01-31T00:00:00,ชลบุรี
--,730,GI(E) 1-1816,บริษัท ไทย แต ซุง จำกัด,730,2567-01-31T00:00:00,ชลบุรี
--,731,GI(E) 1-1817,บริษัท โฮมเตห์ ลักเกจ อินดัสเตรียลไทย จำกัด,731,2567-01-31T00:00:00,ชลบุรี
--,732,GI(E) 1-1818,ศรีเจริญแทรคเตอร์,732,2567-01-31T00:00:00,ชลบุรี
--,733,GI(E) 1-1819,บริษัท ซีเอ็นซี ริยา (ไทยแลนด์) จำกัด,733,2567-01-31T00:00:00,ชลบุรี
--,734,GI(E) 1-1820,บริษัท ได-ดอง อีเล็คทรอนิกส์ (ประเทศไทย) จำกัด,734,2567-01-31T00:00:00,ชลบุรี
--,735,GI(E) 1-1821,บริษัท เซิ่งไท่ บราซแวร์ (ประเทศไทย) จำกัด,735,2567-01-31T00:00:00,ชลบุรี
--,736,GI(E) 1-1822,บริษัท เอเค เมคานิคอล แอนด์ รีไซคลิง จำกัด,736,2567-01-31T00:00:00,ชลบุรี
--,737,GI(E) 1-1823,บริษัท เซิ่งไท่ บราซแวร์ (ประเทศไทย) จำกัด,737,2567-01-31T00:00:00,ชลบุรี
--,738,GI(E) 1-1824,บริษัท ห้องเย็นสะพานคลอง จำกัด,738,2567-01-31T00:00:00,ชลบุรี
--,739,GI(E) 1-1825,บริษัท โจ เอ็นจิเนียริ่ง มารีน เซอร์วิส จำกัด,739,2567-01-31T00:00:00,ชลบุรี
--,740,GI(E) 1-1826,บริษัท ไอทีโอเอ ออโต้ เซลส์ จำกัด,740,2567-01-31T00:00:00,ชลบุรี
--,741,GI(E) 1-1827,บริษัท ทีเอสเค แอดวานซ์ จำกัด,741,2567-01-31T00:00:00,ชลบุรี
--,742,GI(E) 1-1828,บริษัท เตตระ เซอร์วิส จำกัด,742,2567-01-31T00:00:00,ชลบุรี
--,743,GI(E) 1-1829,นายสุทธิชัย อุณหเศรษฐ์,743,2567-01-31T00:00:00,ชลบุรี
--,744,GI(E) 1-1830,บริษัท อาร์.เค.พลาสติก (ประเทศไทย) จำกัด,744,2567-01-31T00:00:00,ชลบุรี
--,745,GI(E) 1-1831,บริษัท ยู วอน เอ็นอาร์ที (ประเทศไทย) จำกัด,745,2567-01-31T00:00:00,ชลบุรี
--,746,GI(E) 1-1832,บริษัท โตโยต้า อินเตอร์ยนต์ชลบุรี (1999) จำกัด,746,2567-01-31T00:00:00,ชลบุรี
--,747,GI(E) 1-1833,บริษัท ฮวนย้า อิเล็กทรอนิกส์ (ประเทศไทย) จำกัด,747,2567-01-31T00:00:00,ชลบุรี
--,748,GI(E) 1-1834,บริษัท เจเอวาย เอ็นจิเนียริ่ง จำกัด,748,2567-01-31T00:00:00,ชลบุรี
--,749,GI(E) 1-1835,บริษัท ต้าฟง เปเปอร์ จำกัด,749,2567-01-31T00:00:00,ชลบุรี
--,750,GI(E) 1-1836,บริษัท ไอเอ็นดี ไทย แพ็คเวล อุตสาหกรรม จำกัด,750,2567-01-31T00:00:00,ชลบุรี
--,751,GI(E) 1-1837,บริษัท ไทย ที.เค.วู้ดเด้นทอยส์ จำกัด,751,2567-01-31T00:00:00,ชลบุรี
--,752,GI(E) 1-1838,บริษัท ซุ่นจิ้น เทคโนโลยี (ไทยแลนด์) จำกัด,752,2567-01-31T00:00:00,ชลบุรี
--,753,GI(E) 1-1839,ห้างหุ้นส่วนจำกัด เจริญทวี เวิลด์ดิ้ง รีไซเคิล,753,2567-01-31T00:00:00,ชลบุรี
--,754,GI(E) 1-1840,หน่วยผลิตคอนกรีตผสมเสร็จศรีราชา,754,2567-01-31T00:00:00,ชลบุรี
--,755,GI(E) 1-1841,หน่วยผลิตคอนกรีตผสมเสร็จบ่อวิน,755,2567-01-31T00:00:00,ชลบุรี
--,756,GI(E) 1-1842,หน่วยผลิตคอนกรีตพัทยา,756,2567-01-31T00:00:00,ชลบุรี
--,757,GI(E) 1-1843,บริษัท ทีพีไอ คอนกรีต จำกัด,757,2567-01-31T00:00:00,ชลบุรี
--,758,GI(E) 1-1844,นายเจนวุฒิ ประเสริฐ,758,2567-01-31T00:00:00,ชลบุรี
--,759,GI(E) 1-1845,บริษัท บี แอนด์ บี โซลิเมค จำกัด,759,2567-01-31T00:00:00,ชลบุรี
--,760,GI(E) 1-1846,นางสาวจุมพิตา สิงห์โตทอง,760,2567-01-31T00:00:00,ชลบุรี
--,761,GI(E) 1-1847,บริษัท คิดส์ แอนด์ คิทส์ วู้ดเวอร์ค จำกัด,761,2567-01-31T00:00:00,ชลบุรี
--,762,GI(E) 1-1848,บริษัท เอส.ดับบลิว.ฟู้ดเทค จำกัด,762,2567-01-31T00:00:00,ชลบุรี
--,763,GI(E) 1-1849,นายสมศักดิ์ เกตุสาลี และนางจีรนันท์ เกตุสาลี,763,2567-01-31T00:00:00,ชลบุรี
--,764,GI(E) 1-1850,บ่อทรายกิมจู,764,2567-01-31T00:00:00,ชลบุรี
--,765,GI(E) 1-1851,นางนิรมล วรรัตน์จำเริญ และนายวรวิทย์ วรรัตน์จำเริญ,765,2567-01-31T00:00:00,ชลบุรี
--,766,GI(E) 1-1852,บริษัท ทรายบูรพา จำกัด,766,2567-01-31T00:00:00,ชลบุรี
--,767,GI(E) 1-1853,ห้างหุ้นส่วนจำกัด ซี เอ็น ซี ทูล,767,2567-01-31T00:00:00,ชลบุรี
--,768,GI(E) 1-1854,บริษัท ยอง เทค จำกัด,768,2567-01-31T00:00:00,ชลบุรี
--,769,GI(E) 1-1855,วี เอส แมชชีน,769,2567-01-31T00:00:00,ชลบุรี
--,770,GI(E) 1-1856,บริษัท ซุ่นชัย อินดัสตรี้ จำกัด,770,2567-01-31T00:00:00,ชลบุรี
--,771,GI(E) 1-1857,บริษัท พีพีเอ็ม เพ้นท์ติ้ง จำกัด,771,2567-01-31T00:00:00,ชลบุรี
--,772,GI(E) 1-1858,บริษัท เอ็มวีพี อินเตอร์เทค จำกัด,772,2567-01-31T00:00:00,ชลบุรี
--,773,GI(E) 1-1864,บริษัท ซีว่า ลอจีสติกส์ (ประเทศไทย) จำกัด,773,2567-01-31T00:00:00,ชลบุรี
--,774,GI(E) 1-1865,บริษัท ที เทค (ประเทศไทย) จำกัด,774,2567-01-31T00:00:00,ชลบุรี
