﻿year,quarter,_id,labor_force_sta,region,value,unit,age_group,source
2560,ไตรมาส 1,1154,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,7.1,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1155,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,1.32,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1156,หางานทำ,ภาคตะวันออกเฉียงเหนือ,2.87,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1157,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,19.67,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1158,หางานทำ,ภาคตะวันออกเฉียงเหนือ,21.0,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1159,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,36.26,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1160,หางานทำ,ภาคตะวันออกเฉียงเหนือ,1.91,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1161,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,22.64,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1162,หางานทำ,ภาคตะวันออกเฉียงเหนือ,1.8,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1163,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,5.91,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1164,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,6.97,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1165,หางานทำ,ภาคตะวันออกเฉียงเหนือ,1.39,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1166,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,13.5,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1167,หางานทำ,ภาคตะวันออกเฉียงเหนือ,0.29,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1168,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,13.01,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1169,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,0.35,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1170,หางานทำ,ภาคใต้,0.52,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1171,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,7.84,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1172,หางานทำ,ภาคใต้,7.88,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1173,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,25.27,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1174,หางานทำ,ภาคใต้,4.93,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1175,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,10.91,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1176,หางานทำ,ภาคใต้,1.25,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1177,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,4.78,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1178,หางานทำ,ภาคใต้,0.47,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1179,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,3.18,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1180,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,2.46,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1181,หางานทำ,ภาคใต้,1.53,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1182,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,3.68,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1183,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,0.62,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 2,1184,หางานทำ,กรุงเทพมหานคร,1.18,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 2,1185,ไม่หางานทำ/พร้อมที่จะทำงาน,กรุงเทพมหานคร,2.53,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 2,1186,หางานทำ,กรุงเทพมหานคร,8.13,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 2,1187,ไม่หางานทำ/พร้อมที่จะทำงาน,กรุงเทพมหานคร,8.97,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 2,1188,หางานทำ,กรุงเทพมหานคร,1.91,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 2,1189,ไม่หางานทำ/พร้อมที่จะทำงาน,กรุงเทพมหานคร,12.3,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 2,1190,หางานทำ,กรุงเทพมหานคร,2.06,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 2,1191,ไม่หางานทำ/พร้อมที่จะทำงาน,กรุงเทพมหานคร,6.78,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
