จำนวน,_id,ปี,เพศ,ปัญหา,จังหวัด,ประเภทแรงงาน,หน่วย
11190,11193,2567,หญิง,ค่าตอบแทน,พัทลุง,แรงงานในระบบ,คน
683,11194,2567,หญิง,งานหนัก,พัทลุง,แรงงานในระบบ,คน
178,11195,2567,หญิง,ทำงานไม่ตรงเวลาปกติ,พัทลุง,แรงงานในระบบ,คน
1072,11196,2567,หญิง,งานไม่ต่อเนื่อง,พัทลุง,แรงงานในระบบ,คน
320,11197,2567,หญิง,ไม่มีวันหยุด,พัทลุง,แรงงานในระบบ,คน
834,11198,2567,หญิง,ลาพักผ่อนไม่ได้,พัทลุง,แรงงานในระบบ,คน
340,11199,2567,หญิง,ไม่มีสวัสดิการ,พัทลุง,แรงงานในระบบ,คน
11299,11200,2567,ชาย,ค่าตอบแทน,พัทลุง,แรงงานนอกระบบ,คน
587,11201,2567,ชาย,งานหนัก,พัทลุง,แรงงานนอกระบบ,คน
427,11202,2567,ชาย,ทำงานไม่ตรงเวลาปกติ,พัทลุง,แรงงานนอกระบบ,คน
2630,11203,2567,ชาย,งานไม่ต่อเนื่อง,พัทลุง,แรงงานนอกระบบ,คน
163,11204,2567,ชาย,ชั่วโมงทำงานมากเกินไป,พัทลุง,แรงงานนอกระบบ,คน
683,11205,2567,ชาย,ไม่มีสวัสดิการ,พัทลุง,แรงงานนอกระบบ,คน
8150,11206,2567,หญิง,ค่าตอบแทน,พัทลุง,แรงงานนอกระบบ,คน
2844,11207,2567,หญิง,งานไม่ต่อเนื่อง,พัทลุง,แรงงานนอกระบบ,คน
440,11208,2567,หญิง,ไม่มีวันหยุด,พัทลุง,แรงงานนอกระบบ,คน
199,11209,2567,หญิง,ไม่มีสวัสดิการ,พัทลุง,แรงงานนอกระบบ,คน
12001,11210,2567,ชาย,ค่าตอบแทน,ปัตตานี,แรงงานในระบบ,คน
10402,11211,2567,ชาย,งานหนัก,ปัตตานี,แรงงานในระบบ,คน
1754,11212,2567,ชาย,ทำงานไม่ตรงเวลาปกติ,ปัตตานี,แรงงานในระบบ,คน
3119,11213,2567,ชาย,งานไม่ต่อเนื่อง,ปัตตานี,แรงงานในระบบ,คน
1648,11214,2567,ชาย,ชั่วโมงทำงานมากเกินไป,ปัตตานี,แรงงานในระบบ,คน
259,11215,2567,ชาย,ไม่มีวันหยุด,ปัตตานี,แรงงานในระบบ,คน
7139,11216,2567,ชาย,ไม่มีสวัสดิการ,ปัตตานี,แรงงานในระบบ,คน
17657,11217,2567,หญิง,ค่าตอบแทน,ปัตตานี,แรงงานในระบบ,คน
2053,11218,2567,หญิง,งานหนัก,ปัตตานี,แรงงานในระบบ,คน
133,11219,2567,หญิง,ทำงานไม่ตรงเวลาปกติ,ปัตตานี,แรงงานในระบบ,คน
2370,11220,2567,หญิง,งานไม่ต่อเนื่อง,ปัตตานี,แรงงานในระบบ,คน
811,11221,2567,หญิง,ชั่วโมงทำงานมากเกินไป,ปัตตานี,แรงงานในระบบ,คน
643,11222,2567,หญิง,ไม่มีวันหยุด,ปัตตานี,แรงงานในระบบ,คน
102,11223,2567,หญิง,ลาพักผ่อนไม่ได้,ปัตตานี,แรงงานในระบบ,คน
2788,11224,2567,หญิง,ไม่มีสวัสดิการ,ปัตตานี,แรงงานในระบบ,คน
6715,11225,2567,ชาย,ค่าตอบแทน,ปัตตานี,แรงงานนอกระบบ,คน
4440,11226,2567,ชาย,งานหนัก,ปัตตานี,แรงงานนอกระบบ,คน
733,11227,2567,ชาย,ทำงานไม่ตรงเวลาปกติ,ปัตตานี,แรงงานนอกระบบ,คน
4534,11228,2567,ชาย,งานไม่ต่อเนื่อง,ปัตตานี,แรงงานนอกระบบ,คน
985,11229,2567,ชาย,ไม่มีวันหยุด,ปัตตานี,แรงงานนอกระบบ,คน
1107,11230,2567,ชาย,ลาพักผ่อนไม่ได้,ปัตตานี,แรงงานนอกระบบ,คน
2737,11231,2567,ชาย,ไม่มีสวัสดิการ,ปัตตานี,แรงงานนอกระบบ,คน
4158,11232,2567,หญิง,ค่าตอบแทน,ปัตตานี,แรงงานนอกระบบ,คน
719,11233,2567,หญิง,งานหนัก,ปัตตานี,แรงงานนอกระบบ,คน
834,11234,2567,หญิง,ทำงานไม่ตรงเวลาปกติ,ปัตตานี,แรงงานนอกระบบ,คน
434,11235,2567,หญิง,งานไม่ต่อเนื่อง,ปัตตานี,แรงงานนอกระบบ,คน
51,11236,2567,หญิง,ชั่วโมงทำงานมากเกินไป,ปัตตานี,แรงงานนอกระบบ,คน
508,11237,2567,หญิง,ไม่มีวันหยุด,ปัตตานี,แรงงานนอกระบบ,คน
469,11238,2567,หญิง,ไม่มีสวัสดิการ,ปัตตานี,แรงงานนอกระบบ,คน
3463,11239,2567,ชาย,ค่าตอบแทน,ยะลา,แรงงานในระบบ,คน
1394,11240,2567,ชาย,งานหนัก,ยะลา,แรงงานในระบบ,คน
111,11241,2567,ชาย,ทำงานไม่ตรงเวลาปกติ,ยะลา,แรงงานในระบบ,คน
1949,11242,2567,ชาย,ลาพักผ่อนไม่ได้,ยะลา,แรงงานในระบบ,คน
869,11243,2567,ชาย,ไม่มีสวัสดิการ,ยะลา,แรงงานในระบบ,คน
3459,11244,2567,หญิง,ค่าตอบแทน,ยะลา,แรงงานในระบบ,คน
186,11245,2567,หญิง,งานหนัก,ยะลา,แรงงานในระบบ,คน
833,11246,2567,หญิง,ลาพักผ่อนไม่ได้,ยะลา,แรงงานในระบบ,คน
1191,11247,2567,หญิง,ไม่มีสวัสดิการ,ยะลา,แรงงานในระบบ,คน
17262,11248,2567,ชาย,ค่าตอบแทน,ยะลา,แรงงานนอกระบบ,คน
542,11249,2567,ชาย,งานหนัก,ยะลา,แรงงานนอกระบบ,คน
7634,11250,2567,ชาย,ทำงานไม่ตรงเวลาปกติ,ยะลา,แรงงานนอกระบบ,คน
595,11251,2567,ชาย,งานไม่ต่อเนื่อง,ยะลา,แรงงานนอกระบบ,คน
158,11252,2567,ชาย,ชั่วโมงทำงานมากเกินไป,ยะลา,แรงงานนอกระบบ,คน
311,11253,2567,ชาย,ลาพักผ่อนไม่ได้,ยะลา,แรงงานนอกระบบ,คน
2142,11254,2567,ชาย,ไม่มีสวัสดิการ,ยะลา,แรงงานนอกระบบ,คน
