เดือน,ไม่อันตราย (ตัน),อันตราย (ตัน),_id,ปี,ลำดับเดือน,ของเสียทั้งหมด (ตัน),จังหวัด,หน่วย
มิ.ย.,537.08,2607.622,2371,2566,6,3144.702,อ่างทอง,ตัน
มิ.ย.,2.88,10.525,2372,2566,6,13.405,อำนาจเจริญ,ตัน
มิ.ย.,27.152,105.624,2373,2566,6,132.776,อุดรธานี,ตัน
มิ.ย.,5.54,3.146,2374,2566,6,8.686,อุตรดิตถ์,ตัน
มิ.ย.,4.94,21.181,2375,2566,6,26.121,อุทัยธานี,ตัน
มิ.ย.,18319.47,50.576,2376,2566,6,18370.046,อุบลราชธานี,ตัน
ก.ค.,0,0.107,2377,2566,7,0.107,กระบี่,ตัน
ก.ค.,15135.428,5492.932,2378,2566,7,20628.36,กรุงเทพมหานคร,ตัน
ก.ค.,26672.848,310.271,2379,2566,7,26983.119,กาญจนบุรี,ตัน
ก.ค.,9.12,9.438,2380,2566,7,18.558,กาฬสินธุ์,ตัน
ก.ค.,976.64,23.31,2381,2566,7,999.95,กำแพงเพชร,ตัน
ก.ค.,6030.39,171.896,2382,2566,7,6202.286,ขอนแก่น,ตัน
ก.ค.,23.984,28.438,2383,2566,7,52.422,จันทบุรี,ตัน
ก.ค.,24203.344,7023.082,2384,2566,7,31226.426,ฉะเชิงเทรา,ตัน
ก.ค.,60931.329,25086.906,2385,2566,7,86018.235,ชลบุรี,ตัน
ก.ค.,63.264,30.86,2386,2566,7,94.124,ชัยนาท,ตัน
ก.ค.,3604.416,18.676,2387,2566,7,3623.092,ชัยภูมิ,ตัน
ก.ค.,0.38,2.932,2388,2566,7,3.312,ชุมพร,ตัน
ก.ค.,0,12.277,2389,2566,7,12.277,เชียงราย,ตัน
ก.ค.,135.549,71.388,2390,2566,7,206.937,เชียงใหม่,ตัน
ก.ค.,586.06,42.101,2391,2566,7,628.161,ตรัง,ตัน
ก.ค.,0,0,2392,2566,7,0,ตราด,ตัน
ก.ค.,19021.561,265.384,2393,2566,7,19286.945,ตาก,ตัน
ก.ค.,150.81,23.786,2394,2566,7,174.596,นครนายก,ตัน
ก.ค.,18534.216,657.864,2395,2566,7,19192.08,นครปฐม,ตัน
ก.ค.,0,1.43,2396,2566,7,1.43,นครพนม,ตัน
ก.ค.,8358.147,1850.373,2397,2566,7,10208.52,นครราชสีมา,ตัน
ก.ค.,191.361,27.001,2398,2566,7,218.362,นครศรีธรรมราช,ตัน
ก.ค.,87.007,18.227,2399,2566,7,105.234,นครสวรรค์,ตัน
ก.ค.,892.565,436.397,2400,2566,7,1328.962,นนทบุรี,ตัน
ก.ค.,0,4.4,2401,2566,7,4.4,นราธิวาส,ตัน
ก.ค.,0,1.378,2402,2566,7,1.378,น่าน,ตัน
ก.ค.,0,0,2403,2566,7,0,บึงกาฬ,ตัน
ก.ค.,10320.532,30.196,2404,2566,7,10350.728,บุรีรัมย์,ตัน
ก.ค.,37399.664,3819.367,2405,2566,7,41219.031,ปทุมธานี,ตัน
ก.ค.,939.453,576.118,2406,2566,7,1515.571,ประจวบคีรีขันธ์,ตัน
ก.ค.,40131.5,3501.422,2407,2566,7,43632.922,ปราจีนบุรี,ตัน
ก.ค.,0,3.8,2408,2566,7,3.8,ปัตตานี,ตัน
ก.ค.,20110.642,8077.874,2409,2566,7,28188.516,พระนครศรีอยุธยา,ตัน
ก.ค.,0,3.434,2410,2566,7,3.434,พะเยา,ตัน
ก.ค.,0,0,2411,2566,7,0,พังงา,ตัน
ก.ค.,4.375,3.225,2412,2566,7,7.6,พัทลุง,ตัน
ก.ค.,10.465,26.675,2413,2566,7,37.14,พิจิตร,ตัน
ก.ค.,68.924,15.732,2414,2566,7,84.656,พิษณุโลก,ตัน
ก.ค.,547.746,171.481,2415,2566,7,719.227,เพชรบุรี,ตัน
ก.ค.,4256.99,15.998,2416,2566,7,4272.988,เพชรบูรณ์,ตัน
ก.ค.,0.05,8.76,2417,2566,7,8.81,แพร่,ตัน
ก.ค.,0,1.749,2418,2566,7,1.749,ภูเก็ต,ตัน
ก.ค.,3022.09,9.43,2419,2566,7,3031.52,มหาสารคาม,ตัน
ก.ค.,0,22.273,2420,2566,7,22.273,มุกดาหาร,ตัน
ก.ค.,0,1.493,2421,2566,7,1.493,แม่ฮ่องสอน,ตัน
ก.ค.,0,0.8,2422,2566,7,0.8,ยโสธร,ตัน
ก.ค.,0,0,2423,2566,7,0,ยะลา,ตัน
ก.ค.,59.856,15.55,2424,2566,7,75.406,ร้อยเอ็ด,ตัน
ก.ค.,0,1.11,2425,2566,7,1.11,ระนอง,ตัน
ก.ค.,84815.6,29876.812,2426,2566,7,114692.412,ระยอง,ตัน
ก.ค.,30160.7,349.054,2427,2566,7,30509.754,ราชบุรี,ตัน
ก.ค.,5276.989,766.243,2428,2566,7,6043.232,ลพบุรี,ตัน
ก.ค.,1.572,131.265,2429,2566,7,132.837,ลำปาง,ตัน
ก.ค.,1327.37,697.716,2430,2566,7,2025.086,ลำพูน,ตัน
ก.ค.,0.013,12.683,2431,2566,7,12.696,เลย,ตัน
ก.ค.,0,9.912,2432,2566,7,9.912,ศรีสะเกษ,ตัน
ก.ค.,0,19.625,2433,2566,7,19.625,สกลนคร,ตัน
ก.ค.,2963.651,419.168,2434,2566,7,3382.819,สงขลา,ตัน
ก.ค.,0,4.754,2435,2566,7,4.754,สตูล,ตัน
ก.ค.,37892.748,10742.014,2436,2566,7,48634.762,สมุทรปราการ,ตัน
ก.ค.,289.307,17.002,2437,2566,7,306.309,สมุทรสงคราม,ตัน
ก.ค.,35286.367,3716.782,2438,2566,7,39003.149,สมุทรสาคร,ตัน
ก.ค.,263.21,21.563,2439,2566,7,284.773,สระแก้ว,ตัน
ก.ค.,30494.859,5886.761,2440,2566,7,36381.62,สระบุรี,ตัน
ก.ค.,6658.932,78.282,2441,2566,7,6737.214,สิงห์บุรี,ตัน
ก.ค.,5.39,7.191,2442,2566,7,12.581,สุโขทัย,ตัน
ก.ค.,60152.33,21.93,2443,2566,7,60174.26,สุพรรณบุรี,ตัน
ก.ค.,10019.238,54.077,2444,2566,7,10073.315,สุราษฎร์ธานี,ตัน
ก.ค.,52.62,2.882,2445,2566,7,55.502,สุรินทร์,ตัน
ก.ค.,0,1.284,2446,2566,7,1.284,หนองคาย,ตัน
ก.ค.,0,0,2447,2566,7,0,หนองบัวลำภู,ตัน
ก.ค.,1331.98,2514.935,2448,2566,7,3846.915,อ่างทอง,ตัน
ก.ค.,0,5.263,2449,2566,7,5.263,อำนาจเจริญ,ตัน
ก.ค.,14.225,83.527,2450,2566,7,97.752,อุดรธานี,ตัน
ก.ค.,0,34.07,2451,2566,7,34.07,อุตรดิตถ์,ตัน
ก.ค.,5.48,4.04,2452,2566,7,9.52,อุทัยธานี,ตัน
ก.ค.,13404.691,38.764,2453,2566,7,13443.455,อุบลราชธานี,ตัน
ส.ค.,33.53,24.034,2454,2566,8,57.564,กระบี่,ตัน
ส.ค.,14284.584,5283.448,2455,2566,8,19568.033,กรุงเทพมหานคร,ตัน
ส.ค.,19536.84,190.601,2456,2566,8,19727.441,กาญจนบุรี,ตัน
ส.ค.,5.46,6.725,2457,2566,8,12.185,กาฬสินธุ์,ตัน
ส.ค.,2932.6,21.994,2458,2566,8,2954.593,กำแพงเพชร,ตัน
ส.ค.,14779.775,322.597,2459,2566,8,15102.372,ขอนแก่น,ตัน
ส.ค.,20.3,8.196,2460,2566,8,28.496,จันทบุรี,ตัน
ส.ค.,21969.011,7639.653,2461,2566,8,29608.664,ฉะเชิงเทรา,ตัน
ส.ค.,59857.962,23686.926,2462,2566,8,83544.888,ชลบุรี,ตัน
ส.ค.,74.007,6.75,2463,2566,8,80.757,ชัยนาท,ตัน
ส.ค.,5222.56,27.924,2464,2566,8,5250.484,ชัยภูมิ,ตัน
ส.ค.,0,11.156,2465,2566,8,11.156,ชุมพร,ตัน
ส.ค.,0,16.656,2466,2566,8,16.656,เชียงราย,ตัน
ส.ค.,145.011,90.748,2467,2566,8,235.759,เชียงใหม่,ตัน
ส.ค.,636.26,30.804,2468,2566,8,667.064,ตรัง,ตัน
ส.ค.,0,0,2469,2566,8,0,ตราด,ตัน
ส.ค.,19665.177,2562.052,2470,2566,8,22227.229,ตาก,ตัน
ส.ค.,220.182,15.296,2471,2566,8,235.478,นครนายก,ตัน
ส.ค.,16911.124,713.405,2472,2566,8,17624.529,นครปฐม,ตัน
ส.ค.,0,0,2473,2566,8,0,นครพนม,ตัน
ส.ค.,7900.986,1715.105,2474,2566,8,9616.091,นครราชสีมา,ตัน
ส.ค.,88.708,54.85,2475,2566,8,143.558,นครศรีธรรมราช,ตัน
ส.ค.,3594.922,41.671,2476,2566,8,3636.593,นครสวรรค์,ตัน
ส.ค.,1194.636,464.699,2477,2566,8,1659.336,นนทบุรี,ตัน
ส.ค.,0,5.5,2478,2566,8,5.5,นราธิวาส,ตัน
ส.ค.,0,4.986,2479,2566,8,4.986,น่าน,ตัน
ส.ค.,0,0,2480,2566,8,0,บึงกาฬ,ตัน
ส.ค.,15047.105,45.637,2481,2566,8,15092.742,บุรีรัมย์,ตัน
ส.ค.,32045.037,4192.995,2482,2566,8,36238.033,ปทุมธานี,ตัน
ส.ค.,740.56,341.437,2483,2566,8,1081.997,ประจวบคีรีขันธ์,ตัน
ส.ค.,29981.464,3952.242,2484,2566,8,33933.706,ปราจีนบุรี,ตัน
ส.ค.,0,7.454,2485,2566,8,7.454,ปัตตานี,ตัน
ส.ค.,17373.162,10870.087,2486,2566,8,28243.249,พระนครศรีอยุธยา,ตัน
ส.ค.,29.5,3.016,2487,2566,8,32.516,พะเยา,ตัน
ส.ค.,0,3.333,2488,2566,8,3.333,พังงา,ตัน
ส.ค.,17.03,5.678,2489,2566,8,22.708,พัทลุง,ตัน
ส.ค.,10.645,15.32,2490,2566,8,25.965,พิจิตร,ตัน
ส.ค.,45.709,149.875,2491,2566,8,195.584,พิษณุโลก,ตัน
ส.ค.,413.788,413.412,2492,2566,8,827.2,เพชรบุรี,ตัน
ส.ค.,2493.46,15.251,2493,2566,8,2508.711,เพชรบูรณ์,ตัน
ส.ค.,0,7.12,2494,2566,8,7.12,แพร่,ตัน
ส.ค.,54.11,20.174,2495,2566,8,74.284,ภูเก็ต,ตัน
ส.ค.,1976.34,9.582,2496,2566,8,1985.922,มหาสารคาม,ตัน
ส.ค.,0,6.558,2497,2566,8,6.558,มุกดาหาร,ตัน
ส.ค.,0,1.493,2498,2566,8,1.493,แม่ฮ่องสอน,ตัน
ส.ค.,0,0.63,2499,2566,8,0.63,ยโสธร,ตัน
ส.ค.,0,7.4,2500,2566,8,7.4,ยะลา,ตัน
ส.ค.,46.509,8.58,2501,2566,8,55.089,ร้อยเอ็ด,ตัน
ส.ค.,1202.948,5.6,2502,2566,8,1208.548,ระนอง,ตัน
ส.ค.,79766.275,37176.76,2503,2566,8,116943.034,ระยอง,ตัน
ส.ค.,22448.663,379.467,2504,2566,8,22828.13,ราชบุรี,ตัน
ส.ค.,4685.38,509.997,2505,2566,8,5195.377,ลพบุรี,ตัน
ส.ค.,37.49,16.012,2506,2566,8,53.502,ลำปาง,ตัน
ส.ค.,1143.622,861.966,2507,2566,8,2005.588,ลำพูน,ตัน
ส.ค.,0.01,23.089,2508,2566,8,23.099,เลย,ตัน
ส.ค.,33.015,19.875,2509,2566,8,52.89,ศรีสะเกษ,ตัน
ส.ค.,0,10.727,2510,2566,8,10.727,สกลนคร,ตัน
ส.ค.,4617.377,533.834,2511,2566,8,5151.212,สงขลา,ตัน
ส.ค.,2.28,8.527,2512,2566,8,10.807,สตูล,ตัน
ส.ค.,32774.528,11270.143,2513,2566,8,44044.671,สมุทรปราการ,ตัน
ส.ค.,255.94,17.691,2514,2566,8,273.631,สมุทรสงคราม,ตัน
ส.ค.,16856.708,3832.658,2515,2566,8,20689.366,สมุทรสาคร,ตัน
ส.ค.,624.97,23.658,2516,2566,8,648.628,สระแก้ว,ตัน
ส.ค.,22946.805,4726.328,2517,2566,8,27673.133,สระบุรี,ตัน
ส.ค.,7005.882,86.269,2518,2566,8,7092.151,สิงห์บุรี,ตัน
ส.ค.,0,3.52,2519,2566,8,3.52,สุโขทัย,ตัน
ส.ค.,36594.326,13.631,2520,2566,8,36607.957,สุพรรณบุรี,ตัน
ส.ค.,6354.688,75.279,2521,2566,8,6429.967,สุราษฎร์ธานี,ตัน
ส.ค.,68.49,9.612,2522,2566,8,78.102,สุรินทร์,ตัน
ส.ค.,12.14,1.784,2523,2566,8,13.924,หนองคาย,ตัน
ส.ค.,56617.69,0,2524,2566,8,56617.69,หนองบัวลำภู,ตัน
ส.ค.,1850.52,2329.907,2525,2566,8,4180.427,อ่างทอง,ตัน
ส.ค.,0,7.088,2526,2566,8,7.088,อำนาจเจริญ,ตัน
ส.ค.,6.624,2.158,2527,2566,8,8.78,อุดรธานี,ตัน
ส.ค.,0,15.77,2528,2566,8,15.77,อุตรดิตถ์,ตัน
ส.ค.,15.92,6.21,2529,2566,8,22.13,อุทัยธานี,ตัน
ส.ค.,20336.54,50.628,2530,2566,8,20387.168,อุบลราชธานี,ตัน
ก.ย.,0,0,2531,2566,9,0,กระบี่,ตัน
ก.ย.,10119.156,4796.409,2532,2566,9,14915.565,กรุงเทพมหานคร,ตัน
ก.ย.,26643.868,394.271,2533,2566,9,27038.139,กาญจนบุรี,ตัน
ก.ย.,0.015,5.13,2534,2566,9,5.145,กาฬสินธุ์,ตัน
ก.ย.,5727.686,10.793,2535,2566,9,5738.479,กำแพงเพชร,ตัน
ก.ย.,12556.699,165.711,2536,2566,9,12722.41,ขอนแก่น,ตัน
ก.ย.,22.185,0.374,2537,2566,9,22.559,จันทบุรี,ตัน
ก.ย.,25205.637,6188.22,2538,2566,9,31393.857,ฉะเชิงเทรา,ตัน
ก.ย.,62190.458,20871.827,2539,2566,9,83062.285,ชลบุรี,ตัน
ก.ย.,72.021,51.928,2540,2566,9,123.949,ชัยนาท,ตัน
ก.ย.,75.34,10.135,2541,2566,9,85.475,ชัยภูมิ,ตัน
ก.ย.,12.15,16.477,2542,2566,9,28.627,ชุมพร,ตัน
ก.ย.,0,18.164,2543,2566,9,18.164,เชียงราย,ตัน
ก.ย.,222.958,45.732,2544,2566,9,268.69,เชียงใหม่,ตัน
ก.ย.,856.45,3.35,2545,2566,9,859.8,ตรัง,ตัน
ก.ย.,0.45,0,2546,2566,9,0.45,ตราด,ตัน
ก.ย.,20945.675,3123.698,2547,2566,9,24069.373,ตาก,ตัน
ก.ย.,83.936,13.471,2548,2566,9,97.407,นครนายก,ตัน
ก.ย.,16370.365,561.421,2549,2566,9,16931.786,นครปฐม,ตัน
ก.ย.,0,2,2550,2566,9,2,นครพนม,ตัน
ก.ย.,7919.577,1362.234,2551,2566,9,9281.811,นครราชสีมา,ตัน
ก.ย.,209.156,90.433,2552,2566,9,299.589,นครศรีธรรมราช,ตัน
ก.ย.,3055.618,53.344,2553,2566,9,3108.962,นครสวรรค์,ตัน
ก.ย.,876.73,331.15,2554,2566,9,1207.88,นนทบุรี,ตัน
ก.ย.,0,4.7,2555,2566,9,4.7,นราธิวาส,ตัน
ก.ย.,0,2.911,2556,2566,9,2.911,น่าน,ตัน
ก.ย.,0,0,2557,2566,9,0,บึงกาฬ,ตัน
ก.ย.,9172.907,17.167,2558,2566,9,9190.074,บุรีรัมย์,ตัน
ก.ย.,17306.622,3753.979,2559,2566,9,21060.601,ปทุมธานี,ตัน
ก.ย.,1379.905,512.178,2560,2566,9,1892.083,ประจวบคีรีขันธ์,ตัน
ก.ย.,44094.09,3717.043,2561,2566,9,47811.133,ปราจีนบุรี,ตัน
ก.ย.,0,0,2562,2566,9,0,ปัตตานี,ตัน
ก.ย.,23340.649,6175.471,2563,2566,9,29516.12,พระนครศรีอยุธยา,ตัน
ก.ย.,0,2.16,2564,2566,9,2.16,พะเยา,ตัน
ก.ย.,1.385,0,2565,2566,9,1.385,พังงา,ตัน
ก.ย.,8.42,2.8,2566,2566,9,11.22,พัทลุง,ตัน
ก.ย.,28.384,11.125,2567,2566,9,39.509,พิจิตร,ตัน
ก.ย.,46.774,44.516,2568,2566,9,91.29,พิษณุโลก,ตัน
ก.ย.,751.297,299.466,2569,2566,9,1050.763,เพชรบุรี,ตัน
ก.ย.,311.88,17.391,2570,2566,9,329.271,เพชรบูรณ์,ตัน
ก.ย.,0.075,5.149,2571,2566,9,5.224,แพร่,ตัน
ก.ย.,117.07,9.736,2572,2566,9,126.806,ภูเก็ต,ตัน
ก.ย.,1940.284,4.176,2573,2566,9,1944.46,มหาสารคาม,ตัน
ก.ย.,16.06,15.804,2574,2566,9,31.864,มุกดาหาร,ตัน
ก.ย.,0,1.284,2575,2566,9,1.284,แม่ฮ่องสอน,ตัน
ก.ย.,0,0,2576,2566,9,0,ยโสธร,ตัน
ก.ย.,0,0,2577,2566,9,0,ยะลา,ตัน
ก.ย.,29.45,9.579,2578,2566,9,39.029,ร้อยเอ็ด,ตัน
ก.ย.,399.999,1.98,2579,2566,9,401.979,ระนอง,ตัน
ก.ย.,117664.414,33731.839,2580,2566,9,151396.253,ระยอง,ตัน
ก.ย.,25151.098,377.844,2581,2566,9,25528.942,ราชบุรี,ตัน
ก.ย.,3925.747,308.434,2582,2566,9,4234.181,ลพบุรี,ตัน
ก.ย.,3.342,9.946,2583,2566,9,13.288,ลำปาง,ตัน
ก.ย.,1234.649,570.794,2584,2566,9,1805.443,ลำพูน,ตัน
ก.ย.,0,21.726,2585,2566,9,21.726,เลย,ตัน
ก.ย.,10,2.165,2586,2566,9,12.165,ศรีสะเกษ,ตัน
ก.ย.,0,38.415,2587,2566,9,38.415,สกลนคร,ตัน
ก.ย.,3889.295,414.942,2588,2566,9,4304.237,สงขลา,ตัน
ก.ย.,2.27,4.73,2589,2566,9,7,สตูล,ตัน
ก.ย.,32575.905,10799.917,2590,2566,9,43375.822,สมุทรปราการ,ตัน
ก.ย.,820.047,22.478,2591,2566,9,842.525,สมุทรสงคราม,ตัน
ก.ย.,14844.504,3816.313,2592,2566,9,18660.817,สมุทรสาคร,ตัน
ก.ย.,556.88,21.359,2593,2566,9,578.239,สระแก้ว,ตัน
ก.ย.,25173.201,4896.192,2594,2566,9,30069.393,สระบุรี,ตัน
ก.ย.,4857.893,65.448,2595,2566,9,4923.341,สิงห์บุรี,ตัน
ก.ย.,28.65,3.723,2596,2566,9,32.373,สุโขทัย,ตัน
ก.ย.,492.18,16.743,2597,2566,9,508.923,สุพรรณบุรี,ตัน
ก.ย.,6537.037,114.84,2598,2566,9,6651.877,สุราษฎร์ธานี,ตัน
ก.ย.,47.5,50.303,2599,2566,9,97.803,สุรินทร์,ตัน
ก.ย.,23.48,0.4,2600,2566,9,23.88,หนองคาย,ตัน
ก.ย.,24104.54,2.274,2601,2566,9,24106.814,หนองบัวลำภู,ตัน
ก.ย.,932.59,2242.067,2602,2566,9,3174.657,อ่างทอง,ตัน
ก.ย.,0,3.62,2603,2566,9,3.62,อำนาจเจริญ,ตัน
ก.ย.,7.512,2.002,2604,2566,9,9.514,อุดรธานี,ตัน
ก.ย.,3.75,54.07,2605,2566,9,57.82,อุตรดิตถ์,ตัน
ก.ย.,5.14,0.91,2606,2566,9,6.05,อุทัยธานี,ตัน
ก.ย.,18898.26,40.256,2607,2566,9,18938.516,อุบลราชธานี,ตัน
ต.ค.,108788.836,40538.908,2608,2566,10,149327.744,ระยอง,ตัน
ต.ค.,65827.99,24215.962,2609,2566,10,90043.952,ชลบุรี,ตัน
ต.ค.,71303.98,378.823,2610,2566,10,71682.803,กาญจนบุรี,ตัน
ต.ค.,67158.299,4224.285,2611,2566,10,71382.584,ปราจีนบุรี,ตัน
ต.ค.,43551.56,12291.838,2612,2566,10,55843.398,สมุทรปราการ,ตัน
ต.ค.,45603.891,4211.22,2613,2566,10,49815.111,ปทุมธานี,ตัน
ต.ค.,31689.411,7390.937,2614,2566,10,39080.348,ฉะเชิงเทรา,ตัน
ต.ค.,38090.374,487.907,2615,2566,10,38578.28,ราชบุรี,ตัน
ต.ค.,27646.817,4382.349,2616,2566,10,32029.166,สระบุรี,ตัน
ต.ค.,19132.926,6400.1,2617,2566,10,25533.026,พระนครศรีอยุธยา,ตัน
ต.ค.,19804.061,3697.993,2618,2566,10,23502.054,สมุทรสาคร,ตัน
ต.ค.,17450.645,5836.576,2619,2566,10,23287.221,กรุงเทพมหานคร,ตัน
ต.ค.,20941.28,79.155,2620,2566,10,21020.435,กำแพงเพชร,ตัน
ต.ค.,14354.657,732.089,2621,2566,10,15086.746,นครปฐม,ตัน
ต.ค.,7674.36,3865.242,2622,2566,10,11539.602,ตาก,ตัน
ต.ค.,9773.557,1304.784,2623,2566,10,11078.34,นครราชสีมา,ตัน
ต.ค.,9631.58,15.358,2624,2566,10,9646.938,หนองบัวลำภู,ตัน
