AGE_GROUP,VALUE,QUARTER,SOURCE,_id,SEX,UNIT,REGION,YEAR
20-24 ปี,48.82,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2039,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2567
25-29 ปี,73.98,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2040,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2567
30-34 ปี,78.14,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2041,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2567
35-39 ปี,81.25,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2042,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2567
40-49 ปี,80.65,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2043,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2567
50-59 ปี,70.73,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2044,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2567
60 ปีขึ้นไป,25.69,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2045,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2567
ยอดรวม,69.01,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2046,ยอดรวม,ร้อยละ,ภาคใต้,2567
15-19 ปี,13.96,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2047,ยอดรวม,ร้อยละ,ภาคใต้,2567
20-24 ปี,63.16,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2048,ยอดรวม,ร้อยละ,ภาคใต้,2567
25-29 ปี,86.19,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2049,ยอดรวม,ร้อยละ,ภาคใต้,2567
30-34 ปี,87.64,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2050,ยอดรวม,ร้อยละ,ภาคใต้,2567
35-39 ปี,86.64,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2051,ยอดรวม,ร้อยละ,ภาคใต้,2567
40-49 ปี,88.98,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2052,ยอดรวม,ร้อยละ,ภาคใต้,2567
50-59 ปี,85.42,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2053,ยอดรวม,ร้อยละ,ภาคใต้,2567
60 ปีขึ้นไป,41.22,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2054,ยอดรวม,ร้อยละ,ภาคใต้,2567
ยอดรวม,78.78,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2055,ชาย,ร้อยละ,ภาคใต้,2567
15-19 ปี,21.3,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2056,ชาย,ร้อยละ,ภาคใต้,2567
20-24 ปี,75.41,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2057,ชาย,ร้อยละ,ภาคใต้,2567
25-29 ปี,94.62,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2058,ชาย,ร้อยละ,ภาคใต้,2567
30-34 ปี,96.31,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2059,ชาย,ร้อยละ,ภาคใต้,2567
35-39 ปี,95.76,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2060,ชาย,ร้อยละ,ภาคใต้,2567
40-49 ปี,95.68,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2061,ชาย,ร้อยละ,ภาคใต้,2567
50-59 ปี,94.27,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2062,ชาย,ร้อยละ,ภาคใต้,2567
60 ปีขึ้นไป,52.42,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2063,ชาย,ร้อยละ,ภาคใต้,2567
ยอดรวม,59.96,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2064,หญิง,ร้อยละ,ภาคใต้,2567
15-19 ปี,6.41,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2065,หญิง,ร้อยละ,ภาคใต้,2567
20-24 ปี,50.84,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2066,หญิง,ร้อยละ,ภาคใต้,2567
25-29 ปี,77.68,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2067,หญิง,ร้อยละ,ภาคใต้,2567
30-34 ปี,78.88,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2068,หญิง,ร้อยละ,ภาคใต้,2567
35-39 ปี,77.44,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2069,หญิง,ร้อยละ,ภาคใต้,2567
40-49 ปี,82.48,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2070,หญิง,ร้อยละ,ภาคใต้,2567
50-59 ปี,77.22,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2071,หญิง,ร้อยละ,ภาคใต้,2567
60 ปีขึ้นไป,33.01,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2072,หญิง,ร้อยละ,ภาคใต้,2567
ยอดรวม,67.9,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2073,ยอดรวม,ร้อยละ,ทั่วราชอาณาจักร,2567
15-19 ปี,12.71,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2074,ยอดรวม,ร้อยละ,ทั่วราชอาณาจักร,2567
20-24 ปี,64.27,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2075,ยอดรวม,ร้อยละ,ทั่วราชอาณาจักร,2567
25-29 ปี,87.69,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2076,ยอดรวม,ร้อยละ,ทั่วราชอาณาจักร,2567
30-34 ปี,89.31,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2077,ยอดรวม,ร้อยละ,ทั่วราชอาณาจักร,2567
35-39 ปี,90.91,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2078,ยอดรวม,ร้อยละ,ทั่วราชอาณาจักร,2567
40-49 ปี,89.08,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2079,ยอดรวม,ร้อยละ,ทั่วราชอาณาจักร,2567
50-59 ปี,82.2,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2080,ยอดรวม,ร้อยละ,ทั่วราชอาณาจักร,2567
60 ปีขึ้นไป,36.64,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2081,ยอดรวม,ร้อยละ,ทั่วราชอาณาจักร,2567
ยอดรวม,76.9,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2082,ชาย,ร้อยละ,ทั่วราชอาณาจักร,2567
15-19 ปี,17.01,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2083,ชาย,ร้อยละ,ทั่วราชอาณาจักร,2567
20-24 ปี,72.03,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2084,ชาย,ร้อยละ,ทั่วราชอาณาจักร,2567
25-29 ปี,93.21,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2085,ชาย,ร้อยละ,ทั่วราชอาณาจักร,2567
30-34 ปี,95.73,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2086,ชาย,ร้อยละ,ทั่วราชอาณาจักร,2567
35-39 ปี,96.29,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2087,ชาย,ร้อยละ,ทั่วราชอาณาจักร,2567
40-49 ปี,95.47,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2088,ชาย,ร้อยละ,ทั่วราชอาณาจักร,2567
50-59 ปี,92.18,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2089,ชาย,ร้อยละ,ทั่วราชอาณาจักร,2567
60 ปีขึ้นไป,48.45,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2090,ชาย,ร้อยละ,ทั่วราชอาณาจักร,2567
ยอดรวม,59.72,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2091,หญิง,ร้อยละ,ทั่วราชอาณาจักร,2567
15-19 ปี,8.34,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2092,หญิง,ร้อยละ,ทั่วราชอาณาจักร,2567
20-24 ปี,56.55,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2093,หญิง,ร้อยละ,ทั่วราชอาณาจักร,2567
25-29 ปี,82.14,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2094,หญิง,ร้อยละ,ทั่วราชอาณาจักร,2567
30-34 ปี,82.82,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2095,หญิง,ร้อยละ,ทั่วราชอาณาจักร,2567
