ประกอบกิจการ,หมู่,ถนน,เงินทุนรวม (ล้านบาท),เลขทะเบียนโรงงาน,FID,_id,แรงม้า,รหัสประเภท,ชื่อโรงงาน,ตำบล,ปีที่อนุญาต,ซอย,อำเภอ,เลขที่,จังหวัด,ผู้ประกอบการ,จำพวก,คนงานรวม,รหัสไปรษณีย์
ผลิตภัณฑ์ปั้มขึ้นรูปโลหะ,5,, 15.50 ,จ3-64(2)-24/56ชบ,20200002425561,1020, 295.00 ,6402,บริษัท จีแมกซ์ ทูล แอนด์ แมนูแฟคเจอริ่ง จำกัด,บ้านบึง,56,,บ้านบึง,148/5,ชลบุรี,บริษัท จีแมกซ์ ทูล แอนด์ แมนูแฟคเจอริ่ง จำกัด,3, 35 ,20170
ทำผลิตภัณฑ์โลหะด้วยวิธีปั๊ม ตัด กลึง และเชื่อมโลหะ เช่น อ่างล้างจานสแตนเลส,7,, 47.00 ,จ3-64(2)-9/67ชบ,20200160125672,1021, 436.00 ,6402,บริษัท อควาคิวบิค คิทเช่น แอนด์ บาธ (ไทยแลนด์) จำกัด,หนองอิรุณ,67,,บ้านบึง,320,ชลบุรี,บริษัท อควาคิวบิค คิทเช่น แอนด์ บาธ (ไทยแลนด์) จำกัด,3, 100 ,20220
ผลิตชิ้นส่วนปั้มขึ้นรูปโลหะ,2,, 148.00 ,จ3-64(2)-7/57ชบ,20200200725572,1022," 2,720.05 ",6402,บริษัท เอส.พี.ออโตโมทีฟ โปรดักส์ จำกัด,หนองชาก,57,,บ้านบึง,98/8,ชลบุรี,บริษัท เอส.พี.ออโตโมทีฟ โปรดักส์ จำกัด,3, 463 ,20170
รับจ้างปั๊มโลหะ ผลิตชิ้นส่วนนั่งร้านเหล็กใช้ในงานก่อสร้าง ผลิตชิ้นส่วนรถยนต์และรถจักรยานยนต์,2,, 30.60 ,จ3-64(2)-22/53ชบ,20200002225532,1023, 220.00 ,6402,บริษัท ปราโมทย์โลหะกิจ จำกัด,หนองชาก,53,,บ้านบึง,18/9,ชลบุรี,บริษัท ปราโมทย์โลหะกิจ จำกัด,3, 34 ,20170
"ปั๊มชิ้นส่วนโลหะ,การทำชิ้นส่วนหรืออุปกรณ์สำหรับรถยนต์",1,, 203.00 ,จ3-64(2)-11/55ชบ,20200301125557,1024," 1,314.56 ",6402,บริษัท ไทย ออโต ทูลส์ (ชลบุรี) จำกัด,หนองบอนแดง,55,,บ้านบึง,99/107,ชลบุรี,บริษัท ไทย ออโต ทูลส์ (ชลบุรี) จำกัด,3, 27 ,20170
ผลิตชิ้นส่วนโลหะด้วยวิธีปั๊มหรือกระแทก และทาสี พ่นสี เคลือบสีชิ้นงานโลหะ,1,ชลบุรี-บ้านบึง, 147.00 ,จ3-64(2)-22/48ชบ,20200002225482,1025, 436.75 ,6402,บริษัท เอคเซลเลนท์ แมนูแฟคเจอร์ริ่ง (ประเทศไทย) จำกัด,หนองซ้ำซาก,48,-,บ้านบึง,44/1,ชลบุรี,บริษัท เอคเซลเลนท์ แมนูแฟคเจอร์ริ่ง (ประเทศไทย) จำกัด,3, 90 ,20170
ผลิต จำหน่าย ผลิตภัณฑ์โลหะด้วยวิธีปั๊ม ตัด พับ กลึง และเชื่อมโลหะ,7,, 71.00 ,จ3-64(2)-8/67ชบ,20200123425672,1026, 157.00 ,6402,บริษัท หายเป่า พรีซิชั่น ฮาร์ดแวร์ (อินเตอร์เนชั่นแนล) จำกัด,หนองอิรุณ,67,,บ้านบึง,309/11,ชลบุรี,บริษัท หายเป่า พรีซิชั่น ฮาร์ดแวร์ (อินเตอร์เนชั่นแนล) จำกัด,3, 20 ,20220
ผลิตผลิตภัณฑ์จากโลหะ ทำและซ่อมแซมแม่พิมพ์จากโลหะ,1,, 106.90 ,จ3-64(2)-10/56ชบ,20200301025567,1027, 475.10 ,6402,บริษัท ฮัวเหม่ย (ประเทศไทย) จำกัด,มาบไผ่,56,,บ้านบึง,158/10,ชลบุรี,บริษัท ฮัวเหม่ย (ประเทศไทย) จำกัด,3, 87 ,20170
ทำผลิตภัณฑ์ด้วยวิธีปั๊มโลหะ เช่น ชิ้นส่วนนั่งร้านโลหะใช้ในการก่อสร้างชิ้นส่วนยานยนต์และรถจักรยานยนต์,2,, 30.60 ,จ3-64(2)-13/58ชบ,20200101325589,1028, 195.00 ,6402,บริษัท ปราโมทย์โลหะกิจ จำกัด,หนองชาก,58,,บ้านบึง,18/11,ชลบุรี,บริษัท ปราโมทย์โลหะกิจ จำกัด,3, 8 ,20170
ปั๊มชิ้นส่วนโลหะ และเชื่อมโลหะ,1,, 100.00 ,จ3-64(2)-12/56ชบ,20200101225565,1029," 2,811.40 ",6402,บริษัท ไทย ออโต ทูลส์ (อีสเทิร์น) จำกัด,หนองบอนแดง,56,,บ้านบึง,123,ชลบุรี,บริษัท ไทย ออโต ทูลส์ (อีสเทิร์น) จำกัด,3, 12 ,20170
ปั๊มขึ้นรูปโลหะ การกลึงโลหะ การทำสลักเป็นเกลียว,7,, 108.00 ,จ3-64(2)-19/63ชบ,20200294625639,1030," 47,350.00 ",6402,บริษัท สยาม ยูเนี่ยน แมนูแฟคเตอริ่ง จำกัด,คลองกิ่ว,63,,บ้านบึง,789,ชลบุรี,บริษัท สยาม ยูเนี่ยน แมนูแฟคเตอริ่ง จำกัด,3, 38 ,20220
ทำผลิตภัณฑ์โลหะด้วยวิธีปั๊ม ตัด ปาด ฯลฯ,2,, 3.00 ,จ3-64(2)-2/61ชบ,20200400225613,1031, 96.00 ,6402,บริษัท แอล เอส ซี เกรท (2016) จำกัด,หนองบอนแดง,61,,บ้านบึง,119/4,ชลบุรี,บริษัท แอล เอส ซี เกรท (2016) จำกัด,3, 8 ,20170
ปั๊มงานโลหะ ขึ้นรูป ผลิตภัณฑ์จากโลหะ,7,, 472.00 ,3-64(2)-14/64ชบ,10200479225645,1032," 1,299.28 ",6402,บริษัท ฮัวเหม่ย (ประเทศไทย) จำกัด,คลองกิ่ว,64,,บ้านบึง,99/9,ชลบุรี,บริษัท ฮัวเหม่ย (ประเทศไทย) จำกัด,3, 780 ,20220
ปั๊ม ตัด พับหรือม้วนโลหะ กลึง เจาะ คว้าน กัด ไส เจียร หรือเชื่อมโลหะทั่วไป,2,, 15.43 ,จ3-64(2)-21/61ชบ,20200102125616,1033, 315.62 ,6402,บริษัท ดับเบิ้ลยูเอสที สยาม จำกัด,หนองบอนแดง,61,,บ้านบึง,231,ชลบุรี,บริษัท ดับเบิ้ลยูเอสที สยาม จำกัด,3, 3 ,20170
ปั๊มโลหะขึ้นรูป ตัด เจาะ คว้าน เชื่อมโลหะ และประกอบชิ้นส่วนอิเล็กทรอนิกส์,1,, 17.00 ,จ3-64(2)-9/66ชบ,20200115525661,1034, 276.82 ,6402,บริษัท บูวอน เทค จำกัด,หนองบอนแดง,66,,บ้านบึง,169,ชลบุรี,บริษัท บูวอน เทค จำกัด,3, 36 ,20170
ทำผลิตภัณฑ์โลหะด้วยวิธีการปั๊ม เช่น ชิ้นส่วนหรืออุปกรณ์อิเล็กทรอนิคส์ ยานยนต์ แม่พิมพ์ และผลิตชิ้นส่วนรถยนต์,5,, 71.00 ,จ3-64(2)-22/62ชบ,20200316925629,1035, 251.90 ,6402,บริษัท เท็กซ์โฟกัส จำกัด,หนองอิรุณ,62,,บ้านบึง,789,ชลบุรี,บริษัท เท็กซ์โฟกัส จำกัด,3, 50 ,20220
ผลิตตะแกรงตาข่าย รั้วเหล็กจากลวดเหล็กและเหล็กเส้น,2,, 306.50 ,จ3-64(5)-5/47ชบ,20200300525476,1036," 4,921.91 ",6405,บริษัท ไทย อีสเทิร์น ไวร์ เมช จำกัด,หนองชาก,47,,บ้านบึง,88/1,ชลบุรี,บริษัท ไทย อีสเทิร์น ไวร์ เมช จำกัด,3, 153 ,20170
ทำผลิตภัณฑ์จากลวด เช่น ลวดเย็บกระดาษ ตะปู,2,, 718.90 ,จ3-64(5)-5/62ชบ,20200287125621,1037, 597.00 ,6405,บริษัท วายเอฟ เทคโนโลยี คอร์ปอเรชั่น (ประเทศไทย) จำกัด,หนองบอนแดง,62,,บ้านบึง,223/1,ชลบุรี,บริษัท วายเอฟ เทคโนโลยี คอร์ปอเรชั่น (ประเทศไทย) จำกัด,3, 41 ,20170
ทำผลิตภัณฑ์โลหะ เช่น ลวดเย็บกระดาษ ตะปู,1,, 60.00 ,จ3-64(5)-2/64ชบ,20200155825641,1038, 219.00 ,6405,บริษัท ยูเอ็ม อินดัสทรี จำกัด,หนองไผ่แก้ว,64,,บ้านบึง,742/11,ชลบุรี,บริษัท ยูเอ็ม อินดัสทรี จำกัด,3, 33 ,20220
ผลิตตะแกรงตาข่าย รั้วเหล็กจากลวดเหล็ก และเหล็กเส้น,3,พานทอง-บ้านบึง, 20.00 ,3-64(5)-1/34ชบ,10201000125346,1039," 1,468.91 ",6405,บริษัท ไทย ไวร์ริ่ง ซิสเต็ม จำกัด,บ้านบึง,34,,บ้านบึง,199/2,ชลบุรี,บริษัท ไทย ไวร์ริ่ง ซิสเต็ม จำกัด,3, 73 ,20170
ผลิตลวดเหล็กแรงดึงสูงและลวดเหล็กตีเกลียวที่ทำขึ้นด้วยกรรมวิธีการรีดเส้น,2,-, 379.00 ,3-64(5)-1/66ชบ,10200109325666,1040," 6,964.00 ",6405,บริษัท สยามสตีลไวร์ จำกัด,หนองอิรุณ,66,-,บ้านบึง,212,ชลบุรี,บริษัท สยามสตีลไวร์ จำกัด,3, 57 ,20220
