﻿year,quarter,industry,_id,region,value,unit,source
2559,ไตรมาสที่ 1,การจัดหาน้ำ การจัดการและการบำบัดน้ำเสียของเสีย และสิ่งปฏิกูล,1957,ภาคกลาง,29.59,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,การก่อสร้าง,1958,ภาคกลาง,689.51,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,การขายส่ง และการขายปลีก การซ่อมยานยนต์,1959,ภาคกลาง,1930.34,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,การขนส่ง และสถานที่เก็บสินค้า,1960,ภาคกลาง,480.01,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,ที่พักแรมและบริการด้านอาหาร,1961,ภาคกลาง,854.86,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,ข้อมูลข่าวสารและการสื่อสาร,1962,ภาคกลาง,53.39,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,กิจกรรมทางการเงินและการประกันภัย,1963,ภาคกลาง,144.34,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,กิจกรรมอสังหาริมทรัพย์,1964,ภาคกลาง,66.7,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,1965,ภาคกลาง,98.98,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,กิจกรรมการบริหารและการบริการสนับสนุน,1966,ภาคกลาง,192.03,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,การบริหารราชการ การป้องกันประเทศ การประกันสังคม,1967,ภาคกลาง,445.8,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,การศึกษา,1968,ภาคกลาง,318.93,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,1969,ภาคกลาง,211.44,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,ศิลปะ ความบันเทิง และนันทนาการ,1970,ภาคกลาง,90.94,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,กิจกรรมบริการด้านอื่น ๆ,1971,ภาคกลาง,277.83,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล การผลิตสินค้าและบริการที่ทำขึ้นเองเพื่อใช้ในครัวเรือน,1972,ภาคกลาง,63.34,พันคน,สำนักงานสถิติแห่งชาติ
