VALUE,QUARTER,SOURCE,_id,INDUSTRY,UNIT,REGION,YEAR
34130.3,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,1434,ข้อมูลข่าวสารและการสื่อสาร,บาท,กรุงเทพมหานคร,2564
30475.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,1435,กิจกรรมทางการเงินและการประกันภัย,บาท,กรุงเทพมหานคร,2564
17626.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,1436,กิจกรรมอสังหาริมทรัพย์,บาท,กรุงเทพมหานคร,2564
26256.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,1437,กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิ,บาท,กรุงเทพมหานคร,2564
15474.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,1438,กิจกรรมการบริหารและการบริการสนับสนุน,บาท,กรุงเทพมหานคร,2564
23484.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,1439,การบริหารราชการ การป้องกันประเทศ การปร,บาท,กรุงเทพมหานคร,2564
23634.5,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,1440,การศึกษา,บาท,กรุงเทพมหานคร,2564
24771.7,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,1441,กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,บาท,กรุงเทพมหานคร,2564
16631.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,1442,ศิลปะ ความบันเทิง และนันทนาการ,บาท,กรุงเทพมหานคร,2564
11658.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,1443,กิจกรรมบริการด้านอื่น ๆ,บาท,กรุงเทพมหานคร,2564
10182.9,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,1444,กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล,บาท,กรุงเทพมหานคร,2564
56144.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,1445,กิจกรรมขององค์การระหว่างประเทศ,บาท,กรุงเทพมหานคร,2564
22665.6,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,1446,ไม่ทราบ,บาท,กรุงเทพมหานคร,2564
14424.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,1447,รวม,บาท,ภาคกลาง,2564
7064.5,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,1448,เกษตรกรรม การป่าไม้ และการประมง,บาท,ภาคกลาง,2564
14948.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,1449,การทำเหมืองแร่ และเหมืองหิน,บาท,ภาคกลาง,2564
13756.6,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,1450,การผลิต,บาท,ภาคกลาง,2564
27172.3,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,1451,ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,บาท,ภาคกลาง,2564
15952.3,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,1452,การจัดหาน้ำ การจัดการและการบำบัดน้ำเส,บาท,ภาคกลาง,2564
12025.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,1453,การก่อสร้าง,บาท,ภาคกลาง,2564
12430.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,1454,การขายส่ง และการขายปลีก การซ่อมยานยนต์,บาท,ภาคกลาง,2564
15276.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,1455,การขนส่ง และสถานที่เก็บสินค้า,บาท,ภาคกลาง,2564
11175.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,1456,ที่พักแรมและบริการด้านอาหาร,บาท,ภาคกลาง,2564
