เดือน,จำนวน,จังหวัด,_id,ปี,อปท,อำเภอ,รายการ,ปีงบประมาณ,หน่วย
7,93,ลำพูน,3305,2568,เทศบาลตำบลหนองยวง,เวียงหนองล่อง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,156.266,ลำพูน,3306,2568,เทศบาลตำบลหนองล่อง,เวียงหนองล่อง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,15,ลำพูน,3307,2568,เทศบาลตำบลทุ่งหัวช้าง,ทุ่งหัวช้าง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,170.21,ลำพูน,3308,2568,อบต.ตะเคียนปม,ทุ่งหัวช้าง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,5,ลำพูน,3309,2568,อบต.ทุ่งหัวช้าง,ทุ่งหัวช้าง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,1.295,ลำพูน,3310,2568,อบต.บ้านปวง,ทุ่งหัวช้าง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,266.4,ลำพูน,3311,2568,เทศบาลตำบลบ้านธิ,บ้านธิ,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,257.166,ลำพูน,3312,2568,อบต.ห้วยยาบ,บ้านธิ,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,92.01,ลำพูน,3313,2568,เทศบาลตำบลบ้านโฮ่ง,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,53.54,ลำพูน,3314,2568,เทศบาลตำบลศรีเตี้ย,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,0.4,ลำพูน,3315,2568,อบต.ป่าพลู,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,73.49,ลำพูน,3316,2568,อบต.เวียงกานต์,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,108,ลำพูน,3317,2568,อบต.หนองปลาสะวาย,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,64.89,ลำพูน,3318,2568,อบต.เหล่ายาว,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,262.731,ลำพูน,3319,2568,เทศบาลตำบลป่าซาง,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,116.5,ลำพูน,3320,2568,เทศบาลตำบลม่วงน้อย,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,158.1,ลำพูน,3321,2568,เทศบาลตำบลมะกอก,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,162.984,ลำพูน,3322,2568,เทศบาลตำบลแม่แรง,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,219.19,ลำพูน,3323,2568,อบต.ท่าตุ้ม,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,258.43,ลำพูน,3324,2568,อบต.นครเจดีย์,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,260.541,ลำพูน,3325,2568,อบต.น้ำดิบ,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,59.287,ลำพูน,3326,2568,อบต.บ้านเรือน,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,753.575,ลำพูน,3327,2568,เทศบาลเมืองลำพูน,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,432.435,ลำพูน,3328,2568,เทศบาลตำบลต้นธง,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,40.29,ลำพูน,3329,2568,เทศบาลตำบลท่าเชียงทอง,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,600.21,ลำพูน,3330,2568,เทศบาลตำบลบ้านกลาง,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,116.56,ลำพูน,3331,2568,เทศบาลตำบลบ้านแป้น,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,31.97,ลำพูน,3332,2568,เทศบาลตำบลประตูป่า,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,295.1,ลำพูน,3333,2568,เทศบาลตำบลป่าสัก,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,900,ลำพูน,3334,2568,เทศบาลตำบลมะเขือแจ้,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,89.38,ลำพูน,3335,2568,เทศบาลตำบลริมปิง,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,170.59,ลำพูน,3336,2568,เทศบาลตำบลเวียงยอง,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,136,ลำพูน,3337,2568,เทศบาลตำบลศรีบัวบาน,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,47.55,ลำพูน,3338,2568,เทศบาลตำบลหนองช้างคืน,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,514.742,ลำพูน,3339,2568,เทศบาลตำบลเหมืองง่า,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,69.5,ลำพูน,3340,2568,เทศบาลตำบลเหมืองจี้,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,399.139,ลำพูน,3341,2568,เทศบาลตำบลอุโมงค์,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,68.276,ลำพูน,3342,2568,อบต.หนองหนาม,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,56.7,ลำพูน,3343,2568,เทศบาลตำบลทากาศ,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,22.41,ลำพูน,3344,2568,เทศบาลตำบลทากาศเหนือ,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,176.61,ลำพูน,3345,2568,เทศบาลตำบลทาขุมเงิน,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,110.417,ลำพูน,3346,2568,เทศบาลตำบลทาทุ่งหลวง,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,30,ลำพูน,3347,2568,เทศบาลตำบลทาปลาดุก,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,41.52,ลำพูน,3348,2568,เทศบาลตำบลทาสบชัย,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,60.63,ลำพูน,3349,2568,เทศบาลตำบลทาสบเส้า,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,110.48,ลำพูน,3350,2568,อบต.ทาแม่ลอบ,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
8,74.718,ลำพูน,3351,2568,เทศบาลตำบลก้อ,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
