FROAD,FID,DISPFACREG,FAMPNAME,FPROVNAME,ONAME,FMOO,_id,FNAME,OBJECT,STATUS,Last_update,LNG,FADDR,LAT,FSOI,FTUMNAME
บางนา-ตราด กม.18,10110500125278,3-28(1)-1/27สป,บางพลี,สมุทรปราการ,บริษัท แฟงบราเดอร์สโฮลดิ้ง(ประเทศไทย) จำกัด,7,7715,บริษัท แฟงบราเดอร์สโฮลดิ้ง(ประเทศไทย) จำกัด,ตัดเย็บเสื้อผ้าสำเร็จรูป และถักเสื้อไหมพรม(จำนวนจักรเย็บผ้า 184 เครื่อง และเครื่องถักจำนวน 100 เครื่อง,ดำเนินกิจการ,2023-04-18T21:00:05,100.763716666667,124/1,13.6194666666667,วัดศรีวารีน้อย,บางโฉลง
พุทธรักษา,10110100825343,3-53(4)-8/34สป,เมืองสมุทรปราการ,สมุทรปราการ,บริษัท ยูนิค อุตสาหกรรมพลาสติก จำกัด,2,7716,บริษัท ยูนิค อุตสาหกรรมพลาสติก จำกัด,ทำถุงพลาสติก(PLASTIC BAG) แผ่นพลาสติก (PLASTIC SHEET) และฟิล์มพลาสติก (PLASTIC FILM),ดำเนินกิจการ,2023-04-18T21:00:05,100.689033333333,323,13.56175,NULL,แพรกษาใหม่
สุขุมวิท,10111100125155,3-42(1)-1/15สป,เมืองสมุทรปราการ,สมุทรปราการ,บริษัท กรุงเทพเคมีอุตสาหกรรม จำกัด,3,7717,บริษัท กรุงเทพเคมีอุตสาหกรรม จำกัด,ผลิตกรดกำมะถันและโอเลี่ยม สารส้มและกำมะถันแท่ง โซเดียม ซัลเฟต คอปเปอร์ซัลเฟตและเฟอร์รัสซัลเฟต,ดำเนินกิจการ,2023-04-18T21:00:05,100.52519,76,13.64446,NULL,บางปูใหม่
ริมทางรถไฟสายเก่า,110600125345,ศ3-20(1)-1/34สป,พระประแดง,สมุทรปราการ,บริษัท แพนสยามฟู้ดโปรดักส์ จำกัด,3,7718,บริษัท แพนสยามฟู้ดโปรดักส์ จำกัด,ผลิตน้ำดื่ม น้ำหวานเข้มข้น เครื่องดื่มบรรจุขวดพลาสติก แก้วและขวดพลาสติก น้ำจิ้ม อาหารกึ่งสำเร็จรูปและ เครื่องดื่มบรรจุกระป๋อง,ดำเนินกิจการ,2023-04-18T21:00:05,100.592133333333,85/2,13.66305,NULL,สำโรง
ปู๋เจ้าสมิงพราย,20110400325372,จ3-64(12)-3/37สป,เมืองสมุทรปราการ,สมุทรปราการ,บริษัท อาร์.ที.สตีลเวอร์ค จำกัด,3,7719,บริษัท อาร์.ที.สตีลเวอร์ค จำกัด,ตัดเหล็ก,ดำเนินกิจการ,2023-04-18T21:00:05,100.563483333333,380,13.6217333333333,วัดสวนส้ม,บางโปรง
บางนา-ตราด,10110101625353,3-53(1)-16/35สป,บางเสาธง,สมุทรปราการ,บริษัท กระเบื้องยางสยาม จำกัด,3,7720,บริษัท กระเบื้องยางสยาม จำกัด,"ผลิตกระเบื้องยาง (กำลังการผลิต 300,000 ลูกบาศก์เมตรต่อปี)",ดำเนินกิจการ,2023-04-18T21:00:05,100.801066666667,25/2,13.5958833333333,NULL,บางเสาธง
เทพารักษ์,10110800225364,3-64(13)-2/36สป,บางเสาธง,สมุทรปราการ,บริษัท แม็คโรลลิ่ง จำกัด,17,7721,บริษัท แม็คโรลลิ่ง จำกัด,กลึงเชื่อม ปั๊มโลหะ ตัดพับเหล็ก ผลิตเหล็กรูปตัวซีและเหล็กฉาก,ดำเนินกิจการ,2023-04-18T21:00:05,100.80095,592,13.5668666666667,บางพลีพัฒนา,บางเสาธง
วัดกิ่งแก้ว,10110300425357,3-53(1)-4/35สป,บางพลี,สมุทรปราการ,บริษัท ไทยเหลียนฉี เอนเตอร์ไพรส์ จำกัด,5,7722,บริษัท ไทยเหลียนฉี เอนเตอร์ไพรส์ จำกัด,ผลิตต้นคริสต์มาส หรีดคริสต์มาส และส่วนประกอบต้นคริสต์มาส,ดำเนินกิจการ,2023-04-18T21:00:05,100.726316666667,71,13.67795,NULL,ราชาเทวะ
สุขุมวิท,10110100125157,3-6(1)-1/15สป,เมืองสมุทรปราการ,สมุทรปราการ,บริษัท เกียรติฟ้า ฟู้ดส์ จำกัด,NULL,7723,บริษัท เกียรติฟ้า ฟู้ดส์ จำกัด,ผลิตอาหารกระป๋อง ห้องเย็นสำหรับเก็บอาหาร ความจุ 50 ตัน,ดำเนินกิจการ,2023-04-18T21:00:05,100.605966666667,530,13.5796,NULL,ปากน้ำ
ท้ายบ้าน,110000125341,ศ3-6(2)-1/34สป,เมืองสมุทรปราการ,สมุทรปราการ,บริษัท บอร์เนียว โลจิสติกส์ จำกัด,2,7724,บริษัท บอร์เนียว โลจิสติกส์ จำกัด,ทำสัตว์ทะเลเยือกแข็ง,ดำเนินกิจการ,2023-04-18T21:00:05,100.594414,591,13.553877,หาดอัมรา,ท้ายบ้าน
กิ่งแก้ว,10110300625345,3-53(5)-6/34สป,บางพลี,สมุทรปราการ,บริษัท ฉวนลี่ อินดัสเตรียล จำกัด,15,7725,บริษัท ฉวนลี่ อินดัสเตรียล จำกัด,ทำผลิตภัณฑ์โฟมเกรดพี,ดำเนินกิจการ,2023-04-18T21:00:05,100.712383333333,86,13.6718,NULL,บางพลีใหญ่
สุขาภิบาล 5,10111700125340,3-64(10)-1/34สป,บางพลี,สมุทรปราการ,บริษัท วี.พี.พี.การชุบ จำกัด,11,7726,บริษัท วี.พี.พี.การชุบ จำกัด,ชุบโลหะ,ดำเนินกิจการ,2023-04-18T21:00:05,100.715933333333,8/2,13.6081666666667,NULL,บางพลีใหญ่
เทพารักษ์ กม.23,10112800125347,3-101-1/34สป,บางเสาธง,สมุทรปราการ,บริษัท เอ็ม.ไทย เอสเตท จำกัด,16,7727,บริษัท เอ็ม.ไทย เอสเตท จำกัด,บำบัดน้ำเสียรวม,ดำเนินกิจการ,2023-04-18T21:00:05,100.784983333333,159/1,13.5754666666667,NULL,บางเสาธง
สายหลังวัดบางพลี,10110000125349,3-4(1)-1/34สป,บางพลี,สมุทรปราการ,บริษัท บางกอกแร้นซ์ จำกัด,12,7728,บริษัท บางกอกแร้นซ์ จำกัด (มหาชน),ฆ่าสัตว์ปีก ทำลูกชิ้น ไส้กรอก อบขนสัตว์ปีก ห้องเย็น ผลิตภัณฑ์อาหารสำเร็จรูปจากสัตว์ เช่น เป็ดย่าง เป็ดรมควัน บาบีคิว ไส้กรอก แหนม เซอกูเนะ และบรรจุห่อสินค้าหรือผลิตภัณฑ์,ดำเนินกิจการ,2023-04-18T21:00:05,100.7132333,18/1,13.61146667,-,บางพลีใหญ่
