จำนวน,_id,ปี,เพศ,ไตรมาส,อาชีพ
2861.5,225,2563,หญิง                        ,เฉลี่ย 4 ไตรมาส,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
6507,226,2563,รวม,ไตรมาส 1,เสมียน
7852,227,2563,รวม,ไตรมาส 2,เสมียน
7933,228,2563,รวม,ไตรมาส 3,เสมียน
8267,229,2563,รวม,ไตรมาส 4,เสมียน
7639.75,230,2563,รวม,เฉลี่ย 4 ไตรมาส,เสมียน
2563,231,2563,ชาย                         ,ไตรมาส 1,เสมียน
3499,232,2563,ชาย                         ,ไตรมาส 2,เสมียน
2409,233,2563,ชาย                         ,ไตรมาส 3,เสมียน
3548,234,2563,ชาย                         ,ไตรมาส 4,เสมียน
3004.75,235,2563,ชาย                         ,เฉลี่ย 4 ไตรมาส,เสมียน
3944,236,2563,หญิง                        ,ไตรมาส 1,เสมียน
4353,237,2563,หญิง                        ,ไตรมาส 2,เสมียน
5524,238,2563,หญิง                        ,ไตรมาส 3,เสมียน
4719,239,2563,หญิง                        ,ไตรมาส 4,เสมียน
4635,240,2563,หญิง                        ,เฉลี่ย 4 ไตรมาส,เสมียน
30974,241,2563,รวม,ไตรมาส 1,พนักงานบริการและพนักงานในร้านค้าและตลาด
32964,242,2563,รวม,ไตรมาส 2,พนักงานบริการและพนักงานในร้านค้าและตลาด
32949,243,2563,รวม,ไตรมาส 3,พนักงานบริการและพนักงานในร้านค้าและตลาด
31787,244,2563,รวม,ไตรมาส 4,พนักงานบริการและพนักงานในร้านค้าและตลาด
32168.5,245,2563,รวม,เฉลี่ย 4 ไตรมาส,พนักงานบริการและพนักงานในร้านค้าและตลาด
10274,246,2563,ชาย                         ,ไตรมาส 1,พนักงานบริการและพนักงานในร้านค้าและตลาด
13146,247,2563,ชาย                         ,ไตรมาส 2,พนักงานบริการและพนักงานในร้านค้าและตลาด
12396,248,2563,ชาย                         ,ไตรมาส 3,พนักงานบริการและพนักงานในร้านค้าและตลาด
11589,249,2563,ชาย                         ,ไตรมาส 4,พนักงานบริการและพนักงานในร้านค้าและตลาด
11851.25,250,2563,ชาย                         ,เฉลี่ย 4 ไตรมาส,พนักงานบริการและพนักงานในร้านค้าและตลาด
20699,251,2563,หญิง                        ,ไตรมาส 1,พนักงานบริการและพนักงานในร้านค้าและตลาด
19818,252,2563,หญิง                        ,ไตรมาส 2,พนักงานบริการและพนักงานในร้านค้าและตลาด
20554,253,2563,หญิง                        ,ไตรมาส 3,พนักงานบริการและพนักงานในร้านค้าและตลาด
20198,254,2563,หญิง                        ,ไตรมาส 4,พนักงานบริการและพนักงานในร้านค้าและตลาด
