province,sex,quarter,_id,year,value,attribute,unit,educational,source
หนองคาย,หญิง,ไตรมาสที่ 3,12867,2567,4536,,คน,สายวิชาชีพ,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 3,12868,2567,2401,,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 3,12869,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,อื่น ๆ,สำนักงานสถิติแห่งชาติ
หนองคาย,หญิง,ไตรมาสที่ 3,12870,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,ไม่ทราบ,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 4,12871,2567,213950,,คน,รวมยอด,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 4,12872,2567,1053,,คน,ไม่มีการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 4,12873,2567,28088,,คน,ต่ำกว่าประถมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 4,12874,2567,69892,,คน,ประถมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 4,12875,2567,41061,,คน,มัธยมศึกษาตอนต้น,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 4,12876,2567,37037,,คน,มัธยมศึกษาตอนปลาย,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 4,12877,2567,31154,,คน,สายสามัญ,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 4,12878,2567,5884,,คน,สายอาชีวศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 4,12879,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 4,12880,2567,36819,,คน,อุดมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 4,12881,2567,19398,,คน,สายวิชาการ,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 4,12882,2567,13151,,คน,สายวิชาชีพ,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 4,12883,2567,4270,,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 4,12884,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,อื่น ๆ,สำนักงานสถิติแห่งชาติ
หนองคาย,รวม,ไตรมาสที่ 4,12885,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,ไม่ทราบ,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 4,12886,2567,121962,,คน,รวมยอด,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 4,12887,2567,122,,คน,ไม่มีการศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 4,12888,2567,15281,,คน,ต่ำกว่าประถมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 4,12889,2567,40463,,คน,ประถมศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 4,12890,2567,28458,,คน,มัธยมศึกษาตอนต้น,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 4,12891,2567,22632,,คน,มัธยมศึกษาตอนปลาย,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 4,12892,2567,17370,,คน,สายสามัญ,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 4,12893,2567,5262,,คน,สายอาชีวศึกษา,สำนักงานสถิติแห่งชาติ
หนองคาย,ชาย,ไตรมาสที่ 4,12894,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
