﻿year,work_status,quarter,_id,region,value,unit,source
2562,การรวมกลุ่ม,ไตรมาสที่ 3,432,ภาคกลาง,4.3,พันคน,สำนักงานสถิติแห่งชาติ
2562,นายจ้าง,ไตรมาสที่ 3,433,ภาคเหนือ,114.21,พันคน,สำนักงานสถิติแห่งชาติ
2562,ลูกจ้างรัฐบาล,ไตรมาสที่ 3,434,ภาคเหนือ,613.3,พันคน,สำนักงานสถิติแห่งชาติ
2562,ลูกจ้างเอกชน,ไตรมาสที่ 3,435,ภาคเหนือ,1573.97,พันคน,สำนักงานสถิติแห่งชาติ
2562,ทำงานส่วนตัว,ไตรมาสที่ 3,436,ภาคเหนือ,2298.53,พันคน,สำนักงานสถิติแห่งชาติ
2562,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 3,437,ภาคเหนือ,1505.75,พันคน,สำนักงานสถิติแห่งชาติ
2562,การรวมกลุ่ม,ไตรมาสที่ 3,438,ภาคเหนือ,5.05,พันคน,สำนักงานสถิติแห่งชาติ
2562,นายจ้าง,ไตรมาสที่ 3,439,ภาคตะวันออกเฉียงเหนือ,86.47,พันคน,สำนักงานสถิติแห่งชาติ
2562,ลูกจ้างรัฐบาล,ไตรมาสที่ 3,440,ภาคตะวันออกเฉียงเหนือ,902.7,พันคน,สำนักงานสถิติแห่งชาติ
2562,ลูกจ้างเอกชน,ไตรมาสที่ 3,441,ภาคตะวันออกเฉียงเหนือ,1709.75,พันคน,สำนักงานสถิติแห่งชาติ
2562,ทำงานส่วนตัว,ไตรมาสที่ 3,442,ภาคตะวันออกเฉียงเหนือ,4080.57,พันคน,สำนักงานสถิติแห่งชาติ
2562,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 3,443,ภาคตะวันออกเฉียงเหนือ,2642.45,พันคน,สำนักงานสถิติแห่งชาติ
2562,การรวมกลุ่ม,ไตรมาสที่ 3,444,ภาคตะวันออกเฉียงเหนือ,20.35,พันคน,สำนักงานสถิติแห่งชาติ
2562,นายจ้าง,ไตรมาสที่ 3,445,ภาคใต้,178.18,พันคน,สำนักงานสถิติแห่งชาติ
2562,ลูกจ้างรัฐบาล,ไตรมาสที่ 3,446,ภาคใต้,457.79,พันคน,สำนักงานสถิติแห่งชาติ
2562,ลูกจ้างเอกชน,ไตรมาสที่ 3,447,ภาคใต้,1812.14,พันคน,สำนักงานสถิติแห่งชาติ
2562,ทำงานส่วนตัว,ไตรมาสที่ 3,448,ภาคใต้,1724.58,พันคน,สำนักงานสถิติแห่งชาติ
2562,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 3,449,ภาคใต้,825.41,พันคน,สำนักงานสถิติแห่งชาติ
2562,การรวมกลุ่ม,ไตรมาสที่ 3,450,ภาคใต้,2.35,พันคน,สำนักงานสถิติแห่งชาติ
2562,นายจ้าง,ไตรมาสที่ 4,451,กรุงเทพมหานคร,254.07,พันคน,สำนักงานสถิติแห่งชาติ
2562,ลูกจ้างรัฐบาล,ไตรมาสที่ 4,452,กรุงเทพมหานคร,467.09,พันคน,สำนักงานสถิติแห่งชาติ
2562,ลูกจ้างเอกชน,ไตรมาสที่ 4,453,กรุงเทพมหานคร,3193.4,พันคน,สำนักงานสถิติแห่งชาติ
2562,ทำงานส่วนตัว,ไตรมาสที่ 4,454,กรุงเทพมหานคร,1032.78,พันคน,สำนักงานสถิติแห่งชาติ
2562,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 4,455,กรุงเทพมหานคร,316.95,พันคน,สำนักงานสถิติแห่งชาติ
2562,การรวมกลุ่ม,ไตรมาสที่ 4,456,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2562,นายจ้าง,ไตรมาสที่ 4,457,ภาคกลาง,301.36,พันคน,สำนักงานสถิติแห่งชาติ
2562,ลูกจ้างรัฐบาล,ไตรมาสที่ 4,458,ภาคกลาง,974.72,พันคน,สำนักงานสถิติแห่งชาติ
2562,ลูกจ้างเอกชน,ไตรมาสที่ 4,459,ภาคกลาง,6194.84,พันคน,สำนักงานสถิติแห่งชาติ
2562,ทำงานส่วนตัว,ไตรมาสที่ 4,460,ภาคกลาง,2954.03,พันคน,สำนักงานสถิติแห่งชาติ
2562,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 4,461,ภาคกลาง,1377.43,พันคน,สำนักงานสถิติแห่งชาติ
2562,การรวมกลุ่ม,ไตรมาสที่ 4,462,ภาคกลาง,1.43,พันคน,สำนักงานสถิติแห่งชาติ
2562,นายจ้าง,ไตรมาสที่ 4,463,ภาคเหนือ,81.6,พันคน,สำนักงานสถิติแห่งชาติ
2562,ลูกจ้างรัฐบาล,ไตรมาสที่ 4,464,ภาคเหนือ,598.23,พันคน,สำนักงานสถิติแห่งชาติ
2562,ลูกจ้างเอกชน,ไตรมาสที่ 4,465,ภาคเหนือ,1712.4,พันคน,สำนักงานสถิติแห่งชาติ
2562,ทำงานส่วนตัว,ไตรมาสที่ 4,466,ภาคเหนือ,2281.01,พันคน,สำนักงานสถิติแห่งชาติ
2562,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 4,467,ภาคเหนือ,1427.2,พันคน,สำนักงานสถิติแห่งชาติ
2562,การรวมกลุ่ม,ไตรมาสที่ 4,468,ภาคเหนือ,3.61,พันคน,สำนักงานสถิติแห่งชาติ
2562,นายจ้าง,ไตรมาสที่ 4,469,ภาคตะวันออกเฉียงเหนือ,93.28,พันคน,สำนักงานสถิติแห่งชาติ
