﻿year,sex,level_of_edu,quarter,_id,area,value,unit,source
2559,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 3,1301,นอกเขตเทศบาล,52.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,รวม,ต่ำกว่าประถมศึกษา,ไตรมาส 4,1302,รวม,56.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 4,1303,รวม,68.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 4,1304,รวม,47.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,รวม,ต่ำกว่าประถมศึกษา,ไตรมาส 4,1305,ในเขตเทศบาล,52.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 4,1306,ในเขตเทศบาล,64.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 4,1307,ในเขตเทศบาล,44.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,รวม,ต่ำกว่าประถมศึกษา,ไตรมาส 4,1308,นอกเขตเทศบาล,58.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 4,1309,นอกเขตเทศบาล,70.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 4,1310,นอกเขตเทศบาล,48.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,รวม,ต่ำกว่าประถมศึกษา,ไตรมาส 1,1311,รวม,55.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 1,1312,รวม,68.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 1,1313,รวม,46.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,รวม,ต่ำกว่าประถมศึกษา,ไตรมาส 1,1314,ในเขตเทศบาล,53.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 1,1315,ในเขตเทศบาล,64.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 1,1316,ในเขตเทศบาล,44.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,รวม,ต่ำกว่าประถมศึกษา,ไตรมาส 1,1317,นอกเขตเทศบาล,57.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 1,1318,นอกเขตเทศบาล,69.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 1,1319,นอกเขตเทศบาล,47.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,รวม,ต่ำกว่าประถมศึกษา,ไตรมาส 2,1320,รวม,56.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 2,1321,รวม,68.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 2,1322,รวม,47.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,รวม,ต่ำกว่าประถมศึกษา,ไตรมาส 2,1323,ในเขตเทศบาล,52.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 2,1324,ในเขตเทศบาล,64.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 2,1325,ในเขตเทศบาล,44.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,รวม,ต่ำกว่าประถมศึกษา,ไตรมาส 2,1326,นอกเขตเทศบาล,58.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 2,1327,นอกเขตเทศบาล,70.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 2,1328,นอกเขตเทศบาล,48.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,รวม,ต่ำกว่าประถมศึกษา,ไตรมาส 3,1329,รวม,55.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 3,1330,รวม,67.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 3,1331,รวม,47.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
